"","ll_id","OCEAN","REGION","REGION_SUB","SI_LATI.x","SI_LONG.x","YEAR","DATE","SI_LONG_360","REGION_NEW","SI_LATI.y","SI_LONG.y","z","dist_km"
"793",793,"CARIB","USVI","STTSTJ",18.310281,-64.723219,2015,"7/14/2015",295.276781,"USVI",18.3082599639893,-64.7216949462891,1.22,0.276693329089336
"794",794,"CARIB","USVI","STTSTJ",18.358259,-64.762489,2015,"7/16/2015",295.237511,"USVI",18.3499164581299,-64.7633514404297,1.21,0.933147254125928
"795",795,"CARIB","USVI","STTSTJ",18.367666,-64.771101,2015,"7/22/2015",295.228899,"USVI",18.3499164581299,-64.7633514404297,1.21,2.13879523539903
"796",796,"CARIB","USVI","STTSTJ",18.349855,-64.791734,2015,"7/15/2015",295.208266,"USVI",18.3499164581299,-64.8050155639648,1.18,1.40333460832306
"797",797,"CARIB","USVI","STTSTJ",18.352923,-64.8017,2015,"7/20/2015",295.1983,"USVI",18.3499164581299,-64.8050155639648,1.18,0.484496378512514
"798",798,"CARIB","USVI","STTSTJ",18.354385,-64.790361,2015,"7/16/2015",295.209639,"USVI",18.3499164581299,-64.8050155639648,1.18,1.62631007642916
"799",799,"CARIB","USVI","STTSTJ",18.355665,-64.798417,2015,"7/16/2015",295.201583,"USVI",18.3499164581299,-64.8050155639648,1.18,0.946347049334871
"800",800,"CARIB","USVI","STTSTJ",18.35667,-64.787546,2015,"7/24/2015",295.212454,"USVI",18.3499164581299,-64.8050155639648,1.18,1.9930165247051
"801",801,"CARIB","USVI","STTSTJ",18.357994,-64.790872,2015,"7/22/2015",295.209128,"USVI",18.3499164581299,-64.8050155639648,1.18,1.74403358580605
"802",802,"CARIB","USVI","STTSTJ",18.35841,-64.794661,2015,"7/16/2015",295.205339,"USVI",18.3499164581299,-64.8050155639648,1.18,1.44598011942101
"803",803,"CARIB","USVI","STTSTJ",18.297351,-64.704174,2015,"7/17/2015",295.295826,"USVI",18.3082599639893,-64.7216949462891,1.22,2.21443034985041
"804",804,"CARIB","USVI","STTSTJ",18.309585,-64.700037,2015,"7/21/2015",295.299963,"USVI",18.3082599639893,-64.6800308227539,1.22,2.11947401726329
"805",805,"CARIB","USVI","STTSTJ",18.308222,-64.700969,2015,"7/23/2015",295.299031,"USVI",18.3082599639893,-64.7216949462891,1.22,2.1904160133845
"806",806,"CARIB","USVI","STTSTJ",18.314457,-64.760626,2015,"7/14/2015",295.239374,"USVI",18.3082599639893,-64.7633514404297,1.22,0.747567067944241
"807",807,"CARIB","USVI","STTSTJ",18.35481,-64.793204,2015,"7/13/2015",295.206796,"USVI",18.3499164581299,-64.8050155639648,1.18,1.36169227505541
"808",808,"CARIB","USVI","STTSTJ",18.372475,-64.73945,2015,"7/15/2015",295.26055,"USVI",18.3915748596191,-64.7216949462891,1.25,2.83525491751524
"809",809,"CARIB","USVI","STTSTJ",18.30278,-64.703281,2015,"7/15/2015",295.296719,"USVI",18.3082599639893,-64.7216949462891,1.22,2.03946988717411
"810",810,"CARIB","USVI","STTSTJ",18.308508,-64.719418,2015,"7/14/2015",295.280582,"USVI",18.3082599639893,-64.7216949462891,1.22,0.242216708202682
"811",811,"CARIB","USVI","STTSTJ",18.363289,-64.706239,2015,"7/15/2015",295.293761,"USVI",18.3499164581299,-64.6800308227539,1.24,3.14380329188985
"812",812,"CARIB","USVI","STTSTJ",18.372914,-64.740873,2015,"7/13/2015",295.259127,"USVI",18.3915748596191,-64.7216949462891,1.25,2.90167954947865
"813",813,"CARIB","USVI","STTSTJ",18.373361,-64.741351,2015,"7/20/2015",295.258649,"USVI",18.3915748596191,-64.7216949462891,1.25,2.90217653247198
"814",814,"CARIB","USVI","STTSTJ",18.349977,-64.679143,2015,"7/17/2015",295.320857,"USVI",18.3499164581299,-64.6800308227539,1.24,0.0940482954474005
"815",815,"CARIB","USVI","STTSTJ",18.349501,-64.781323,2015,"7/15/2015",295.218677,"USVI",18.3499164581299,-64.7633514404297,1.21,1.89942366481826
"816",816,"CARIB","USVI","STTSTJ",18.362462,-64.697715,2015,"7/17/2015",295.302285,"USVI",18.3499164581299,-64.6800308227539,1.24,2.33268177038667
"817",817,"CARIB","USVI","STTSTJ",18.304545,-64.708028,2015,"7/20/2015",295.291972,"USVI",18.3082599639893,-64.7216949462891,1.22,1.50243591680006
"818",818,"CARIB","USVI","STTSTJ",18.314479,-64.758261,2015,"7/15/2015",295.241739,"USVI",18.3082599639893,-64.7633514404297,1.22,0.876750865761704
"819",819,"CARIB","USVI","STTSTJ",18.349532,-64.778012,2015,"7/14/2015",295.221988,"USVI",18.3499164581299,-64.7633514404297,1.21,1.54961390936846
"820",820,"CARIB","USVI","STTSTJ",18.352304,-64.771417,2015,"7/16/2015",295.228583,"USVI",18.3499164581299,-64.7633514404297,1.21,0.892677407244284
"821",821,"CARIB","USVI","STTSTJ",18.360846,-64.775762,2015,"7/16/2015",295.224238,"USVI",18.3499164581299,-64.7633514404297,1.21,1.78875830003375
"822",822,"CARIB","USVI","STTSTJ",18.361285,-64.777186,2015,"7/22/2015",295.222814,"USVI",18.3499164581299,-64.7633514404297,1.21,1.93343087418155
"823",823,"CARIB","USVI","STTSTJ",18.365508,-64.760197,2015,"7/14/2015",295.239803,"USVI",18.3499164581299,-64.7633514404297,1.21,1.76735128949149
"824",824,"CARIB","USVI","STTSTJ",18.366959,-64.749803,2015,"7/16/2015",295.250197,"USVI",18.3499164581299,-64.7633514404297,1.21,2.37661053149932
"825",825,"CARIB","USVI","STTSTJ",18.347681,-64.782723,2015,"7/16/2015",295.217277,"USVI",18.3499164581299,-64.7633514404297,1.21,2.06186634097863
"826",826,"CARIB","USVI","STTSTJ",18.367648,-64.723788,2015,"7/24/2015",295.276212,"USVI",18.3915748596191,-64.7216949462891,1.25,2.67268785762884
"827",827,"CARIB","USVI","STTSTJ",18.355549,-64.762461,2015,"7/22/2015",295.237539,"USVI",18.3499164581299,-64.7633514404297,1.21,0.634030760526092
"828",828,"CARIB","USVI","STTSTJ",18.317328,-64.743155,2015,"7/22/2015",295.256845,"USVI",18.3082599639893,-64.7633514404297,1.22,2.36106555842468
"829",829,"CARIB","USVI","STTSTJ",18.363979,-64.729902,2015,"7/24/2015",295.270098,"USVI",18.3915748596191,-64.7216949462891,1.25,3.19196269554811
"830",830,"CARIB","USVI","STTSTJ",18.365356,-64.72755,2015,"7/17/2015",295.27245,"USVI",18.3915748596191,-64.7216949462891,1.25,2.98349181803563
"831",831,"CARIB","USVI","STTSTJ",18.35543,-64.77006,2015,"7/24/2015",295.22994,"USVI",18.3499164581299,-64.7633514404297,1.21,0.93761242135748
"832",832,"CARIB","USVI","STTSTJ",18.241931,-65.09885,2015,"7/21/2015",294.90115,"USVI",18.2249450683594,-65.0966491699219,1.17,1.90512937099493
"833",833,"CARIB","USVI","STTSTJ",18.257826,-65.091004,2015,"7/20/2015",294.908996,"USVI",18.2666034698486,-65.0966491699219,1.17,1.14492807262627
"834",834,"CARIB","USVI","STTSTJ",18.27835,-65.113945,2015,"7/20/2015",294.886055,"USVI",18.2666034698486,-65.0966491699219,1.17,2.24776952571574
"835",835,"CARIB","USVI","STTSTJ",18.281212,-65.140929,2015,"7/13/2015",294.859071,"USVI",18.2666034698486,-65.138313293457,1.17,1.64955194524991
"836",836,"CARIB","USVI","STTSTJ",18.282021,-65.108788,2015,"7/21/2015",294.891212,"USVI",18.2666034698486,-65.0966491699219,1.17,2.14290237980195
"837",837,"CARIB","USVI","STTSTJ",18.282347,-65.12014,2015,"7/13/2015",294.87986,"USVI",18.2666034698486,-65.138313293457,1.17,2.60033706717342
"838",838,"CARIB","USVI","STTSTJ",18.287419,-65.110745,2015,"7/13/2015",294.889255,"USVI",18.2666034698486,-65.0966491699219,1.17,2.75487489523468
"839",839,"CARIB","USVI","STTSTJ",18.300547,-65.108067,2015,"7/13/2015",294.891933,"USVI",18.3082599639893,-65.0966491699219,1.18,1.4809996715312
"840",840,"CARIB","USVI","STTSTJ",18.304854,-65.127034,2015,"7/13/2015",294.872966,"USVI",18.3082599639893,-65.138313293457,1.17,1.25090295015297
"841",841,"CARIB","USVI","STTSTJ",18.312393,-65.139421,2015,"7/20/2015",294.860579,"USVI",18.3082599639893,-65.138313293457,1.17,0.47474722944271
"842",842,"CARIB","USVI","STTSTJ",18.317467,-65.130025,2015,"7/20/2015",294.869975,"USVI",18.3082599639893,-65.138313293457,1.17,1.34822249827463
"843",843,"CARIB","USVI","STTSTJ",18.299313,-64.833777,2015,"7/20/2015",295.166223,"USVI",18.3082599639893,-64.8466796875,1.22,1.68863830165793
"844",844,"CARIB","USVI","STTSTJ",18.32098,-64.835424,2015,"7/21/2015",295.164576,"USVI",18.3082599639893,-64.8466796875,1.22,1.84931113290786
"845",845,"CARIB","USVI","STTSTJ",18.302876,-64.839016,2015,"7/23/2015",295.160984,"USVI",18.3082599639893,-64.8466796875,1.22,1.00758159746319
"846",846,"CARIB","USVI","STTSTJ",18.30732,-64.84663,2015,"7/17/2015",295.15337,"USVI",18.3082599639893,-64.8466796875,1.22,0.104767996886735
"847",847,"CARIB","USVI","STTSTJ",18.297976,-64.831871,2015,"7/15/2015",295.168129,"USVI",18.3082599639893,-64.8466796875,1.22,1.93909872739805
"848",848,"CARIB","USVI","STTSTJ",18.299778,-64.832363,2015,"7/15/2015",295.167637,"USVI",18.3082599639893,-64.8466796875,1.22,1.78352679466337
"849",849,"CARIB","USVI","STTSTJ",18.301139,-64.87825,2015,"7/17/2015",295.12175,"USVI",18.3082599639893,-64.8466796875,1.22,3.42943466465841
"850",850,"CARIB","USVI","STTSTJ",18.308224,-64.84664,2015,"7/15/2015",295.15336,"USVI",18.3082599639893,-64.8466796875,1.22,0.00579832463299285
"851",851,"CARIB","USVI","STTSTJ",18.303426,-64.875437,2015,"7/22/2015",295.124563,"USVI",18.3082599639893,-64.8466796875,1.22,3.08651559174557
"852",852,"CARIB","USVI","STTSTJ",18.315199,-64.825904,2015,"7/16/2015",295.174096,"USVI",18.3082599639893,-64.8466796875,1.22,2.32754080576118
"853",853,"CARIB","USVI","STTSTJ",18.297547,-64.829502,2015,"7/17/2015",295.170498,"USVI",18.3082599639893,-64.8466796875,1.22,2.17212828881226
"854",854,"CARIB","USVI","STTSTJ",18.318539,-64.854317,2015,"7/16/2015",295.145683,"USVI",18.3082599639893,-64.8466796875,1.22,1.40027487477061
"855",855,"CARIB","USVI","STTSTJ",18.314287,-64.82684,2015,"7/17/2015",295.17316,"USVI",18.3082599639893,-64.8466796875,1.22,2.20144067262703
"856",856,"CARIB","USVI","STTSTJ",18.316951,-64.831598,2015,"7/15/2015",295.168402,"USVI",18.3082599639893,-64.8466796875,1.22,1.86451426321052
"857",857,"CARIB","USVI","STTSTJ",18.30296,-64.876851,2015,"7/22/2015",295.123149,"USVI",18.3082599639893,-64.8466796875,1.22,3.24281174345834
"858",858,"CARIB","USVI","STTSTJ",18.31175,-64.855663,2015,"7/17/2015",295.144337,"USVI",18.3082599639893,-64.8466796875,1.22,1.025805003774
"859",859,"CARIB","USVI","STTSTJ",18.312635,-64.857565,2015,"7/23/2015",295.142435,"USVI",18.3082599639893,-64.8466796875,1.22,1.24924080487659
"860",860,"CARIB","USVI","STTSTJ",18.308342,-64.834345,2015,"7/15/2015",295.165655,"USVI",18.3082599639893,-64.8466796875,1.22,1.30361721339532
"861",861,"CARIB","USVI","STTSTJ",18.315596,-64.831583,2015,"7/16/2015",295.168417,"USVI",18.3082599639893,-64.8466796875,1.22,1.79231006811982
"862",862,"CARIB","USVI","STTSTJ",18.314852,-64.861845,2015,"7/17/2015",295.138155,"USVI",18.3082599639893,-64.8466796875,1.22,1.76271627379109
"863",863,"CARIB","USVI","STTSTJ",18.311713,-64.859446,2015,"7/16/2015",295.140554,"USVI",18.3082599639893,-64.8466796875,1.22,1.40287723380248
"864",864,"CARIB","USVI","STTSTJ",18.276976,-64.900687,2015,"7/15/2015",295.099313,"USVI",18.2666034698486,-64.8883361816406,1.2,1.74291440083507
"865",865,"CARIB","USVI","STTSTJ",18.28193,-64.94708,2015,"7/15/2015",295.05292,"USVI",18.2666034698486,-64.9300003051758,1.2,2.48403631337832
"866",866,"CARIB","USVI","STTSTJ",18.310681,-64.91808,2015,"7/17/2015",295.08192,"USVI",18.3082599639893,-64.9300003051758,1.22,1.28828873372132
"867",867,"CARIB","USVI","STTSTJ",18.343883,-64.984195,2015,"7/21/2015",295.015805,"USVI",18.3499164581299,-65.0133209228516,1.19,3.14991013868094
"868",868,"CARIB","USVI","STTSTJ",18.356309,-65.047723,2015,"7/16/2015",294.952277,"USVI",18.3499164581299,-65.0549850463867,1.18,1.04648188275825
"869",869,"CARIB","USVI","STTSTJ",18.36842,-65.013333,2015,"7/14/2015",294.986667,"USVI",18.3499164581299,-65.0133209228516,1.19,2.05980525407416
"870",870,"CARIB","USVI","STTSTJ",18.369157,-65.028952,2015,"7/16/2015",294.971048,"USVI",18.3499164581299,-65.0133209228516,1.19,2.70460222134197
"871",871,"CARIB","USVI","STTSTJ",18.343394,-65.030543,2015,"7/21/2015",294.969457,"USVI",18.3499164581299,-65.0133209228516,1.19,1.95921064579856
"872",872,"CARIB","USVI","STTSTJ",18.344087,-65.007847,2015,"7/16/2015",294.992153,"USVI",18.3499164581299,-65.0133209228516,1.19,0.869273153820874
"873",873,"CARIB","USVI","STTSTJ",18.361008,-65.030749,2015,"7/16/2015",294.969251,"USVI",18.3499164581299,-65.0133209228516,1.19,2.21701574692909
"874",874,"CARIB","USVI","STTSTJ",18.352502,-64.845691,2015,"7/23/2015",295.154309,"USVI",18.3499164581299,-64.8466796875,1.19,0.306192044337723
"875",875,"CARIB","USVI","STTSTJ",18.356115,-64.845729,2015,"7/23/2015",295.154271,"USVI",18.3499164581299,-64.8466796875,1.19,0.697291298415109
"876",876,"CARIB","USVI","STTSTJ",18.358097,-64.874135,2015,"7/23/2015",295.125865,"USVI",18.3499164581299,-64.8466796875,1.19,3.04041583732771
"877",877,"CARIB","USVI","STTSTJ",18.371461,-65.024722,2015,"7/20/2015",294.975278,"USVI",18.3915748596191,-65.0133209228516,1.2,2.54244088595992
"878",878,"CARIB","USVI","STTSTJ",18.373654,-65.030897,2015,"7/21/2015",294.969103,"USVI",18.3915748596191,-65.0133209228516,1.2,2.72528879830988
"879",879,"CARIB","USVI","STTSTJ",18.378265,-65.064067,2015,"7/13/2015",294.935933,"USVI",18.3915748596191,-65.0549850463867,1.19,1.7651397021016
"880",880,"CARIB","USVI","STTSTJ",18.382827,-65.059864,2015,"7/21/2015",294.940136,"USVI",18.3915748596191,-65.0549850463867,1.19,1.10178578681142
"881",881,"CARIB","USVI","STTSTJ",18.386273,-64.99083,2015,"7/14/2015",295.00917,"USVI",18.3915748596191,-64.9716644287109,1.22,2.10883242901172
"882",882,"CARIB","USVI","STTSTJ",18.391328,-64.893893,2015,"7/14/2015",295.106107,"USVI",18.3915748596191,-64.8883361816406,1.21,0.587629831427524
"883",883,"CARIB","USVI","STTSTJ",18.400734,-64.946519,2015,"7/14/2015",295.053481,"USVI",18.3915748596191,-64.9300003051758,1.21,2.02093524146808
"884",884,"CARIB","USVI","STTSTJ",18.403108,-64.935189,2015,"7/14/2015",295.064811,"USVI",18.3915748596191,-64.9300003051758,1.21,1.39595803900818
"885",885,"CARIB","USVI","STTSTJ",18.284297,-64.891309,2015,"7/15/2015",295.108691,"USVI",18.2666034698486,-64.8883361816406,1.2,1.99454458904561
"886",886,"CARIB","USVI","STTSTJ",18.294407,-64.919319,2015,"7/16/2015",295.080681,"USVI",18.3082599639893,-64.9300003051758,1.22,1.9111485113354
"887",887,"CARIB","USVI","STTSTJ",18.306116,-64.967213,2015,"7/17/2015",295.032787,"USVI",18.3082599639893,-64.9716644287109,1.21,0.527526487698152
"888",888,"CARIB","USVI","STTSTJ",18.300258,-65.009233,2015,"7/22/2015",294.990767,"USVI",18.3082599639893,-65.0133209228516,1.2,0.990019191624974
"889",889,"CARIB","USVI","STTSTJ",18.301226,-65.003097,2015,"7/17/2015",294.996903,"USVI",18.3082599639893,-65.0133209228516,1.2,1.33441604709121
"890",890,"CARIB","USVI","STTSTJ",18.306721,-64.814937,2015,"7/22/2015",295.185063,"USVI",18.3082599639893,-64.8050155639648,1.21,1.062449973611
"891",891,"CARIB","USVI","STTSTJ",18.306784,-64.808316,2015,"7/22/2015",295.191684,"USVI",18.3082599639893,-64.8050155639648,1.21,0.385566628292009
"892",892,"CARIB","USVI","STTSTJ",18.312556,-64.999444,2015,"7/20/2015",295.000556,"USVI",18.3082599639893,-65.0133209228516,1.2,1.54256214859915
"893",893,"CARIB","USVI","STTSTJ",18.314795,-65.001361,2015,"7/17/2015",294.998639,"USVI",18.3082599639893,-65.0133209228516,1.2,1.45835678005992
"894",894,"CARIB","USVI","STTSTJ",18.362803,-64.854789,2015,"7/15/2015",295.145211,"USVI",18.3499164581299,-64.8466796875,1.19,1.67091199578782
"895",895,"CARIB","USVI","STTSTJ",18.363791,-64.892173,2015,"7/15/2015",295.107827,"USVI",18.3915748596191,-64.8883361816406,1.21,3.1193316956715
"896",896,"CARIB","USVI","STTSTJ",18.369041,-64.997255,2015,"7/14/2015",295.002745,"USVI",18.3499164581299,-65.0133209228516,1.19,2.72278968917822
"897",897,"CARIB","USVI","STTSTJ",18.376238,-64.956652,2015,"7/16/2015",295.043348,"USVI",18.3915748596191,-64.9716644287109,1.22,2.33021050703519
"898",898,"CARIB","USVI","STTSTJ",18.39104,-64.966755,2015,"7/23/2015",295.033245,"USVI",18.3915748596191,-64.9716644287109,1.22,0.522007942018713
"899",899,"CARIB","USVI","STTSTJ",18.393392,-64.913315,2015,"7/22/2015",295.086685,"USVI",18.3915748596191,-64.9300003051758,1.21,1.77408887159219
"900",900,"CARIB","USVI","STTSTJ",18.412837,-64.911164,2015,"7/21/2015",295.088836,"USVI",18.4332313537598,-64.9300003051758,1.22,3.01858491124659
"901",901,"CARIB","USVI","STTSTJ",18.294024,-64.820007,2015,"7/17/2015",295.179993,"USVI",18.3082599639893,-64.8050155639648,1.21,2.2409402658662
"902",902,"CARIB","USVI","STTSTJ",18.279342,-64.889837,2015,"7/22/2015",295.110163,"USVI",18.2666034698486,-64.8883361816406,1.2,1.42689341881643
"903",903,"CARIB","USVI","STTSTJ",18.307603,-64.997968,2015,"7/22/2015",295.002032,"USVI",18.3082599639893,-65.0133209228516,1.2,1.6242166657106
"904",904,"CARIB","USVI","STTSTJ",18.371143,-64.968895,2015,"7/14/2015",295.031105,"USVI",18.3915748596191,-64.9716644287109,1.22,2.2932029853634
"905",905,"CARIB","USVI","STTSTJ",18.402064,-64.904421,2015,"7/14/2015",295.095579,"USVI",18.3915748596191,-64.8883361816406,1.21,2.06158924817272
"906",906,"CARIB","USVI","STTSTJ",18.358162,-65.043488,2015,"7/13/2015",294.956512,"USVI",18.3499164581299,-65.0549850463867,1.18,1.52253411007436
"907",907,"CARIB","USVI","STTSTJ",18.393294,-64.967254,2015,"7/24/2015",295.032746,"USVI",18.3915748596191,-64.9716644287109,1.22,0.50366120115062
"908",908,"CARIB","USVI","STTSTJ",18.395532,-64.969172,2015,"7/20/2015",295.030828,"USVI",18.3915748596191,-64.9716644287109,1.22,0.513189265140741
"909",909,"CARIB","USVI","STTSTJ",18.400888,-64.975384,2015,"7/14/2015",295.024616,"USVI",18.3915748596191,-64.9716644287109,1.22,1.10868779518211
"910",910,"CARIB","USVI","STTSTJ",18.366723,-65.002906,2015,"7/16/2015",294.997094,"USVI",18.3499164581299,-65.0133209228516,1.19,2.17050254625032
"911",911,"CARIB","USVI","STTSTJ",18.413788,-64.906443,2015,"7/14/2015",295.093557,"USVI",18.4332313537598,-64.8883361816406,1.2,2.88820869654756
"912",912,"CARIB","USVI","STTSTJ",18.346501,-64.858872,2015,"7/14/2015",295.141128,"USVI",18.3499164581299,-64.8466796875,1.19,1.34317630796528
"913",913,"CARIB","USVI","STTSTJ",18.310695,-64.961116,2015,"7/17/2015",295.038884,"USVI",18.3082599639893,-64.9716644287109,1.21,1.14728000940703
"914",914,"CARIB","USVI","STTSTJ",18.356876,-64.860403,2015,"7/14/2015",295.139597,"USVI",18.3499164581299,-64.8466796875,1.19,1.64395985162571
"915",915,"CARIB","USVI","STTSTJ",18.357048,-64.888788,2015,"7/15/2015",295.111212,"USVI",18.3915748596191,-64.8883361816406,1.21,3.84380880781818
"916",916,"CARIB","USVI","STTSTJ",18.364325,-65.016123,2015,"7/16/2015",294.983877,"USVI",18.3499164581299,-65.0133209228516,1.19,1.63104495502192
"917",917,"CARIB","USVI","STTSTJ",18.365136,-64.938077,2015,"7/16/2015",295.061923,"USVI",18.3915748596191,-64.9300003051758,1.21,3.06434394396397
"918",918,"CARIB","USVI","STTSTJ",18.365578,-64.939028,2015,"7/24/2015",295.060972,"USVI",18.3915748596191,-64.9300003051758,1.21,3.0470527985378
"919",919,"CARIB","USVI","STTSTJ",18.383279,-64.97471,2015,"7/14/2015",295.02529,"USVI",18.3915748596191,-64.9716644287109,1.22,0.977926689567007
"920",920,"CARIB","USVI","STTSTJ",18.393402,-64.912369,2015,"7/15/2015",295.087631,"USVI",18.3915748596191,-64.9300003051758,1.21,1.87352111349024
"921",921,"CARIB","USVI","STTSTJ",18.311618,-65.002744,2015,"7/17/2015",294.997256,"USVI",18.3082599639893,-65.0133209228516,1.2,1.17865525418985
"922",922,"CARIB","USVI","STTSTJ",18.327605,-64.941915,2015,"7/13/2015",295.058085,"USVI",18.3082599639893,-64.9300003051758,1.22,2.49456983388912
"923",923,"CARIB","USVI","STTSTJ",18.370512,-64.942395,2015,"7/16/2015",295.057605,"USVI",18.3915748596191,-64.9300003051758,1.21,2.68553808529161
"924",924,"CARIB","USVI","STTSTJ",18.348778,-64.857005,2015,"7/23/2015",295.142995,"USVI",18.3499164581299,-64.8466796875,1.19,1.09830280444237
"925",925,"CARIB","USVI","STTSTJ",18.300362,-64.999304,2015,"7/22/2015",295.000696,"USVI",18.3082599639893,-65.0133209228516,1.2,1.72265793048089
"926",926,"CARIB","USVI","STTSTJ",18.305266,-65.005508,2015,"7/17/2015",294.994492,"USVI",18.3082599639893,-65.0133209228516,1.2,0.89043835642333
"927",927,"CARIB","USVI","STTSTJ",18.382299,-64.938269,2015,"7/16/2015",295.061731,"USVI",18.3915748596191,-64.9300003051758,1.21,1.35247496769226
"928",928,"CARIB","USVI","STTSTJ",18.348695,-64.865518,2015,"7/23/2015",295.134482,"USVI",18.3499164581299,-64.8466796875,1.19,1.99508447863901
"929",929,"CARIB","USVI","STTSTJ",18.346506,-64.858399,2015,"7/23/2015",295.141601,"USVI",18.3499164581299,-64.8466796875,1.19,1.29515708858897
"930",930,"CARIB","USVI","STTSTJ",18.379764,-64.965208,2015,"7/24/2015",295.034792,"USVI",18.3915748596191,-64.9716644287109,1.22,1.48115515242846
"931",931,"CARIB","USVI","STX",17.795797,-64.608328,2015,"6/12/2015",295.391672,"USVI",17.8083763122559,-64.5967025756836,1.19,1.86524754154453
"932",932,"CARIB","USVI","STX",17.778719,-64.597329,2015,"6/11/2015",295.402671,"USVI",17.7667179107666,-64.5967025756836,1.2,1.33760449833741
"933",933,"CARIB","USVI","STX",17.779067,-64.610064,2015,"6/8/2015",295.389936,"USVI",17.7667179107666,-64.5967025756836,1.2,1.97382189126692
"934",934,"CARIB","USVI","STX",17.779814,-64.628934,2015,"6/10/2015",295.371066,"USVI",17.7667179107666,-64.6383666992188,1.2,1.76781787481929
"935",935,"CARIB","USVI","STX",17.780383,-64.614792,2015,"6/9/2015",295.385208,"USVI",17.7667179107666,-64.5967025756836,1.2,2.44768892251576
"936",936,"CARIB","USVI","STX",17.781083,-64.63932,2015,"6/10/2015",295.36068,"USVI",17.7667179107666,-64.6383666992188,1.2,1.6023043307278
"937",937,"CARIB","USVI","STX",17.787919,-64.577131,2015,"6/8/2015",295.422869,"USVI",17.8083763122559,-64.5967025756836,1.19,3.08047370453772
"938",938,"CARIB","USVI","STX",17.790178,-64.577151,2015,"6/8/2015",295.422849,"USVI",17.8083763122559,-64.5967025756836,1.19,2.89799304459893
"939",939,"CARIB","USVI","STX",17.789773,-64.626666,2015,"6/12/2015",295.373334,"USVI",17.8083763122559,-64.6383666992188,1.2,2.41385484483605
"940",940,"CARIB","USVI","STX",17.791066,-64.579046,2015,"6/8/2015",295.420954,"USVI",17.8083763122559,-64.5967025756836,1.19,2.68616745546145
"941",941,"CARIB","USVI","STX",17.794715,-64.574833,2015,"6/8/2015",295.425167,"USVI",17.8083763122559,-64.555046081543,1.18,2.59056467996694
"942",942,"CARIB","USVI","STX",17.799106,-64.590435,2015,"6/12/2015",295.409565,"USVI",17.8083763122559,-64.5967025756836,1.19,1.22728799958931
"943",943,"CARIB","USVI","STX",17.800887,-64.593753,2015,"6/8/2015",295.406247,"USVI",17.8083763122559,-64.5967025756836,1.19,0.890391533584122
"944",944,"CARIB","USVI","STX",17.807847,-64.626358,2015,"6/8/2015",295.373642,"USVI",17.8083763122559,-64.6383666992188,1.2,1.27411407944843
"945",945,"CARIB","USVI","STX",17.781905,-64.594527,2015,"6/11/2015",295.405473,"USVI",17.7667179107666,-64.5967025756836,1.2,1.70627665043569
"946",946,"CARIB","USVI","STX",17.80369,-64.637168,2015,"6/8/2015",295.362832,"USVI",17.8083763122559,-64.6383666992188,1.2,0.536925171134958
"947",947,"CARIB","USVI","STX",17.792059,-64.623386,2015,"6/12/2015",295.376614,"USVI",17.8083763122559,-64.6383666992188,1.2,2.4125875466076
"948",948,"CARIB","USVI","STX",17.792947,-64.62528,2015,"6/12/2015",295.37472,"USVI",17.8083763122559,-64.6383666992188,1.2,2.20772085493116
"949",949,"CARIB","USVI","STX",17.782793,-64.596422,2015,"6/11/2015",295.403578,"USVI",17.7667179107666,-64.5967025756836,1.2,1.78971790474569
"950",950,"CARIB","USVI","STX",17.785457,-64.602104,2015,"6/11/2015",295.397896,"USVI",17.7667179107666,-64.5967025756836,1.2,2.1631800547266
"951",951,"CARIB","USVI","STX",17.786809,-64.602588,2015,"6/11/2015",295.397412,"USVI",17.7667179107666,-64.5967025756836,1.2,2.3219157243473
"952",952,"CARIB","USVI","STX",17.791225,-64.614889,2015,"6/12/2015",295.385111,"USVI",17.8083763122559,-64.5967025756836,1.19,2.71310542623007
"953",953,"CARIB","USVI","STX",17.79306,-64.611604,2015,"6/12/2015",295.388396,"USVI",17.8083763122559,-64.5967025756836,1.19,2.32412471704443
"954",954,"CARIB","USVI","STX",17.796557,-64.625784,2015,"6/12/2015",295.374216,"USVI",17.8083763122559,-64.6383666992188,1.2,1.87341523936607
"955",955,"CARIB","USVI","STX",17.80063,-64.624878,2015,"6/8/2015",295.375122,"USVI",17.8083763122559,-64.6383666992188,1.2,1.66956726948624
"956",956,"CARIB","USVI","STX",17.801986,-64.62489,2015,"6/12/2015",295.37511,"USVI",17.8083763122559,-64.6383666992188,1.2,1.59569995060041
"957",957,"CARIB","USVI","STX",17.786892,-64.646918,2015,"6/8/2015",295.353082,"USVI",17.7667179107666,-64.6383666992188,1.2,2.42181267499591
"958",958,"CARIB","USVI","STX",17.78777,-64.595523,2015,"6/8/2015",295.404477,"USVI",17.8083763122559,-64.5967025756836,1.19,2.29728883140163
"959",959,"CARIB","USVI","STX",17.790913,-64.597909,2015,"6/8/2015",295.402091,"USVI",17.8083763122559,-64.5967025756836,1.19,1.94820789982166
"960",960,"CARIB","USVI","STX",17.793183,-64.596514,2015,"6/12/2015",295.403486,"USVI",17.8083763122559,-64.5967025756836,1.19,1.69142987922244
"961",961,"CARIB","USVI","STX",17.793363,-64.629528,2015,"6/8/2015",295.370472,"USVI",17.8083763122559,-64.6383666992188,1.2,1.91592754775278
