"","X","OCEAN","JURISDICTION","REGION","cell_2.5","lat_bin_2.5","long_bin_2.5","c_sst_mean","c_sst_sd","human_pop50_log","kd490_cv","kd490_mean","kd490_sd","land_area50_log","nAll_30yr","npp_cv","npp_mean","npp_sd","sst_cv","sst_mean","sst_sd","wave_cv","wave_mean","wave_sd","not_oasis","oasis","oasis_present","Ji","c_sst_mean_z","c_sst_sd_z","human_pop50_log_z","kd490_cv_z","kd490_mean_z","kd490_sd_z","land_area50_log_z","nAll_30yr_z","npp_cv_z","npp_mean_z","npp_sd_z","sst_cv_z","sst_mean_z","sst_sd_z","wave_cv_z","wave_mean_z","wave_sd_z","y_pred_prob"
"141",141,"CARIB","FLORIDA","SEFCRI","-80.104_26.229",26.22916667,-80.10416667,26.56,2.13,15.1705272577348,0.966649947,0.1461782,0.141303149,8.2923390101182,1.00029870588565,0.199692623,809.0862955,161.5685647,0.089044316,26.03235,2.318032787,0.533091388,2.695450172,1.436921275,0,1,1,1,0.269702868467962,-0.222806410468379,0.436650961168273,-0.206218719637191,0.660470507745913,0.343493975025002,0.738592151367133,-0.48629607122764,-0.133571571087459,-0.373672712889987,-0.397117376751054,0.354805555781293,-0.224324923343925,0.329373896676354,-0.603591125514649,-0.425308924939782,-0.449320990140042,0.777037507151176
"142",142,"CARIB","FLORIDA","SEFCRI","-80.104_27.104",27.10416667,-80.10416667,25.83,2.23,13.8415130663854,1.486624708,0.1429852,0.212565331,8.21792262473275,3.00154353688238,0.207467943,1198.309489,248.6108042,0.087624414,25.54253,2.238149235,0.572402185,2.561428446,1.46616724,1,0,0,1,-1.04385800218138,0.834725670089908,-0.716750185750949,0.579766320329581,0.62448206367388,0.917561263245919,0.363604659305967,0.969665420242252,0.229980897597087,1.15738259589542,1.21544362798864,0.150472011346183,-0.912479611476155,-0.186445698631838,0.509784406073592,-0.486370249463026,-0.426949121581489,0.927956724964723
"143",143,"CARIB","FLORIDA","SEFCRI","-80.146_27.104",27.10416667,-80.14583333,25.61,2.27,13.8330376768818,1.081094477,0.2636831,0.285066343,8.21812240787093,3.00319138545427,0.207467943,1198.309489,248.6108042,0.09915359,25.22471,2.501120549,0.572402185,2.561428446,1.46616724,1,0,0,1,-1.43972566182912,1.25773850231322,-0.724105655720816,-0.0332263068650097,1.98487342720717,1.50160820348853,0.364611375468727,0.970864276088012,0.229980897597087,1.15738259589542,1.21544362798864,1.80959876551387,-1.35898919251038,1.51159793324301,0.509784406073592,-0.486370249463026,-0.426949121581489,0.99838173156458
"144",144,"CARIB","FLORIDA","SEFCRI","-80.146_27.146",27.14583333,-80.14583333,25.61,2.27,13.8251966103835,1.427845734,0.2184573,0.311923324,8.21073890956735,3.00132583780796,0.207467943,1198.309489,248.6108042,0.096997506,25.25512,2.449683653,0.572402185,2.561428446,1.46616724,1,0,0,1,-1.43972566182912,1.25773850231322,-0.730910620747537,0.490917018990903,1.47513143725636,1.71796018457817,0.327405597505215,0.969507038087218,0.229980897597087,1.15738259589542,1.21544362798864,1.4993236297511,-1.31626577561009,1.17946249091028,0.509784406073592,-0.486370249463026,-0.426949121581489,0.993992766754256
"145",145,"CARIB","FLORIDA","Tortugas","-82.021_24.438",24.4375,-82.02083333,26.54,2.54,10.3569095370729,0.222431346,0.05625553,0.012512993,4.65062789042351,2.00007451587007,0.205763454,907.8343809,186.7991381,0.092393709,26.54036,2.452162311,0.423864195,1.587284822,0.672793203,1,0,0,1,0.975235715411234,-0.858154904053818,1.24190876150116,-0.126106974775624,-0.208409246905343,-0.195091847903566,1.17363167176702,0.375892012424224,-0.63495190268897,-0.552222530620128,-0.606439181908551,-0.984567278199865,1.05648210144501,-0.973203904875467,-1.02194177000487,-0.900101950270739,-0.907497691883256,0.117014296816801
"146",146,"CARIB","FLORIDA","Tortugas","-82.021_24.479",24.47916667,-82.02083333,26.49,2.63,10.3787350041499,0.317122511,0.1031916,0.032724379,4.73089895321912,1.33534244815431,0.205763454,907.8343809,186.7991381,0.103695965,26.41745,2.73938296,0.407443285,1.180914753,0.481155786,3,0,0,3,0.820112865954893,-0.51118969407043,1.24625942256441,0.865772932471894,1.25028142498004,1.29711280130063,1.20461255649574,-0.289427543072123,-0.63495190268897,-0.552222530620128,-0.606439181908551,-0.0439315820988293,0.676507957071876,0.0341490875706034,-1.11359458875067,-1.23305951042871,-1.08032769236266,0.695699143377037
"147",147,"CARIB","FLORIDA","Tortugas","-82.062_24.438",24.4375,-82.0625,26.5133333333333,2.58,10.3616175985007,0.187362206,0.05453777,0.010218317,4.47852620393317,1.33561177993387,0.206475515,915.6565262,189.0606532,0.09303272,26.52905,2.468069691,0.431482571,1.631115596,0.703797951,3,0,0,3,0.892503529034529,-0.703948144061201,1.24284726052457,-0.493452495663979,-0.261794212637196,-0.364507552280163,1.10720845118066,-0.289157973258113,-0.628373271590348,-0.51427544080805,-0.59246344927537,-0.931385280127868,1.02151743158203,-0.91741283657739,-0.97942003188772,-0.864189394981448,-0.879535769333946,0.119932737413451
"148",148,"CARIB","FLORIDA","Tortugas","-82.104_24.438",24.4375,-82.10416667,26.53,2.535,10.3064860387911,0.187362206,0.05453777,0.010218317,4.13617514516208,1.00362491770764,0.205562795,923.5715842,189.85443345,0.09303272,26.52905,2.468069691,0.4433571825,1.6940974525,0.751177463,2,0,0,2,0.944211145519972,-0.877430749052895,1.23185740498846,-0.493452495663979,-0.261794212637196,-0.364507552280163,0.975076916862412,-0.621438244264131,-0.636805762874569,-0.475877609359712,-0.587558038498542,-0.931385280127868,1.02151743158203,-0.91741283657739,-0.91314224244205,-0.812585482995352,-0.83680611241275,0.122949389410555
"149",149,"CARIB","FLORIDA","Tortugas","-82.104_24.479",24.47916667,-82.10416667,26.47,2.64666666666667,3.44041554096603,0.316372401,0.1021254,0.032309658,4.24352440404419,2.00255696376786,0.205260931333333,922.659765666667,189.3882048,0.101978104,26.42228,2.694494016,0.426171989333333,1.240694424,0.528691232333333,2,1,1,3,0.758063726172358,-0.44693687740684,-0.136816423021359,0.857915609803772,1.21714580040891,1.26649399048169,1.01650872179077,0.378376654300418,-0.639594638694306,-0.480301058228236,-0.590439242766569,-0.186901390740557,0.691439818737509,-0.123287406718997,-1.00906088485688,-1.18407929529578,-1.03745740460159,0.886349815658736
"150",150,"CARIB","FLORIDA","Tortugas","-82.146_24.438",24.4375,-82.14583333,26.495,2.59,10.2945329510875,0.183949417,0.05354112,0.009848858,4.0340088364048,2.00002038176055,0.206468386,926.3070398,191.2531194,0.092898408,26.50514,2.462285321,0.447428896,1.715510933,0.767569162,2,0,0,2,0.835625150900523,-0.665396454063047,1.22947469157049,-0.529201098363875,-0.292768345284743,-0.391784674071332,0.935645488841745,0.375837830471172,-0.628439135415361,-0.462607262754139,-0.578914425694459,-0.942563460980852,0.947600079113051,-0.937700035458121,-0.890416095145687,-0.795040440272803,-0.822023105052406,0.127894766276879
"151",151,"CARIB","FLORIDA","Tortugas","-82.188_24.438",24.4375,-82.1875,26.4466666666667,2.63333333333333,6.86586670495888,0.186144866,0.05238889,0.009751923,3.58947470472839,1.33561869576767,0.204464075333333,931.981062633333,190.548605633333,0.093274014,26.48415,2.47028298,0.472547916666667,1.89348817066667,0.895285277333333,3,0,0,3,0.685673063092733,-0.498339130737712,0.546008689066823,-0.506204003011984,-0.328577631253221,-0.398941375629089,0.764076056323911,-0.289151051312123,-0.646956678832332,-0.435081226635598,-0.58326818660427,-0.911303470827583,0.882709856263873,-0.90965029128317,-0.750215031487583,-0.649215559609288,-0.706841129528867,0.214171875065938
"152",152,"CARIB","FLORIDA","Tortugas","-82.188_24.479",24.47916667,-82.1875,26.44,2.64,10.2374118948717,0.277837834,0.0838346,0.023292424,3.50444461190609,2.0020166331355,0.201614702,937.6247133,189.0389273,0.098917754,26.38966,2.610405907,0.500980166,1.609781112,0.806468408,1,0,0,1,0.664990016498562,-0.472638004072275,1.2180882523116,0.454270108750075,0.648699841015184,0.600752487263545,0.731258408064948,0.377835846125816,-0.673281636978121,-0.407702533131145,-0.592597711199871,-0.441600492633384,0.590595651546458,-0.418204950165817,-0.591521280977814,-0.881669712263057,-0.786941455497358,0.49699567067452
"153",153,"CARIB","FLORIDA","Tortugas","-82.229_24.438",24.4375,-82.22916667,26.42,2.66,9.19996587995656,0.185851344,0.05138445,0.009549869,3.0278429268893,2.00271600127919,0.199961979,949.0070579,189.7653294,0.093582872,26.48047,2.478118439,0.499539632,2.125511638,1.0617773,1,0,0,1,0.602940876716027,-0.395534624075966,1.01128507296218,-0.509278614821176,-0.359793863427507,-0.413859002663192,0.547312396254776,0.378535832368521,-0.688550911556011,-0.352484068599654,-0.588108684558492,-0.88559861510441,0.871333199756731,-0.882169422138422,-0.5995615784765,-0.45910813419578,-0.556688738582701,0.169510331812556
"154",154,"CARIB","FLORIDA","Tortugas","-82.271_24.521",24.52083333,-82.27083333,26.36,2.78,4.77047208890418,0.353746339,0.09874959,0.034932306,3.14352209792353,2.00441077504656,0.199961979,949.0070579,189.7653294,0.109443373,26.29545,2.877862749,0.560069254,1.59809859,0.8871465655,2,0,0,2,0.416793457368413,0.0670856559018841,0.128315370704423,1.24940364521779,1.11223155094028,1.46012383550202,0.591959158593654,0.380232103970781,-0.688550911556011,-0.352484068599654,-0.588108684558492,0.43439921529743,0.299347061998064,0.519831542255297,-0.261717301032816,-0.891241736184956,-0.714181103068882,0.910053427507852
"155",155,"CARIB","FLORIDA","Tortugas","-82.312_24.479",24.47916667,-82.3125,26.41,2.65,3.84023806841462,0.273868938,0.06954727,0.019046837,2.49302679990695,2.00108396806754,0.197807919,971.1170109,192.0946349,0.09983447,26.34003,2.629642942,0.510630749,2.247641159,1.147714688,1,0,0,1,0.571916306824755,-0.434086314074121,-0.0571163049784453,0.412696344224577,0.204674702200873,0.287301214797574,0.340898326177161,0.376902356771868,-0.708451967932216,-0.245223420778163,-0.573714020163371,-0.365306362259151,0.437165362837331,-0.350735968250664,-0.537656840183101,-0.359041838871697,-0.479185299840155,0.628035683112081
"156",156,"CARIB","FLORIDA","Tortugas","-82.396_24.438",24.4375,-82.39583333,26.41,2.56,2.96695639255724,0.209214095,0.0585268,0.012244631,2.41281481476583,2.0007790325582,0.207724512,955.8148336,198.5461697,0.096776386,26.36084,2.551106819,0.528720797,2.438821569,1.289455684,1,0,0,1,0.571916306824755,-0.781051524057509,-0.231195172156573,-0.264556276734757,-0.137822161912221,-0.214904988084538,0.309940242666471,0.376597151761636,-0.61683396455586,-0.319457927304581,-0.53384476373503,-0.619816875211205,0.501499118792137,-0.62618134028296,-0.436687777539995,-0.202398996006217,-0.351354854251172,0.531867610432014
"157",157,"CARIB","FLORIDA","Tortugas","-82.438_24.438",24.4375,-82.4375,26.36,2.585,3.11235761217432,0.241660017,0.0590212,0.014263064,2.24279239723535,2.00326037919149,0.2258570875,949.2957995,214.23535165,0.097810841,26.30308,2.572726375,0.5441398325,2.579384863,1.403803008,2,0,0,2,0.416793457368413,-0.684672299062124,-0.202211076535411,0.0753113139102642,-0.12245707769916,-0.0658842773471758,0.2443195228783,0.379080691400039,-0.449309658236036,-0.351083314329891,-0.436888607144904,-0.533723859886637,0.322935075353918,-0.55035627510126,-0.350626891394431,-0.087229068424745,-0.248229648479175,0.518333986827271
"158",158,"CARIB","FLORIDA","Tortugas","-82.479_24.438",24.4375,-82.47916667,26.34,2.59,3.1302454002418,0.260848245,0.05704139,0.014879146,2.19537366856996,2.00493242182303,0.239806769,937.1211359,224.7279916,0.098714146,26.25056,2.591301603,0.549405033,2.628188644,1.443940068,3,0,0,3,0.354744317585879,-0.665396454063047,-0.198645347436547,0.276305966461896,-0.183986097472341,-0.0203990036162689,0.226018106208322,0.380754211776772,-0.320430519325516,-0.410145507033091,-0.372046090480993,-0.458545866442978,0.160570401507384,-0.485208412033908,-0.321239332051691,-0.047241901337781,-0.212031664767873,0.477614727646813
"159",159,"CARIB","FLORIDA","Tortugas","-82.521_24.438",24.4375,-82.52083333,26.34,2.59,3.02401864710967,0.241939302,0.05771336,0.01396313,2.17551511013446,2.00267917532474,0.250683862,896.9792363,224.8582189,0.099177609,26.22661,2.601092463,0.563094842,2.795198155,1.573961664,2,0,0,2,0.354744317585879,-0.665396454063047,-0.219820454347036,0.0782367946549104,-0.163102449335912,-0.0880283751964975,0.218353629268043,0.378498973867428,-0.219938591987273,-0.604883422390994,-0.371241310567588,-0.419973935173498,0.0865293897285522,-0.450869473820518,-0.244830071971609,0.0895966198716543,-0.0947704698989531,0.513306388973277
"160",160,"CARIB","FLORIDA","Tortugas","-82.562_24.438",24.4375,-82.5625,26.34,2.59,3.00682315698406,0.242007456,0.0576903,0.013961483,2.17408099633103,2.00125868557719,0.250683862,896.9792363,224.8582189,0.099177609,26.22661,2.601092463,0.556646871333333,2.85260053433333,1.58715090533333,3,0,0,3,0.354744317585879,-0.665396454063047,-0.223248181647852,0.0789507005742067,-0.163819113660251,-0.0881499730452171,0.217800128256787,0.37707722869622,-0.219938591987273,-0.604883422390994,-0.371241310567588,-0.419973935173498,0.0865293897285522,-0.450869473820518,-0.28081922767554,0.136629011349505,-0.0828756289975909,0.511675723387146
"161",161,"CARIB","FLORIDA","Tortugas","-82.604_24.438",24.4375,-82.60416667,26.316,2.612,3.0323718979532,0.238300245,0.05567152,0.013266537,1.59147001787447,2.00363125910983,0.238913552,888.4184426,212.255206,0.099218786,26.21149,2.600672221,0.566961487,2.859020276,1.620954387,5,0,0,5,0.280285349846833,-0.580582736067107,-0.218155327865744,0.0401180586606027,-0.226559252632022,-0.139457768173461,-0.0070605243448302,0.379451899100697,-0.328682825144846,-0.64641387151172,-0.449125530161318,-0.416546959527366,0.0397861706013729,-0.452343365191927,-0.223248508383516,0.141888998945141,-0.0523896422622568,0.502737522008991
"162",162,"CARIB","FLORIDA","Tortugas","-82.604_24.479",24.47916667,-82.60416667,26.22,2.7,3.04057395883177,0.220751756,0.06048713,0.01335264,1.59362547207445,2.00334329505917,0.238913552,888.4184426,212.255206,0.104216739,26.08883,2.718892789,0.566961487,2.859020276,1.620954387,1,0,0,1,-0.0175505211093391,-0.241327864083349,-0.216520339401266,-0.143700501831858,-0.0768985463471117,-0.133100792114994,-0.00622861959881384,0.37916368054846,-0.328682825144846,-0.64641387151172,-0.449125530161318,-0.000589915266886865,-0.339415103085133,-0.0377149484743181,-0.223248508383516,0.141888998945141,-0.0523896422622568,0.657760786158343
"163",163,"CARIB","FLORIDA","Tortugas","-82.771_24.646",24.64583333,-82.77083333,26.06,2.92,3.00903063964968,0.221012958,0.06925672,0.015306633,0.777375736438412,1.33747658465717,0.333856673666667,1186.86428533333,396.247246633333,0.111850692,26.02029,2.910387431,0.607703969,2.59349265666667,1.57619923566667,3,0,0,3,-0.513943639369626,0.606809315876045,-0.222808144839146,-0.140964438593721,0.195644918183671,0.0111623197325779,-0.321262930705092,-0.28729152042719,0.548483278316132,0.801417990962521,0.687910241355264,0.634749497869534,-0.551305330530706,0.633903548760153,0.0041544381036158,-0.0756699086420755,-0.0927524949216412,0.807109105106294
"164",164,"CARIB","FLORIDA","Tortugas","-82.771_24.688",24.6875,-82.77083333,26.04,2.96,3.01498158421962,0.24630812,0.05565309,0.013707808,0.775846488838338,0.00453665792243555,0.336611995,1190.264708,400.6573773,0.11211945,26.02122,2.917484876,0.634900428,2.729409566,1.732903303,2,0,0,2,-0.57599277915216,0.761016075868662,-0.221621891058706,0.12399969970124,-0.227132024683087,-0.106878773454396,-0.321853148922835,-1.62140949461479,0.573939303305791,0.817914251180421,0.715164009006308,0.657117011790004,-0.548430251576454,0.658796022488499,0.15595066177542,0.0356930237392441,0.0485725367779106,0.638012256558827
"165",165,"CARIB","FLORIDA","Tortugas","-82.771_24.729",24.72916667,-82.77083333,26.024,2.968,3.00329942957894,0.254079103,0.05388918,0.013692115,0.776248186331936,1.80118442468229,0.3341322058,1187.2043276,396.6882597,0.112451863,26.01536,2.925475688,0.6730520032,2.9048258752,1.9551471134,5,0,0,5,-0.625632090978183,0.791857427867186,-0.223950597021821,0.205399922174603,-0.281951251410961,-0.108037386107678,-0.321698112433824,0.176826142898177,0.551028880815097,0.803067616984311,0.690635618120369,0.684782243726711,-0.566546340470978,0.686821752561528,0.36889253933716,0.179419618729065,0.249005199977381,0.666460136090963
"166",166,"CARIB","FLORIDA","Tortugas","-82.812_24.646",24.64583333,-82.8125,26.06,2.90666666666667,3.03865120659975,0.223923548,0.06955619,0.015575269,0.776190751317668,1.00044459182303,0.330944735333333,1183.108799,391.5499347,0.111850692,26.02029,2.910387431,0.6098797635,2.565189648,1.56449214916667,6,0,0,6,-0.513943639369626,0.555407062545173,-0.216903618404672,-0.11047631713872,0.2049519201442,0.0309956893067188,-0.321720279669369,-0.62462138090917,0.521580290964017,0.783199232333859,0.65888174816726,0.634749497869534,-0.551305330530706,0.633903548760153,0.0162985701241069,-0.0988598564991439,-0.103310640596332,0.805594001164158
"167",167,"CARIB","FLORIDA","Tortugas","-82.812_24.688",24.6875,-82.8125,26.03,2.94,2.99992225021062,0.292223587,0.1151201,0.033640809,0.779808710062183,2.0047000376042,0.329410457666667,1181.053524,389.0576881,0.112601697,25.996,2.927193707,0.624074895333333,2.577355857,1.609475962,3,0,0,3,-0.607017349043422,0.683912695872353,-0.224623799695079,0.604959345188614,1.62099826768939,1.36477273846032,-0.320323916410763,0.380521622177611,0.507405316106731,0.773228603814145,0.643480138804778,0.697252250501429,-0.626397446443355,0.692847264956804,0.0955282745067044,-0.0888915257237491,-0.062741567420238,0.982182114550119
"168",168,"CARIB","FLORIDA","Tortugas","-82.812_24.729",24.72916667,-82.8125,26.02,2.95857142857143,2.78212306065101,0.211442024,0.06139775,0.012982065,0.778907390148744,2.00176294050878,0.332150239214286,1184.72365792857,393.508128457143,0.111513223,26.00887,2.900332912,0.673417602642857,2.90581435207143,1.95760036521429,13,1,1,14,-0.638041918934695,0.755508691583212,-0.268039615277867,-0.241218956828787,-0.0485980750969139,-0.160460308076881,-0.32067178384106,0.377581929286476,0.532717771209027,0.791033297599347,0.670983012666354,0.60666347789905,-0.586610063495805,0.59863989401416,0.370933121708645,0.180229522982578,0.251217688117101,0.781617605766727
"169",169,"CARIB","FLORIDA","Tortugas","-82.854_24.604",24.60416667,-82.85416667,26.1125,2.83875,3.03857354939071,0.252663869,0.06643812,0.016786512,0.776071404701972,2.00218784356141,0.317168287,1085.47437625,344.421112,0.109644379,26.08731,2.860326904,0.6313835665,2.69022001525,1.698627073125,7,1,1,8,-0.351064647440463,0.293576834641042,-0.216919098494718,0.190575496171887,0.108047777481944,0.120421641387197,-0.321766341894222,0.378007207866873,0.394301628835045,0.30955139446454,0.367634599133497,0.451128036404516,-0.344114156859832,0.458329049320603,0.136321404346108,0.0035832346656617,0.0176601976404625,0.754518701541313
"170",170,"CARIB","FLORIDA","Tortugas","-82.854_24.646",24.64583333,-82.85416667,26.0527272727273,2.90909090909091,3.00368053647454,0.27323579,0.08191951,0.022383342,0.78105237749167,1.82075357054773,0.328212520636364,1177.43276445455,386.442909563636,0.110923487,26.00983,2.885101038,0.620678268,2.53843898909091,1.57566530027273,11,0,0,11,-0.536506962926913,0.56475292678715,-0.223874627654213,0.406064186097534,0.589182205243357,0.533635052224313,-0.319843918813473,0.196412583903467,0.496337744927097,0.755663436920696,0.627321305410652,0.557582415421272,-0.583642240059161,0.545217990303952,0.076570100487784,-0.120777893289863,-0.0932340295605187,0.882730051603273
"171",171,"CARIB","FLORIDA","Tortugas","-82.854_24.688",24.6875,-82.85416667,26.038,2.928,3.00767398981472,0.31745455,0.09514414,0.03020394,0.779120714696829,2.00300173773547,0.3300960282,1168.666051,385.75673072,0.111164445,26.00427,2.890750249,0.6507913586,2.6624967954,1.73321218,5,0,0,5,-0.58219769313041,0.637650667874568,-0.223078577705145,0.869251005769678,1.00018049334323,1.11102903674161,-0.320589450519389,0.378821821357641,0.513739205521943,0.71313402202778,0.62308085083345,0.577636260959819,-0.600830884129735,0.565031153548385,0.244645416328236,-0.01913166572967,0.0488511003950463,0.939248560654609
"172",172,"CARIB","FLORIDA","Tortugas","-82.854_24.729",24.72916667,-82.85416667,26.0242857142857,2.93428571428571,3.02287965481931,0.196398906,0.05942165,0.011670347,0.773569444876671,1.43193948475744,0.328404715285714,1176.53820185714,386.372891314286,0.110046647,26.02131,2.863557927,0.679132426714286,2.98020398914286,2.02561143942857,7,0,0,7,-0.624745674695579,0.661883158730551,-0.220047499632781,-0.3987940219001,-0.110011794582007,-0.257304319568464,-0.322731981643391,-0.192745134359838,0.498113404171469,0.751323700707134,0.626888605963999,0.484606984341916,-0.548152018129268,0.469661036414999,0.402830241587067,0.241180350688198,0.31255411277294,0.745311285105985
"173",173,"CARIB","FLORIDA","Tortugas","-82.896_24.562",24.5625,-82.89583333,26.16,2.794,3.00393955363695,0.163689792,0.05528666,0.009049862,0.776537405390551,2.00231720160926,0.255172316,899.4822632,229.5229725,0.106178316,26.15183,2.776757281,0.6262589568,2.924499568,1.8318816266,5,0,0,5,-0.203697940456942,0.121058021899301,-0.223822995499938,-0.741418520822132,-0.238520025913249,-0.450774470510605,-0.321586487372386,0.378136680240896,-0.178470398856163,-0.592740642765519,-0.342414021679148,0.16266327479099,-0.144651690055217,0.165229962957074,0.107718548354748,0.195539173917037,0.137837065506343,0.675599813363838
"174",174,"CARIB","FLORIDA","Tortugas","-82.896_24.604",24.60416667,-82.89583333,26.113,2.834,3.00794883466099,0.25244707,0.06647842,0.016782282,0.77540276613715,2.00489017128479,0.3113731622,1047.30246382,326.97266336,0.109644379,26.08731,2.860326904,0.6398448119,2.7574147653,1.765039182,8,2,1,10,-0.349513418945903,0.275264781891918,-0.223023790480346,0.188304549647876,0.109300230746074,0.120109340901414,-0.322024405181046,0.380711923897655,0.340761288569714,0.124370356050437,0.259806509435384,0.451128036404516,-0.344114156859832,0.458329049320603,0.183547592846618,0.0586389627785333,0.07755458042013,0.760318293493332
"175",175,"CARIB","FLORIDA","Tortugas","-82.896_24.646",24.64583333,-82.89583333,26.07,2.88,3.0219683941775,0.298681814,0.07857747,0.023469661,0.777313563448259,2.00153580081998,0.3236072575,1116.945871,361.80904185,0.10995134,26.05717,2.865020768,0.6394558895,2.646649524,1.6921266415,2,0,0,2,-0.482919069478353,0.452602555883427,-0.220229149179102,0.672608587837,0.485317468100519,0.613837877617823,-0.321286926578251,0.377354588852451,0.453790368668298,0.46222711090752,0.475088694234658,0.476675013389541,-0.437291446839541,0.47479157721683,0.181376834086393,-0.0321160590770681,0.0117977224597146,0.846790451536095
"176",176,"CARIB","FLORIDA","Tortugas","-82.896_24.688",24.6875,-82.89583333,26.05,2.908,3.02974650189106,0.14959354,0.07316797,0.010945456,0.775873904516051,1.60415132396156,0.3341129318,1154.2066906,385.55854816,0.109871686,26.01436,2.858241592,0.6727540116,2.811641654,1.8924191444,5,0,0,5,-0.544968209260887,0.56054728787826,-0.218678671003506,-0.889075264999877,0.317199703030628,-0.31082295111438,-0.321842567750475,-0.0203810949593997,0.550850811048891,0.642988221012806,0.621856120354702,0.47004577089696,-0.569637823217489,0.451015350633906,0.367229308121437,0.103069529726883,0.192433393270436,0.877730053945433
"177",177,"CARIB","FLORIDA","Tortugas","-82.896_24.729",24.72916667,-82.89583333,26.05,2.9,3.04077274051658,0.262513105,0.05170011,0.013571956,0.777967662031797,1.33720620252153,0.335804268333333,1149.159205,385.785853466667,0.109133921,26.07478,2.845642985,0.683736757333333,2.94424752766667,2.01444782866667,3,0,0,3,-0.544968209260887,0.529705935879736,-0.216480714511081,0.293745198330889,-0.349983704684192,-0.116908713311251,-0.321034475045755,-0.287562141525578,0.566476830612413,0.618501666232449,0.62326082386169,0.408644923638326,-0.382850435673555,0.406828957676824,0.428529175426501,0.211719579341314,0.302486105785912,0.573821970381192
"178",178,"CARIB","FLORIDA","Tortugas","-82.938_24.562",24.5625,-82.9375,26.2009090909091,2.75545454545455,2.73449502363329,0.150684275,0.05635075,0.008491172,0.780904805126275,2.0031140007975,0.254856146363636,898.062219463636,228.881166381818,0.104911062,26.16636,2.745140616,0.635495250454545,3.03442764309091,1.92825881609091,11,0,0,11,-0.0767792454472154,-0.0275412195481288,-0.27753372807008,-0.87764993159489,-0.20544997643858,-0.492022498501555,-0.319900874860674,0.378934183637364,-0.181391445511185,-0.599629613135434,-0.34638026126342,0.0571954506303248,-0.0997324457484736,0.0543425939263222,0.159270645540777,0.285608267256516,0.224755737061584,0.701065349405117
"179",179,"CARIB","FLORIDA","Tortugas","-82.938_24.604",24.60416667,-82.9375,26.12875,2.815,3.04232264235899,0.261273924,0.07021262,0.018344727,0.780454549029802,1.75327845369349,0.315237464,1033.734990125,325.913550025,0.108086014,26.08066,2.818954593,0.666074513875,2.894924284375,1.928701452,7,1,1,8,-0.300649721367155,0.202016570895425,-0.2161717590338,0.280764908825074,0.225352612356942,0.235464502250856,-0.320074652704612,0.128877832786689,0.376463027600413,0.0585513098576784,0.25326139072351,0.321432359138447,-0.364672517124092,0.313226246178272,0.329947891056098,0.171306793070208,0.225154932404425,0.78379701797403
"180",180,"CARIB","FLORIDA","Tortugas","-82.938_24.646",24.64583333,-82.9375,26.0866666666667,2.866,3.02381838707732,0.190371757,0.06991976,0.013310748,0.780305657632019,1.80101625746116,0.345510421066667,1109.47525226667,383.362352053333,0.108202793,26.03464,2.817020767,0.684143901666667,2.94595548753333,2.01584351753333,12,3,1,15,-0.431211452992909,0.398630189886012,-0.219860373929156,-0.461927768233107,0.216251037594327,-0.13619367437277,-0.320132117836767,0.176657827051472,0.65615060606069,0.425985360191692,0.608284046660917,0.331151347626674,-0.506942553118335,0.306443845906034,0.43080163936342,0.213118988878174,0.303744820870217,0.822526350546427
"181",181,"CARIB","FLORIDA","Tortugas","-82.938_24.688",24.6875,-82.9375,26.09,2.88,3.03682669361716,0.186125459,0.05841113,0.010871798,0.781491229025161,1.00026690478553,0.344260951,1123.921777,386.92238,0.108152003,26.08792,2.821460792,0.6887576285,2.940759431,2.025659042,2,0,0,2,-0.420869929695819,0.452602555883427,-0.217267314520073,-0.506407289278026,-0.14141698248448,-0.316261114041509,-0.3196745425987,-0.62479922498583,0.644606928430024,0.496068892330657,0.63028434139663,0.326924325428187,-0.342228352384457,0.32201609840897,0.456553017892267,0.208861622409135,0.312597043598097,0.694416576724871
"182",182,"CARIB","FLORIDA","Tortugas","-82.979_24.562",24.5625,-82.97916667,26.2233333333333,2.74333333333333,3.00789377377469,0.245500601,0.05011959,0.012304389,0.775433685771205,1.33528627233308,0.25169445,883.8617821,222.4631052,0.102358074,26.21902,2.683728377,0.655665759,3.161582764,2.072941563,3,0,0,3,-0.0072089978122482,-0.0742705407580131,-0.223034766247935,0.115541023848845,-0.399103492104151,-0.210493060796269,-0.322012471645035,-0.289483768541337,-0.210601912061405,-0.668519316834584,-0.386042657106141,-0.155278204586616,0.0630650356825654,-0.1610451330524,0.271851736584279,0.389792266151088,0.355239228276978,0.495775270544209
"183",183,"CARIB","FLORIDA","Tortugas","-82.979_24.604",24.60416667,-82.97916667,26.16,2.798,3.04213648396151,0.173695481,0.06282213,0.01091192,0.776050468909756,1.6033564591629,0.2504089276,1000.18857402,250.41876272,0.105871188,26.12819,2.766222515,0.6763446934,3.1173332824,2.1081630646,5,0,0,5,-0.203697940456942,0.136478697898563,-0.216208867613821,-0.636609990086794,-0.00433084481495581,-0.313298910710407,-0.321774422133137,-0.021176662256677,-0.22247867211232,-0.104190344252195,-0.213282017531236,0.137102399150577,-0.217734342182636,0.128281964643696,0.387270591350518,0.353536644598923,0.387004069578368,0.786277564209347
