"","X","OCEAN","JURISDICTION","REGION","cell_2.5","lat_bin_2.5","long_bin_2.5","c_sst_mean","c_sst_sd","human_pop50_log","kd490_cv","kd490_mean","kd490_sd","land_area50_log","nAll_30yr","npp_cv","npp_mean","npp_sd","sst_cv","sst_mean","sst_sd","wave_cv","wave_mean","wave_sd","not_oasis","oasis","oasis_present","Ji","c_sst_mean_z","c_sst_sd_z","human_pop50_log_z","kd490_cv_z","kd490_mean_z","kd490_sd_z","land_area50_log_z","nAll_30yr_z","npp_cv_z","npp_mean_z","npp_sd_z","sst_cv_z","sst_mean_z","sst_sd_z","wave_cv_z","wave_mean_z","wave_sd_z","y_pred_prob"
"12",12,"CARIB","FLORIDA","Keys_lower","-81.562_24.562",24.5625,-81.5625,26.522,2.728,8.51919740428749,0.169010742,0.1498795,0.025331246,5.52117372231968,0.00155862350715324,0.1939745416,926.5122832,179.7235376,0.116574329,26.49333,3.088442164,0.382480126,1.069331369,0.412004056,4,1,1,5,0.094105105819603,0.958004152940132,-0.0496389365309099,-0.178999719599726,1.54714532619719,0.201574410900328,-0.0291390651047769,-0.420244839485339,0.134679710776987,0.587361375533518,0.437049658960684,1.08498263782551,0.00874211037493842,1.15603527262515,-0.179345105992124,-0.447493853361431,-0.361628515007057,0.393606282481218
"13",13,"CARIB","FLORIDA","Keys_lower","-81.562_24.604",24.60416667,-81.5625,26.43,2.93,0.0205105329802821,0.205982989,0.1852151,0.03815116,5.50946156743793,0.00453559624846093,0.191187883,924.4978957,176.7527951,0.122791083,26.544,3.259366503,0.361056894,0.568820291,0.205376487,1,0,0,1,0.0576765315324035,1.11907829434679,-0.961691708697565,-0.100751438765252,2.08374756033109,0.451073821706609,-0.0317174820198332,-0.418833001652494,0.109451715959815,0.583079941346714,0.415459402847714,1.19807367018461,0.0274436481552672,1.27974118366427,-0.23069669145973,-0.472366163833601,-0.379541732524993,0.714432323614001
"14",14,"CARIB","FLORIDA","Keys_lower","-81.604_24.521",24.52083333,-81.60416667,26.59,2.55666666666667,10.6497568721506,0.293060638,0.1152937,0.033788045,5.51333668396225,0.00487985943444073,0.194927803666667,906.5515164,176.6435043,0.105556395,26.52053,2.799411545,0.394722330666667,1.291339605,0.511772480333333,9,0,0,9,0.12103057377101,0.821383511549006,0.179006111622459,0.0835402093284597,1.0219294660078,0.366159475028461,-0.0308643797431807,-0.418669733852397,0.143309720379625,0.544936216832743,0.414665117795141,0.884551748888231,0.0187812228206647,0.946850341732447,-0.150000485196706,-0.436461414688474,-0.352979265078047,0.27161027405298
"15",15,"CARIB","FLORIDA","Keys_lower","-81.604_24.562",24.5625,-81.60416667,26.51,2.74,0.00134789473400509,0.163899077,0.1532005,0.025109421,5.51667369896298,0.00258251248858869,0.191187883,924.4978957,176.7527951,0.118950281,26.48547,3.150454094,0.361056894,0.568820291,0.205376487,1,1,1,2,0.0893535526517073,0.967572913815775,-0.963748183727084,-0.189818077446675,1.59757763864013,0.19725728312536,-0.0301297398745543,-0.419759257208899,0.109451715959815,0.583079941346714,0.415459402847714,1.12820436809112,0.00584110214613637,1.20091619678624,-0.23069669145973,-0.472366163833601,-0.379541732524993,0.648220679643131
"16",16,"CARIB","FLORIDA","Keys_lower","-81.646_24.479",24.47916667,-81.64583333,26.586,2.536,10.6577100063516,0.2136488,0.05346442,0.011422609,5.52790602008662,0.00497532651294023,0.1835950556,935.10861728,171.62500696,0.092329743,26.61446,2.457306249,0.3995920898,1.2618886184,0.5043045178,10,0,0,10,0.119446722715044,0.804903978929843,0.179859617370497,-0.0845274713133413,0.0829973470430701,-0.0691135778504887,-0.0276569577885126,-0.418624458317507,0.0407128290739644,0.605632258673583,0.3781925380031,0.643941338803722,0.0534493784098946,0.699252793246461,-0.138327650194872,-0.437924946895101,-0.353626687094009,0.192103808738442
"17",17,"CARIB","FLORIDA","Keys_lower","-81.646_24.521",24.52083333,-81.64583333,26.56,2.6325,10.6377109356507,0.205624123,0.133038,0.027355822,5.52496346187304,0.00215027026017196,0.1868977565,925.5179447,172.88924095,0.108718123,26.50606,2.881689088,0.37193034625,1.05284218375,0.39899993325,4,0,0,4,0.109151690851272,0.881852764304806,0.177713378998655,-0.101510944876686,1.29139230300907,0.240976431782257,-0.0283047584663574,-0.419964249321377,0.0706126241862432,0.585247981339424,0.387380522364189,0.942067790790268,0.0134405626335452,1.00639843461625,-0.204632976491615,-0.448313264065805,-0.362755884798891,0.327519096250647
"18",18,"CARIB","FLORIDA","Keys_lower","-81.646_24.562",24.5625,-81.64583333,26.51,2.74,10.6490746522545,0.156202282,0.1485764,0.023207973,5.53964298918066,0.00165215852903202,0.181393255,941.502399,170.7821843,0.117363982,26.53505,3.114259141,0.313434829,0.339397791,0.106379089,0,1,1,1,0.0893535526517073,0.967572913815775,0.178932897894639,-0.206107619618276,1.52735660402182,0.160251562519217,-0.0250730780542438,-0.420200480233824,0.0207796323324453,0.619221776896356,0.372067215095708,1.09934747725385,0.0241403372586028,1.17472022222768,-0.344846999918856,-0.483767045652447,-0.388124139667786,0.369298996214318
"19",19,"CARIB","FLORIDA","Keys_lower","-81.688_24.479",24.47916667,-81.6875,26.5766666666667,2.52,10.6254445762355,0.271201809,0.06218111,0.01686363,5.51530190325347,4.63862670585513e-07,0.185638125666667,926.507721466667,171.963331766667,0.094353002,26.59448,2.509269017,0.398293926333333,1.20128381133333,0.478472793666667,6,0,0,6,0.115751070251126,0.792145631095653,0.176396991269766,0.037278055169835,0.215367968406584,0.0367788277993933,-0.03043173906233,-0.420983801151049,0.0592090169647185,0.587351679900953,0.38065135738085,0.680747113817473,0.0460750597824825,0.736860670469577,-0.141439353984919,-0.440936631638407,-0.355866123464979,0.200050622464431
"20",20,"CARIB","FLORIDA","Keys_lower","-81.688_24.521",24.52083333,-81.6875,26.564,2.614,10.6177405990589,0.216105336,0.1288659,0.027848609,5.53382056648507,0.00262743868515827,0.181393255,941.502399,170.7821843,0.110639156,26.49739,2.931648853,0.3460984298,0.7872423258,0.2784450468,4,1,1,5,0.110735541907236,0.867100924621523,0.175570224282468,-0.0793284440860268,1.22803528682624,0.250566984897746,-0.026354877459776,-0.419737950831745,0.0207796323324453,0.619221776896356,0.372067215095708,0.977013938758467,0.0102405955414692,1.04255664520688,-0.266552198828106,-0.461511937219443,-0.373207180888179,0.321442948310438
"21",21,"CARIB","FLORIDA","Keys_lower","-81.688_24.562",24.5625,-81.6875,26.42,2.77,10.6599983825326,0.185030475,0.151187,0.027974202,5.53693830965643,0.000997722116298974,0.181393255,941.502399,170.7821843,0.119523824,26.58802,3.177901824,0.313434829,0.339397791,0.106379089,2,0,0,2,0.0537169038924914,0.991494816004883,0.180105198819872,-0.145095462531518,1.56700086625113,0.253011258665994,-0.0256685100226142,-0.420510848573401,0.0207796323324453,0.619221776896356,0.372067215095708,1.13863787888668,0.0436907705766223,1.22078139834543,-0.344846999918856,-0.483767045652447,-0.388124139667786,0.365630990255263
"22",22,"CARIB","FLORIDA","Keys_lower","-81.729_24.479",24.47916667,-81.72916667,26.57,2.53818181818182,10.6177083933625,0.313138876,0.07226177,0.022627969,5.50095109757671,0.00018122534151189,0.186841406,919.578196218182,171.813891709091,0.096141544,26.58256,2.555688361,0.397712158090909,1.17147957827273,0.465920193272727,11,0,0,11,0.113111318491184,0.806643753634505,0.175566768066801,0.126033910230258,0.36845167655203,0.148963604092562,-0.0335910517998432,-0.420898074502966,0.0701024755365501,0.572623477756534,0.379565282395691,0.713283074094749,0.0416755663871496,0.770456513360965,-0.142833855133167,-0.442417718013219,-0.356954349311901,0.211238141677889
"23",23,"CARIB","FLORIDA","Keys_lower","-81.729_24.521",24.52083333,-81.72916667,26.54,2.63,10.6206316570949,0.227863493,0.1297833,0.029572876,5.53088488958737,0.00156343981390819,0.182454472666667,937.753729616667,171.077471166667,0.112424173,26.47472,2.976398495,0.3444146785,0.654006281833333,0.230895432833333,6,0,0,6,0.101232435571445,0.879859272455714,0.175880483683254,-0.0544434115092445,1.24196681450922,0.28412443314371,-0.0270011632241456,-0.420242555338092,0.0303869784905137,0.611254252647505,0.374213250666993,1.0094857745925,0.00187343821997697,1.07494404693487,-0.270588158425059,-0.468132946018817,-0.377329411924439,0.316301286210229
"24",24,"CARIB","FLORIDA","Keys_lower","-81.771_24.479",24.47916667,-81.77083333,26.57,2.56,10.6380611764027,0.359015787,0.07885668,0.028310793,5.45417047129829,0.00159094622940756,0.1875696385,906.3803464,169.9626597,0.097120052,26.58917,2.582341573,0.408962462,1.364557947,0.5606963645,4,0,0,4,0.113111318491184,0.824041500681129,0.17775096575218,0.223128074286508,0.468601198278333,0.259561946617777,-0.0438897508275639,-0.420229510341908,0.0766952622294362,0.544572407441672,0.366111213858684,0.731083437418058,0.044115218345467,0.789746685210504,-0.115866825007917,-0.432822915133661,-0.348737894078324,0.215673778833072
"25",25,"CARIB","FLORIDA","Keys_lower","-81.812_24.479",24.47916667,-81.8125,26.55,2.57,10.5473740239594,0.363080706,0.09338664,0.033906887,5.30840248167676,0.00203132812981494,0.1970903988,879.07974084,173.14779298,0.099833372,26.55317,2.650892491,0.393671348,1.1302481812,0.444951921,5,0,0,5,0.105192063211359,0.832015468077498,0.168018701222582,0.231731092747393,0.68925144895686,0.368472361759139,-0.0759803997225412,-0.420020657966719,0.162887984762414,0.486546955057233,0.389259582749338,0.780442340781548,0.0308281577555363,0.839360179774072,-0.152519695474236,-0.444466663889286,-0.35877215718727,0.239920897948406
"26",26,"CARIB","FLORIDA","Keys_lower","-81.854_24.438",24.4375,-81.85416667,26.5528571428571,2.56857142857143,10.4722912331852,0.197378919,0.05244492,0.010351522,5.11121663059866,0.00034447472426109,0.201421415714286,869.238108457143,175.078657828571,0.091633994,26.58084,2.435708521,0.417701172285714,1.54861936028571,0.646860567142857,7,0,0,7,0.10632338539419,0.830876329878017,0.15996104849286,-0.118961143078854,0.0675153408595185,-0.0899589263779645,-0.119390629433701,-0.420820653016515,0.202097262951958,0.465629280906689,0.40329239326731,0.631284738160877,0.0410407401589631,0.683621510807422,-0.0949200963297456,-0.423676199269785,-0.341268038474491,0.187496701805362
"27",27,"CARIB","FLORIDA","Keys_lower","-81.854_24.479",24.47916667,-81.85416667,26.55,2.57,10.5108441563898,0.280574385,0.1223453,0.034326957,5.2005710301171,0.00473044630023651,0.202134136,864.4895612,174.7428503,0.103846486,26.48077,2.749934908,0.405368599,1.3381247105,0.545089444,4,0,0,4,0.105192063211359,0.832015468077498,0.164098428892484,0.057114230098301,1.12901422795379,0.376647706577942,-0.0997193650524557,-0.418740593458421,0.20854961548416,0.45553658892742,0.400851868534345,0.853446227574357,0.00410640256911764,0.911041793394361,-0.124481331119943,-0.434136483791601,-0.350090908891665,0.294217925350612
"28",28,"CARIB","FLORIDA","Keys_lower","-81.896_24.438",24.4375,-81.89583333,26.56,2.52,10.4676244566022,0.202607901,0.05644333,0.011435865,5.01805023407365,0.00382091390434653,0.20071712125,880.314058275,176.69604885,0.092078596,26.57556,2.447040253,0.417636840125,1.54583702075,0.645598481125,8,0,0,8,0.109151690851272,0.792145631095653,0.159460224473331,-0.107894494843641,0.128234721285585,-0.0688555913936647,-0.139901100405118,-0.419171941797254,0.195721190513532,0.489170407031383,0.415046992121792,0.639372640492048,0.0390919712724401,0.691822813435897,-0.0950743008143553,-0.423814464366829,-0.341377452825508,0.192450394350319
"29",29,"CARIB","FLORIDA","Keys_lower","-81.896_24.479",24.47916667,-81.89583333,26.55,2.61,10.5069843297189,0.301351526,0.1090723,0.032869104,5.12437926066967,0.0048439684312325,0.200471122,875.5695048,175.5264012,0.103548375,26.47975,2.741935083,0.392584484,1.105907015,0.434161935,1,0,0,1,0.105192063211359,0.863911337662975,0.163684204240065,0.10108709341671,0.927452022878477,0.348275171119266,-0.11649289213733,-0.41868675526327,0.193494126242355,0.479086203545714,0.406546426244597,0.848023191573961,0.00372993585240274,0.905251947164337,-0.155124913472513,-0.445676269569545,-0.359707576246639,0.266341550208621
"30",30,"CARIB","FLORIDA","Keys_lower","-81.938_24.438",24.4375,-81.9375,26.54625,2.52625,10.4311044286166,0.209680146,0.05813067,0.012188847,4.92101849996369,0.00415464052115567,0.2025701785,890.2594927,180.348846375,0.09263931,26.54609,2.459211459,0.41844255925,1.54986156875,0.64853481575,8,0,0,8,0.103707202846391,0.797129360718383,0.155541008096945,-0.0929267539624824,0.153858466566364,-0.0542011588173046,-0.161262520831359,-0.419013670995207,0.21249716683834,0.510308704876173,0.441594171520065,0.649572774696844,0.0282150358395157,0.700631682526652,-0.0931429883723148,-0.423614469178378,-0.341122892405049,0.192107299440008
"31",31,"CARIB","FLORIDA","Keys_lower","-81.938_24.479",24.47916667,-81.9375,26.518,2.624,10.4160092651946,0.316391115,0.1044449,0.033045438,4.93555269536049,0.00401982998126186,0.2045904604,893.11247612,182.73358506,0.104059798,26.44353,2.751708378,0.4021770168,1.1905536246,0.4805314464,5,0,0,5,0.0925212547636373,0.875074892017892,0.153921041876999,0.132916967963071,0.857180874851241,0.351706959281427,-0.158062835065915,-0.419077605279135,0.230787050393659,0.51637251372565,0.458925568964191,0.857326656861825,-0.00963832344113403,0.912325336296057,-0.13213156830732,-0.441469855671973,-0.355687652148763,0.248072164893639
"32",32,"CARIB","FLORIDA","Keys_lower","-81.938_24.521",24.52083333,-81.9375,26.4433333333333,2.85666666666667,10.441565762208,0.272624809,0.1635157,0.044578436,5.02806258647229,0.00333311933092773,0.203051198,890.938774466667,180.9166413,0.115335513,26.45033,3.050662387,0.393128906666667,0.332071484666667,0.131835526666667,3,0,0,3,0.0629560350522882,1.06060253344008,0.156663686040851,0.0402897007327205,1.75422304343127,0.576160587116217,-0.137696892977466,-0.419403279768158,0.216851901018178,0.511752468887953,0.445720694721047,1.06244692540341,-0.0071285453297018,1.12869228706801,-0.153819929840826,-0.484131117845345,-0.385917238103964,0.370668297295297
"33",33,"CARIB","FLORIDA","Keys_lower","-81.979_24.438",24.4375,-81.97916667,26.55,2.52,10.3796274237072,0.217817249,0.05756999,0.012539737,4.82055583352657,0.00247031935956329,0.206899354,896.3730286,185.4590007,0.093103083,26.52819,2.469856271,0.420105526,1.562083199,0.656239784,3,0,0,3,0.105192063211359,0.792145631095653,0.150016655247923,-0.075705341352017,0.145344046530078,-0.0473721856855179,-0.183379256913523,-0.419812465121066,0.25168977445688,0.523302580982194,0.478732880328907,0.658009423042633,0.0216084140461882,0.708335829133298,-0.0891568494371432,-0.423007129610054,-0.340454923590921,0.187418237843241
"34",34,"CARIB","FLORIDA","Keys_lower","-81.979_24.479",24.47916667,-81.97916667,26.51,2.64,10.4114947216232,0.31827179,0.103502,0.032941767,4.90982610538977,0.00239144518505782,0.206899354,896.3730286,185.4590007,0.103695965,26.41745,2.73938296,0.400690169,1.119746863,0.44867156,1,0,0,1,0.0893535526517073,0.887833239852083,0.153436555033127,0.136897239585685,0.842862107190161,0.349689328475347,-0.163726513135146,-0.419849871423803,0.25168977445688,0.523302580982194,0.478732880328907,0.850708050177966,-0.0192640606685068,0.903404856792972,-0.135695549310701,-0.444988514569757,-0.358449689557139,0.246119781266605
"35",35,"CARIB","FLORIDA","Keys_middle","-80.438_24.938",24.9375,-80.4375,26.594,2.406,9.94695017880851,0.179964189,0.04910655,0.00883742,6.97792165998607,1.0000574306515,0.208284815,984.6857222,205.0950833,0.087799402,26.62424,2.337592351,0.418060336,1.157615549,0.483953146,10,0,0,10,0.122614424826975,0.701242402777043,0.103583072432251,-0.155817779996176,0.0168192496550229,-0.119426172172329,0.291562254283042,0.0532960742139367,0.26423253908811,0.711004790963075,0.62144065536812,0.561528404235498,0.0570590298701591,0.612610265314063,-0.0940591792575221,-0.443106674672968,-0.355391013856436,0.0720763343870449
"36",36,"CARIB","FLORIDA","Keys_middle","-80.479_24.938",24.9375,-80.47916667,26.6,2.4,9.92757034843884,0.337713867,0.07839915,0.02647648,6.99425250481947,1.00308344679885,0.20822830925,988.98338265,205.933608925,0.091135594,26.62785,2.426744939,0.412389671,1.1085996355,0.45800889775,8,0,0,8,0.124990201410923,0.696458022339222,0.101503289016244,0.178044565608404,0.461653201918196,0.223862798188677,0.295157470277086,0.0547311710222934,0.263720984939302,0.720139155812891,0.627534749016775,0.622218178582072,0.0583914267793155,0.677134148715099,-0.107651789299072,-0.44554246295466,-0.357640205309884,0.088242985028313
"37",37,"CARIB","FLORIDA","Keys_middle","-80.521_24.896",24.89583333,-80.52083333,26.6,2.40571428571429,2.85771967027428,0.267957723,0.05540191,0.01484537,6.81431528127608,1.00246007432113,0.206528111142857,1002.16874314286,206.950614757143,0.090100264,26.62001,2.398469929,0.416525594142857,1.13588790114286,0.473607183285714,7,0,0,7,0.124990201410922,0.701014575137147,-0.657211205053885,0.0304122524941364,0.112419840579676,-0.00250027195540103,0.255544505325999,0.0544355348427019,0.248328862978196,0.748163680974741,0.634925970701033,0.603384147424921,0.0554978002508422,0.656670206059804,-0.0977379625357773,-0.444186404627183,-0.356287939089745,0.146342727737587
"38",38,"CARIB","FLORIDA","Keys_middle","-80.521_24.938",24.9375,-80.52083333,26.5644444444444,2.47333333333333,5.55908762538069,0.456704151,0.1395598,0.06373754,6.95302192012168,1.00065687013324,0.207717849777778,995.882758888889,206.864259744444,0.100308121,26.56464,2.664649133,0.403788168666667,1.03446847377778,0.420353517666667,9,0,0,9,0.110911525357899,0.754933783245929,-0.367308756663289,0.429876301964754,1.39043158493932,0.949032445661934,0.286080606277611,0.0535803601017705,0.259099726734369,0.734803278429224,0.634298374455045,0.789078657180982,0.0350615628934947,0.849316502796325,-0.128269629885403,-0.44922632401401,-0.360904672957729,0.209486425739318
"39",39,"CARIB","FLORIDA","Keys_middle","-80.562_24.854",24.85416667,-80.5625,26.56,2.48,10.107009160368,0.223122244,0.04915384,0.010967315,6.63182527828472,1.00117847247166,0.206489782,1019.663786,210.5501533,0.089277216,26.64356,2.37866286,0.431664878,1.148884764,0.495933201,1,0,0,1,0.109151690851271,0.760249761510176,0.120760106961479,-0.0644778187568801,0.0175373899908936,-0.077974447333984,0.215369549026992,0.0538277315018687,0.247981864096687,0.785348122691236,0.66108608354447,0.588411808483877,0.0641897523867559,0.642334907002952,-0.0614490296190064,-0.443540540784491,-0.354352423836089,0.0663301245974918
"40",40,"CARIB","FLORIDA","Keys_middle","-80.562_24.896",24.89583333,-80.5625,26.59,2.4,9.90276422264375,0.640804931,0.1057553,0.067768518,6.87672347564198,1.00377556428197,0.204235649,1029.870914,210.3363544,0.094845538,26.61458,2.524274153,0.409163662,0.972615389,0.397958874,2,0,0,2,0.12103057377101,0.696458022339222,0.0988411723692,0.819508274705978,0.877080453961517,1.0274827875264,0.269283594811733,0.0550594097172221,0.227574895104785,0.807042631204764,0.65953227233139,0.689706999428841,0.0534936686118607,0.747720586792822,-0.115384547684118,-0.452300040452819,-0.362846137618902,0.100590264001838
"41",41,"CARIB","FLORIDA","Keys_middle","-80.562_24.938",24.9375,-80.5625,26.52,2.58,9.92529972765017,0.749798723,0.1763622,0.132236152,7.14899303312145,1.00151358672651,0.207445096,991.0878748,205.5963189,0.11044107,26.46711,2.923055935,0.374701346,0.65922106,0.247011019,5,0,0,5,0.0933131802916194,0.839989435473868,0.101259613020622,1.05018337664475,1.94930847004922,2.28214305272592,0.329223412851002,0.0539866603952228,0.25663045012756,0.724612100882732,0.625083450048891,0.973410490683172,-0.000935298754727887,1.03633754992827,-0.19799087736797,-0.467873803739443,-0.375932299226315,0.170866947104364
"42",42,"CARIB","FLORIDA","Keys_middle","-80.604_24.854",24.85416667,-80.60416667,26.6166666666667,2.49333333333333,10.174733493681,0.404893105,0.07620978,0.030856814,6.68534656439677,1.00161640332779,0.206650668666667,1007.01603333333,208.0995195,0.091886502,26.62669,2.446633401,0.415907466666667,0.928132406,0.387756440333333,9,0,0,9,0.131589580810778,0.770881718038668,0.12802807281039,0.32022309971995,0.428405688550778,0.309112258686986,0.227152196269977,0.0540354214623038,0.249438392712291,0.758466243880273,0.643275784812385,0.635878194874611,0.0579632881603071,0.691528355679837,-0.0992196169343047,-0.454510570074511,-0.363730619851199,0.0803870026891818
