"","X","OCEAN","JURISDICTION","REGION","cell_2.5","lat_bin_2.5","long_bin_2.5","c_sst_mean","c_sst_sd","human_pop50_log","kd490_cv","kd490_mean","kd490_sd","land_area50_log","nAll_30yr","npp_cv","npp_mean","npp_sd","sst_cv","sst_mean","sst_sd","wave_cv","wave_mean","wave_sd","not_oasis","oasis","oasis_present","Ji","c_sst_mean_z","c_sst_sd_z","human_pop50_log_z","kd490_cv_z","kd490_mean_z","kd490_sd_z","land_area50_log_z","nAll_30yr_z","npp_cv_z","npp_mean_z","npp_sd_z","sst_cv_z","sst_mean_z","sst_sd_z","wave_cv_z","wave_mean_z","wave_sd_z","y_pred_prob"
"11",11,"CARIB","FLORIDA","Keys_lower","-81.562_24.521",24.52083333,-81.5625,26.6,2.52,10.6567379644913,0.325100654,0.08766996,0.028501561,5.53222001041121,0.00270602317177691,0.195832314,927.8552082,181.7040326,0.099661495,26.60019,2.651014711,0.393021736,1.22060567,0.47972456,6,0,0,6,-0.310462969253098,0.522713316832413,-0.0196933767131656,-0.0328455363568076,0.24121258679989,0.0332937316585765,-0.143060143497587,-0.761010031204648,-0.0423884665711543,0.262223386691485,0.0712588802456305,0.537667396262523,-0.338037181959538,0.552672060376251,-0.218191390147393,-0.393063058605704,-0.38119057554837,0.285153212799696
"12",12,"CARIB","FLORIDA","Keys_lower","-81.562_24.562",24.5625,-81.5625,26.522,2.728,8.51919740428749,0.169010742,0.1498795,0.025331246,5.52117372231968,0.00155862350715324,0.1939745416,926.5122832,179.7235376,0.116574329,26.49333,3.088442164,0.382480126,1.069331369,0.412004056,3,2,1,5,-0.393524286383715,0.676949546413759,-0.297533857999677,-0.283223299426657,1.06496740131435,-0.0124393258378356,-0.145728607472886,-0.761618132517351,-0.0622970329586462,0.257828443239978,0.0558763436409965,0.825837543576354,-0.413233334030817,0.845333477813385,-0.247906708321989,-0.432122740187735,-0.412675608630443,0.72809049988541
"13",13,"CARIB","FLORIDA","Keys_lower","-81.562_24.604",24.60416667,-81.5625,26.43,2.93,0.0205105329802821,0.205982989,0.1852151,0.03815116,5.50946156743793,0.00453559624846093,0.191187883,924.4978957,176.7527951,0.122791083,26.544,3.259366503,0.361056894,0.568820291,0.205376487,1,0,0,1,-0.4914940450506,0.82673665398795,-1.40220494335313,-0.223917554545937,1.53286783304487,0.172493043362404,-0.148557925621764,-0.760040390177272,-0.0921598825398837,0.251236028062718,0.0328025387340458,0.931762009930948,-0.377577438228349,0.959690633458678,-0.308295790749454,-0.56135687451012,-0.508742168407276,0.941408518193485
"14",14,"CARIB","FLORIDA","Keys_lower","-81.604_24.521",24.52083333,-81.60416667,26.59,2.55666666666667,10.6497568721506,0.293060638,0.1152937,0.033788045,5.51333668396225,0.00487985943444073,0.194927803666667,906.5515164,176.6435043,0.105556395,26.52053,2.799411545,0.394722330666667,1.291339605,0.511772480333333,8,1,1,9,-0.321111856064718,0.549902395765022,-0.0206007887604323,-0.0842396811289706,0.606995532950845,0.109553370440799,-0.147621809456807,-0.759857936842341,-0.0520815290901899,0.19250354323833,0.0319536753279026,0.638107937534335,-0.394093007095212,0.65195715893092,-0.213397652605782,-0.374799249354032,-0.366290659388463,0.462583549425937
"15",15,"CARIB","FLORIDA","Keys_lower","-81.604_24.562",24.5625,-81.60416667,26.51,2.74,0.00134789473400509,0.163899077,0.1532005,0.025109421,5.51667369896298,0.00258251248858869,0.191187883,924.4978957,176.7527951,0.118950281,26.48547,3.150454094,0.361056894,0.568820291,0.205376487,1,1,1,2,-0.406302950557657,0.685847790428067,-1.40469572960167,-0.291422722642825,1.10894280667826,-0.0156392398776523,-0.146815683069311,-0.761075489659008,-0.0921598825398837,0.251236028062718,0.0328025387340458,0.866320317654937,-0.418764325564415,0.886822641804682,-0.308295790749454,-0.56135687451012,-0.508742168407276,0.856743036956449
"16",16,"CARIB","FLORIDA","Keys_lower","-81.646_24.479",24.47916667,-81.64583333,26.586,2.536,10.6577100063516,0.2136488,0.05346442,0.011422609,5.52790602008662,0.00497532651294023,0.1835950556,935.10861728,171.62500696,0.092329743,26.61446,2.457306249,0.3995920898,1.2618886184,0.5043045178,10,0,0,10,-0.325371410789366,0.534577642184824,-0.0195670293664433,-0.211621124970807,-0.211724024820563,-0.213076958255347,-0.144102278889637,-0.759807340997192,-0.173527389324712,0.285961363672512,-0.00702507444566779,0.412744982082353,-0.327995547203248,0.423071157027171,-0.199670485495574,-0.382403622015273,-0.369762710444339,0.132674243667275
"17",17,"CARIB","FLORIDA","Keys_lower","-81.646_24.521",24.52083333,-81.64583333,26.56,2.6325,10.6377109356507,0.205624123,0.133038,0.027355822,5.52496346187304,0.00215027026017196,0.1868977565,925.5179447,172.88924095,0.108718123,26.50606,2.881689088,0.37193034625,1.05284218375,0.39899993325,4,0,0,4,-0.353058516499568,0.606134354466554,-0.022166536263415,-0.224493197553038,0.8419587324085,0.0167659899159163,-0.144813115916798,-0.761304570313822,-0.138134442306186,0.254574306576236,0.00279425134308551,0.691979194328215,-0.404275379549557,0.707005058171083,-0.277645055874513,-0.436380319440487,-0.418721565331933,0.608142271439426
"18",18,"CARIB","FLORIDA","Keys_lower","-81.646_24.562",24.5625,-81.64583333,26.51,2.74,10.6490746522545,0.156202282,0.1485764,0.023207973,5.53964298918066,0.00165215852903202,0.181393255,941.502399,170.7821843,0.117363982,26.53505,3.114259141,0.313434829,0.339397791,0.106379089,0,1,1,1,-0.406302950557657,0.685847790428067,-0.020689464647005,-0.303768852448492,1.04771225204313,-0.0430683851551524,-0.141266966344178,-0.761568560627675,-0.197122687337062,0.306886068403362,-0.0135712916381701,0.839292084745315,-0.383875450216353,0.862606360507288,-0.442535704159862,-0.62059476051267,-0.554768647345902,0.712227634232966
"19",19,"CARIB","FLORIDA","Keys_lower","-81.688_24.479",24.47916667,-81.6875,26.5766666666667,2.52,10.6254445762355,0.271201809,0.06218111,0.01686363,5.51530190325347,4.63862670585513e-07,0.185638125666667,926.507721466667,171.963331766667,0.094353002,26.59448,2.509269017,0.398293926333333,1.20128381133333,0.478472793666667,6,0,0,6,-0.33531037181354,0.522713316832413,-0.0237609346421005,-0.119302579417659,-0.0963009666508666,-0.134588061652901,-0.147147069269087,-0.762443929277123,-0.151633105581165,0.257813514215617,-0.00439730021609104,0.447218379271968,-0.342055243239035,0.457836915857669,-0.203329825999978,-0.39805204643843,-0.381772554448232,0.16397127259751
"20",20,"CARIB","FLORIDA","Keys_lower","-81.688_24.521",24.52083333,-81.6875,26.564,2.614,10.6177405990589,0.216105336,0.1288659,0.027848609,5.53382056648507,0.00262743868515827,0.181393255,941.502399,170.7821843,0.110639156,26.49739,2.931648853,0.3460984298,0.7872423258,0.2784450468,2,3,1,5,-0.348798961774923,0.592416228277829,-0.0247623082611113,-0.207680691020274,0.786713388018624,0.0238746388055327,-0.142673495404748,-0.761051679577873,-0.197122687337062,0.306886068403362,-0.0135712916381701,0.724710808829056,-0.410376358760283,0.740430705188546,-0.350461600631085,-0.504959356403014,-0.474770684341499,0.586806916869525
"21",21,"CARIB","FLORIDA","Keys_lower","-81.688_24.562",24.5625,-81.6875,26.42,2.77,10.6599983825326,0.185030475,0.151187,0.027974202,5.53693830965643,0.000997722116298974,0.181393255,941.502399,170.7821843,0.119523824,26.58802,3.177901824,0.313434829,0.339397791,0.106379089,1,1,1,2,-0.502142931862216,0.708093400463838,-0.0192695830623451,-0.25752666815739,1.08228081369415,0.0256863678892821,-0.141920338754471,-0.761915400228499,-0.197122687337062,0.306886068403362,-0.0135712916381701,0.876092658044538,-0.346601070886241,0.905186581955534,-0.442535704159862,-0.62059476051267,-0.554768647345902,0.723807574138347
"22",22,"CARIB","FLORIDA","Keys_lower","-81.729_24.479",24.47916667,-81.72916667,26.57,2.53818181818182,10.6177083933625,0.313138876,0.07226177,0.022627969,5.50095109757671,0.00018122534151189,0.186841406,919.578196218182,171.813891709091,0.096141544,26.58256,2.555688361,0.397712158090909,1.17147957827273,0.465920193272727,11,0,0,11,-0.342409629687953,0.53619550473288,-0.0247664944021206,-0.0520329596797071,0.0371832579308191,-0.0514351740326453,-0.150613809195447,-0.762348128924414,-0.138738314809739,0.235135500467359,-0.00555800355331618,0.477692539404857,-0.350443210043168,0.488893839510657,-0.204969748974506,-0.405747628870133,-0.387608586599871,0.2090527375066
"23",23,"CARIB","FLORIDA","Keys_lower","-81.729_24.521",24.52083333,-81.72916667,26.54,2.63,10.6206316570949,0.227863493,0.1297833,0.029572876,5.53088488958737,0.00156343981390819,0.182454472666667,937.753729616667,171.077471166667,0.112424173,26.47472,2.976398495,0.3444146785,0.654006281833333,0.230895432833333,6,0,0,6,-0.374356290122807,0.60428055363024,-0.0243865245351391,-0.188819888231916,0.798861246157996,0.048747877537383,-0.143382670104857,-0.761615579960861,-0.185750291898088,0.294617929856426,-0.0112777937826504,0.755124908077455,-0.42632897683492,0.770370512504491,-0.355207859087468,-0.539361481669403,-0.496877743213658,0.585601113713323
"24",24,"CARIB","FLORIDA","Keys_lower","-81.771_24.479",24.47916667,-81.77083333,26.57,2.56,10.6380611764027,0.359015787,0.07885668,0.028310793,5.45417047129829,0.00159094622940756,0.1875696385,906.3803464,169.9626597,0.097120052,26.58917,2.582341573,0.408962462,1.364557947,0.5606963645,4,0,0,4,-0.342409629687953,0.552374130213441,-0.0221210114855968,0.0215564107386358,0.12451052098066,0.0305418272224319,-0.161914656587041,-0.761601002052318,-0.130934309824102,0.191943361194959,-0.0199365524229225,0.494364895705863,-0.345791829122421,0.506726206340117,-0.173256722195908,-0.355893955423874,-0.343544666365567,0.239110585792443
"25",25,"CARIB","FLORIDA","Keys_lower","-81.812_24.479",24.47916667,-81.8125,26.55,2.57,10.5473740239594,0.363080706,0.09338664,0.033906887,5.30840248167676,0.00203132812981494,0.1970903988,879.07974084,173.14779298,0.099833372,26.55317,2.650892491,0.393671348,1.1302481812,0.444951921,5,0,0,5,-0.363707403311187,0.559789333558698,-0.0339086531100153,0.0280767893668211,0.316910665792895,0.111267713658741,-0.197127990318148,-0.761367607516844,-0.0289063711530644,0.102597628836048,0.00480242912978906,0.540595930913183,-0.371124614772485,0.552590288923193,-0.216360225147926,-0.416393754683949,-0.397357284663027,0.314377857381339
"26",26,"CARIB","FLORIDA","Keys_lower","-81.854_24.438",24.4375,-81.85416667,26.5528571428571,2.56857142857143,10.4722912331852,0.197378919,0.05244492,0.010351522,5.11121663059866,0.00034447472426109,0.201421415714286,869.238108457143,175.078657828571,0.091633994,26.58084,2.435708521,0.417701172285714,1.54861936028571,0.646860567142857,7,0,0,7,-0.360664864222155,0.55873001879509,-0.0436680182015748,-0.23771900892754,-0.225223851911352,-0.228527815143278,-0.244762393448038,-0.762261609669608,0.0175063852014852,0.0703892644127371,0.0197994875478871,0.400890428799121,-0.35165355424645,0.408621168471237,-0.148623525124909,-0.308368499038004,-0.30348467551404,0.113044241781816
"27",27,"CARIB","FLORIDA","Keys_lower","-81.854_24.479",24.47916667,-81.85416667,26.55,2.57,10.5108441563898,0.280574385,0.1223453,0.034326957,5.2005710301171,0.00473044630023651,0.202134136,864.4895612,174.7428503,0.103846486,26.48077,2.749934908,0.405368599,1.3381247105,0.545089444,4,0,0,4,-0.363707403311187,0.559789333558698,-0.0386568558696899,-0.104268394421244,0.700370109423042,0.117327390839878,-0.223176952784728,-0.759937123132738,0.0251441556430392,0.0548488606880687,0.0171912650578722,0.608973569608578,-0.422071661468729,0.618854749342461,-0.183387317287256,-0.362719131901619,-0.350800731799631,0.505049730948689
"28",28,"CARIB","FLORIDA","Keys_lower","-81.896_24.438",24.4375,-81.89583333,26.56,2.52,10.4676244566022,0.202607901,0.05644333,0.011435865,5.01805023407365,0.00382091390434653,0.20071712125,880.314058275,176.69604885,0.092078596,26.57556,2.447040253,0.417636840125,1.54583702075,0.645598481125,8,0,0,8,-0.353058516499568,0.522713316832413,-0.0442746122826502,-0.229331402069946,-0.172278443732755,-0.212885735171782,-0.267268702424911,-0.760419159044843,0.00995890893443811,0.106637136126502,0.0323617896951438,0.40846580166898,-0.355369029475126,0.416202678791161,-0.148804868451449,-0.309086911191289,-0.304071452305079,0.127780442552734
"29",29,"CARIB","FLORIDA","Keys_lower","-81.896_24.479",24.47916667,-81.89583333,26.55,2.61,10.5069843297189,0.301351526,0.1090723,0.032869104,5.12437926066967,0.0048439684312325,0.200471122,875.5695048,175.5264012,0.103548375,26.47975,2.741935083,0.392584484,1.105907015,0.434161935,1,0,0,1,-0.363707403311187,0.589450146939726,-0.0391585614840275,-0.0709405898250902,0.524614145738847,0.0962972802450897,-0.24158268241084,-0.759876958432496,0.00732269127941321,0.0911098027122949,0.0232771175345733,0.603894190789755,-0.422789423728815,0.613502455818833,-0.219423942129726,-0.422678749523273,-0.402373831293647,0.409078905988318
"30",30,"CARIB","FLORIDA","Keys_lower","-81.938_24.438",24.4375,-81.9375,26.54625,2.52625,10.4311044286166,0.209680146,0.05813067,0.012188847,4.92101849996369,0.00415464052115567,0.2025701785,890.2594927,180.348846375,0.09263931,26.54609,2.459211459,0.41844255925,1.54986156875,0.64853481575,8,0,0,8,-0.367700735865544,0.527347818923198,-0.0490215360795617,-0.217987088652805,-0.149935336088447,-0.202023669698868,-0.29070876525759,-0.760242289903233,0.0298169460553729,0.139185209845097,0.0607331269808365,0.418019554516133,-0.376106729283666,0.424345840303887,-0.146533659389576,-0.308047755416961,-0.302706273557913,0.133737655539203
"31",31,"CARIB","FLORIDA","Keys_lower","-81.938_24.479",24.47916667,-81.9375,26.518,2.624,10.4160092651946,0.316391115,0.1044449,0.033045438,4.93555269536049,0.00401982998126186,0.2045904604,893.11247612,182.73358506,0.104059798,26.44353,2.751708378,0.4021770168,1.1905536246,0.4805314464,4,1,1,5,-0.397783841108364,0.599831431623086,-0.0509836263193318,-0.0468161694633828,0.46333989377228,0.098840968478143,-0.287197723674667,-0.760313737079665,0.0514670234962898,0.148522068417978,0.0792554308061422,0.61260809652842,-0.448277020846742,0.620041291797496,-0.192383939297877,-0.400822627259819,-0.380815432962345,0.372867263275429
"32",32,"CARIB","FLORIDA","Keys_lower","-81.938_24.521",24.52083333,-81.9375,26.4433333333333,2.85666666666667,10.441565762208,0.272624809,0.1635157,0.044578436,5.02806258647229,0.00333311933092773,0.203051198,890.938774466667,180.9166413,0.115335513,26.45033,3.050662387,0.393128906666667,0.332071484666667,0.131835526666667,2,1,1,3,-0.477295529301774,0.772358496122732,-0.0476617574563899,-0.117020000407374,1.24553271977969,0.265209061440516,-0.264850007433217,-0.760677681449521,0.0349717263984482,0.141408271410069,0.0651431993201951,0.804729916716495,-0.44349193911284,0.820056867917392,-0.217889291088617,-0.622486444629937,-0.542933283833447,0.772933808567457
"33",33,"CARIB","FLORIDA","Keys_lower","-81.979_24.438",24.4375,-81.97916667,26.55,2.52,10.3796274237072,0.217817249,0.05756999,0.012539737,4.82055583352657,0.00247031935956329,0.206899354,896.3730286,185.4590007,0.093103083,26.52819,2.469856271,0.420105526,1.562083199,0.656239784,3,0,0,3,-0.363707403311187,0.522713316832413,-0.0557125884438978,-0.204934677892211,-0.15735964511568,-0.196961941591435,-0.31497764218971,-0.761134950011961,0.0762099691430519,0.159192763929842,0.100423778035063,0.425921573404876,-0.388702753259671,0.431467765886989,-0.141845989660756,-0.304892077401444,-0.299124032347074,0.129527093509389
"34",34,"CARIB","FLORIDA","Keys_lower","-81.979_24.479",24.47916667,-81.97916667,26.51,2.64,10.4114947216232,0.31827179,0.103502,0.032941767,4.90982610538977,0.00239144518505782,0.206899354,896.3730286,185.4590007,0.103695965,26.41745,2.73938296,0.400690169,1.119746863,0.44867156,1,0,0,1,-0.406302950557657,0.611695756975497,-0.0515704329428004,-0.0437994517682547,0.450854374435444,0.0973454729820454,-0.293412524336695,-0.761176751914588,0.0762099691430519,0.159192763929842,0.100423778035063,0.606408910205912,-0.466629216673234,0.611794954541692,-0.196575154439985,-0.419105240655936,-0.395627927229887,0.365920056140955
"35",35,"CARIB","FLORIDA","Keys_middle","-80.438_24.938",24.9375,-80.4375,26.594,2.406,9.94695017880851,0.179964189,0.04910655,0.00883742,6.97792165998607,1.0000574306515,0.208284815,984.6857222,205.0950833,0.087799402,26.62424,2.337592351,0.418060336,1.157615549,0.483953146,10,0,0,10,-0.316852301340069,0.438179998696483,-0.111952575746371,-0.265653300682829,-0.269429264138008,-0.250369339982744,0.206179595585522,-0.232431612704718,0.0910570743620662,0.448210612597669,0.25293754826226,0.335554545911106,-0.321113473768314,0.342976414835477,-0.147611093053644,-0.409327381447121,-0.379224595346858,0.0257424275713942
"36",36,"CARIB","FLORIDA","Keys_middle","-80.479_24.938",24.9375,-80.47916667,26.6,2.4,9.92757034843884,0.337713867,0.07839915,0.02647648,6.99425250481947,1.00308344679885,0.20822830925,988.98338265,205.933608925,0.091135594,26.62785,2.426744939,0.412389671,1.1085996355,0.45800889775,8,0,0,8,-0.310462969253098,0.433730876689329,-0.114471592927802,-0.0126131714614802,0.11845208460121,0.0040811310785421,0.210124655750806,-0.230827878236083,0.0904515381429094,0.462275414914646,0.259450390314619,0.39239841608137,-0.318573158318406,0.402624072048864,-0.163595901326436,-0.421983503214706,-0.391286754754897,0.0641011856223635
"37",37,"CARIB","FLORIDA","Keys_middle","-80.521_24.896",24.89583333,-80.52083333,26.6,2.40571428571429,2.85771967027428,0.267957723,0.05540191,0.01484537,6.81431528127608,1.00246007432113,0.206528111142857,1002.16874314286,206.950614757143,0.090100264,26.62001,2.398469929,0.416525594142857,1.13588790114286,0.473607183285714,7,0,0,7,-0.310462969253102,0.437968135743761,-1.03342057177559,-0.124506291723463,-0.186068527037207,-0.163702266589227,0.166657022563756,-0.231158254506607,0.072231595329709,0.505426680810983,0.267349491014224,0.374757895360926,-0.324090076082197,0.383706639117079,-0.151937314816816,-0.414937554498434,-0.384034703941519,0.0552930634943508
"38",38,"CARIB","FLORIDA","Keys_middle","-80.521_24.938",24.9375,-80.52083333,26.5644444444444,2.47333333333333,5.55908762538069,0.456704151,0.1395598,0.06373754,6.95302192012168,1.00065687013324,0.207717849777778,995.882758888889,206.864259744444,0.100308121,26.56464,2.664649133,0.403788168666667,1.03446847377778,0.420353517666667,9,0,0,9,-0.34832567791663,0.488109034554547,-0.682293025121146,0.178254519814853,0.928317900942787,0.541586773059625,0.200164538013972,-0.232113920494262,0.0849812683236029,0.484854761058762,0.26667877023794,0.548684964913463,-0.363053307788978,0.56179418849393,-0.187842328448529,-0.441124491161998,-0.408793725577823,0.392443734977702
"39",39,"CARIB","FLORIDA","Keys_middle","-80.562_24.854",24.85416667,-80.5625,26.56,2.48,10.107009160368,0.223122244,0.04915384,0.010967315,6.63182527828472,1.00117847247166,0.206489782,1019.663786,210.5501533,0.089277216,26.64356,2.37866286,0.431664878,1.148884764,0.495933201,1,0,0,1,-0.353058516499572,0.493052503451385,-0.0911478877331108,-0.196425141534751,-0.268803068136906,-0.219644755676036,0.122572711635066,-0.231837480578444,0.0718208462599378,0.56268209272068,0.2953071649267,0.360734351855068,-0.307518212136112,0.37045469333942,-0.109261799715183,-0.411581708056511,-0.37365475451992,0.0259235708444617
"40",40,"CARIB","FLORIDA","Keys_middle","-80.562_24.896",24.89583333,-80.5625,26.59,2.4,9.90276422264375,0.640804931,0.1057553,0.067768518,6.87672347564198,1.00377556428197,0.204235649,1029.870914,210.3363544,0.094845538,26.61458,2.524274153,0.409163662,0.972615389,0.397958874,2,0,0,2,-0.321111856064718,0.433730876689329,-0.117695927500945,0.473563427899922,0.480691706837282,0.599735237373352,0.181733038782874,-0.230461068341495,0.0476647351686458,0.596086601805172,0.293646585422445,0.455610477939605,-0.327911104584415,0.467876121994548,-0.172689567651514,-0.45709522631209,-0.419205580999132,0.152617950347332
"41",41,"CARIB","FLORIDA","Keys_middle","-80.562_24.938",24.9375,-80.5625,26.52,2.58,9.92529972765017,0.749798723,0.1763622,0.132236152,7.14899303312145,1.00151358672651,0.207445096,991.0878748,205.5963189,0.11044107,26.46711,2.923055935,0.374701346,0.65922106,0.247011019,3,2,1,5,-0.395654063746042,0.567204536903955,-0.114766731361424,0.64839613476608,1.41564113441609,1.52970655327718,0.247505495528957,-0.231659876013477,0.0820583393941344,0.469162712413308,0.256830653250935,0.721335710853116,-0.431684046245947,0.734681602006855,-0.26983399672577,-0.538015003296247,-0.489385185810445,0.583989839980934
