"","n_cells_model","n_cells_null","n_cells_oasis","model_null_ratio","lrr","null_percentage","model_percentage"
"140",42,16,129,2.625,0.965080896043587,12.4031007751938,32.5581395348837
"141",36,18,129,2,0.693147180559945,13.953488372093,27.906976744186
"142",30,22,129,1.36363636363636,0.310154928303839,17.0542635658915,23.2558139534884
"143",35,28,129,1.25,0.22314355131421,21.7054263565891,27.1317829457364
"144",33,22,129,1.5,0.405465108108164,17.0542635658915,25.5813953488372
"145",43,23,129,1.8695652173913,0.625705899764413,17.8294573643411,33.3333333333333
"146",24,23,129,1.04347826086957,0.0425596144187959,17.8294573643411,18.6046511627907
"147",21,18,129,1.16666666666667,0.154150679827258,13.953488372093,16.2790697674419
"148",27,21,129,1.28571428571429,0.251314428280906,16.2790697674419,20.9302325581395
"149",32,17,129,1.88235294117647,0.63252255874351,13.1782945736434,24.8062015503876
"150",41,18,129,2.27777777777778,0.823200308808143,13.953488372093,31.7829457364341
"151",39,21,129,1.85714285714286,0.619039208406224,16.2790697674419,30.2325581395349
"152",31,23,129,1.34782608695652,0.298492988555997,17.8294573643411,24.031007751938
"153",30,20,129,1.5,0.405465108108164,15.5038759689922,23.2558139534884
"154",30,18,129,1.66666666666667,0.510825623765991,13.953488372093,23.2558139534884
"155",37,14,129,2.64285714285714,0.971860583028966,10.8527131782946,28.6821705426357
"156",42,23,129,1.82608695652174,0.602175402354219,17.8294573643411,32.5581395348837
"157",41,24,129,1.70833333333333,0.535518236356362,18.6046511627907,31.7829457364341
"158",33,21,129,1.57142857142857,0.451985123743057,16.2790697674419,25.5813953488372
"159",36,23,129,1.56521739130435,0.44802472252696,17.8294573643411,27.906976744186
"160",31,21,129,1.47619047619048,0.389464766761723,16.2790697674419,24.031007751938
"161",30,19,129,1.57894736842105,0.456758402495715,14.7286821705426,23.2558139534884
"162",28,28,129,1,0,21.7054263565891,21.7054263565891
"163",32,21,129,1.52380952380952,0.421213465076303,16.2790697674419,24.8062015503876
"164",39,22,129,1.77272727272727,0.572519192771331,17.0542635658915,30.2325581395349
"165",32,14,129,2.28571428571429,0.826678573184468,10.8527131782946,24.8062015503876
"166",48,18,129,2.66666666666667,0.980829253011726,13.953488372093,37.2093023255814
"167",40,23,129,1.73913043478261,0.553385238184787,17.8294573643411,31.0077519379845
"168",40,23,129,1.73913043478261,0.553385238184787,17.8294573643411,31.0077519379845
"169",27,12,129,2.25,0.810930216216329,9.30232558139535,20.9302325581395
"170",34,25,129,1.36,0.307484699747961,19.3798449612403,26.3565891472868
"171",26,31,129,0.838709677419355,-0.175890666463664,24.031007751938,20.1550387596899
"172",31,15,129,2.06666666666667,0.725937003382936,11.6279069767442,24.031007751938
"173",30,23,129,1.30434782608696,0.265703165733006,17.8294573643411,23.2558139534884
"174",29,29,129,1,0,22.4806201550388,22.4806201550388
"175",38,25,129,1.52,0.418710334858185,19.3798449612403,29.4573643410853
"176",34,17,129,2,0.693147180559945,13.1782945736434,26.3565891472868
"177",39,19,129,2.05263157894737,0.719122666963206,14.7286821705426,30.2325581395349
"178",42,18,129,2.33333333333333,0.847297860387204,13.953488372093,32.5581395348837
"179",40,22,129,1.81818181818182,0.59783700075562,17.0542635658915,31.0077519379845
"180",37,23,129,1.60869565217391,0.475423696715075,17.8294573643411,28.6821705426357
"181",39,22,129,1.77272727272727,0.572519192771331,17.0542635658915,30.2325581395349
"182",50,13,129,3.84615384615385,1.34707364796661,10.077519379845,38.7596899224806
"183",33,18,129,1.83333333333333,0.606135803570315,13.953488372093,25.5813953488372
"184",32,20,129,1.6,0.470003629245736,15.5038759689922,24.8062015503876
"185",24,25,129,0.96,-0.0408219945202552,19.3798449612403,18.6046511627907
"186",43,21,129,2.04761904761905,0.716677677970139,16.2790697674419,33.3333333333333
"187",37,20,129,1.85,0.615185639090233,15.5038759689922,28.6821705426357
"188",27,25,129,1.08,0.0769610411361284,19.3798449612403,20.9302325581395
"189",27,17,129,1.58823529411765,0.462623521948113,13.1782945736434,20.9302325581395
"190",38,26,129,1.46153846153846,0.379489621704904,20.1550387596899,29.4573643410853
"191",41,17,129,2.41176470588235,0.880358722648092,13.1782945736434,31.7829457364341
"192",41,16,129,2.5625,0.940983344464527,12.4031007751938,31.7829457364341
"193",40,18,129,2.22222222222222,0.798507696217772,13.953488372093,31.0077519379845
"194",26,18,129,1.44444444444444,0.367724780125317,13.953488372093,20.1550387596899
"195",34,22,129,1.54545454545455,0.435318071257845,17.0542635658915,26.3565891472868
"196",33,20,129,1.65,0.500775287912489,15.5038759689922,25.5813953488372
"197",29,20,129,1.45,0.371563556432483,15.5038759689922,22.4806201550388
"198",42,18,129,2.33333333333333,0.847297860387204,13.953488372093,32.5581395348837
"199",41,22,129,1.86363636363636,0.622529613345992,17.0542635658915,31.7829457364341
"200",37,18,129,2.05555555555556,0.72054615474806,13.953488372093,28.6821705426357
"201",30,21,129,1.42857142857143,0.356674943938732,16.2790697674419,23.2558139534884
"202",34,16,129,2.125,0.75377180237638,12.4031007751938,26.3565891472868
"203",38,16,129,2.375,0.864997437486605,12.4031007751938,29.4573643410853
"204",31,15,129,2.06666666666667,0.725937003382936,11.6279069767442,24.031007751938
"205",34,20,129,1.7,0.53062825106217,15.5038759689922,26.3565891472868
"206",33,16,129,2.0625,0.723918839226699,12.4031007751938,25.5813953488372
"207",24,24,129,1,0,18.6046511627907,18.6046511627907
"208",35,23,129,1.52173913043478,0.419853845560264,17.8294573643411,27.1317829457364
"209",26,15,129,1.73333333333333,0.550046336919272,11.6279069767442,20.1550387596899
"210",36,22,129,1.63636363636364,0.492476485097794,17.0542635658915,27.906976744186
"211",42,16,129,2.625,0.965080896043587,12.4031007751938,32.5581395348837
"212",41,19,129,2.15789473684211,0.769133087537867,14.7286821705426,31.7829457364341
"213",37,17,129,2.17647058823529,0.777704568588008,13.1782945736434,28.6821705426357
"214",30,14,129,2.14285714285714,0.762140052046897,10.8527131782946,23.2558139534884
"215",41,22,129,1.86363636363636,0.622529613345992,17.0542635658915,31.7829457364341
"216",32,22,129,1.45454545454545,0.374693449441411,17.0542635658915,24.8062015503876
"217",30,26,129,1.15384615384615,0.143100843640673,20.1550387596899,23.2558139534884
"218",38,22,129,1.72727272727273,0.54654370636807,17.0542635658915,29.4573643410853
"219",29,24,129,1.20833333333333,0.189241999638528,18.6046511627907,22.4806201550388
"220",30,26,129,1.15384615384615,0.143100843640673,20.1550387596899,23.2558139534884
"221",33,21,129,1.57142857142857,0.451985123743057,16.2790697674419,25.5813953488372
"222",28,16,129,1.75,0.559615787935423,12.4031007751938,21.7054263565891
"223",34,18,129,1.88888888888889,0.635988766719997,13.953488372093,26.3565891472868
"224",33,16,129,2.0625,0.723918839226699,12.4031007751938,25.5813953488372
"225",43,17,129,2.52941176470588,0.927986771637346,13.1782945736434,33.3333333333333
"226",34,19,129,1.78947368421053,0.581921545449721,14.7286821705426,26.3565891472868
"227",39,23,129,1.69565217391304,0.528067430200497,17.8294573643411,30.2325581395349
"228",33,24,129,1.375,0.318453731118535,18.6046511627907,25.5813953488372
"229",36,19,129,1.89473684210526,0.63907995928967,14.7286821705426,27.906976744186
"230",32,23,129,1.39130434782609,0.330241686870577,17.8294573643411,24.8062015503876
"231",40,18,129,2.22222222222222,0.798507696217772,13.953488372093,31.0077519379845
"232",35,22,129,1.59090909090909,0.464305608131098,17.0542635658915,27.1317829457364
"233",40,22,129,1.81818181818182,0.59783700075562,17.0542635658915,31.0077519379845
"234",46,16,129,2.875,1.05605267424931,12.4031007751938,35.6589147286822
"235",31,24,129,1.29166666666667,0.255933374137201,18.6046511627907,24.031007751938
"236",30,21,129,1.42857142857143,0.356674943938732,16.2790697674419,23.2558139534884
"237",34,21,129,1.61904761904762,0.481838086892738,16.2790697674419,26.3565891472868
"238",39,19,129,2.05263157894737,0.719122666963206,14.7286821705426,30.2325581395349
"239",43,20,129,2.15,0.765467842139571,15.5038759689922,33.3333333333333
"240",43,22,129,1.95454545454545,0.670157662335247,17.0542635658915,33.3333333333333
"241",36,20,129,1.8,0.587786664902119,15.5038759689922,27.906976744186
"242",30,18,129,1.66666666666667,0.510825623765991,13.953488372093,23.2558139534884
"243",34,26,129,1.30769230769231,0.268263986594679,20.1550387596899,26.3565891472868
"244",43,22,129,1.95454545454545,0.670157662335247,17.0542635658915,33.3333333333333
"245",39,29,129,1.3448275862069,0.296265816143172,22.4806201550388,30.2325581395349
"246",37,24,129,1.54166666666667,0.432864082296279,18.6046511627907,28.6821705426357
"247",36,25,129,1.44,0.364643113587909,19.3798449612403,27.906976744186
"248",44,15,129,2.93333333333333,1.07613943281605,11.6279069767442,34.1085271317829
"249",46,24,129,1.91666666666667,0.650587566141149,18.6046511627907,35.6589147286822
"250",34,24,129,1.41666666666667,0.348306694268216,18.6046511627907,26.3565891472868
"251",26,17,129,1.52941176470588,0.424883193965266,13.1782945736434,20.1550387596899
"252",33,17,129,1.94117647058824,0.663294217410264,13.1782945736434,25.5813953488372
"253",31,13,129,2.38461538461538,0.86903784702361,10.077519379845,24.031007751938
"254",25,23,129,1.08695652173913,0.083381608939051,17.8294573643411,19.3798449612403
"255",40,20,129,2,0.693147180559945,15.5038759689922,31.0077519379845
"256",37,21,129,1.76190476190476,0.566395474920801,16.2790697674419,28.6821705426357
"257",28,23,129,1.21739130434783,0.196710294246054,17.8294573643411,21.7054263565891
"258",32,20,129,1.6,0.470003629245736,15.5038759689922,24.8062015503876
"259",39,21,129,1.85714285714286,0.619039208406224,16.2790697674419,30.2325581395349
"260",46,12,129,3.83333333333333,1.34373474670109,9.30232558139535,35.6589147286822
"261",32,19,129,1.68421052631579,0.521296923633286,14.7286821705426,24.8062015503876
"262",39,20,129,1.95,0.667829372575655,15.5038759689922,30.2325581395349
"263",34,17,129,2,0.693147180559945,13.1782945736434,26.3565891472868
"264",30,23,129,1.30434782608696,0.265703165733006,17.8294573643411,23.2558139534884
"265",37,28,129,1.32142857142857,0.27871340246902,21.7054263565891,28.6821705426357
"266",43,19,129,2.26315789473684,0.816761136527122,14.7286821705426,33.3333333333333
"267",38,17,129,2.23529411764706,0.80437281567017,13.1782945736434,29.4573643410853
"268",39,24,129,1.625,0.485507815781701,18.6046511627907,30.2325581395349
"269",41,14,129,2.92857142857143,1.07451473708905,10.8527131782946,31.7829457364341
"270",43,23,129,1.8695652173913,0.625705899764413,17.8294573643411,33.3333333333333
"271",33,20,129,1.65,0.500775287912489,15.5038759689922,25.5813953488372
"272",35,19,129,1.84210526315789,0.610909082322973,14.7286821705426,27.1317829457364
"273",38,25,129,1.52,0.418710334858185,19.3798449612403,29.4573643410853
"274",33,24,129,1.375,0.318453731118535,18.6046511627907,25.5813953488372
"275",46,19,129,2.42105263157895,0.884202417322654,14.7286821705426,35.6589147286822
"276",50,17,129,2.94117647058824,1.07880966137193,13.1782945736434,38.7596899224806
"277",48,28,129,1.71428571428571,0.538996500732687,21.7054263565891,37.2093023255814
"278",45,26,129,1.73076923076923,0.548565951748838,20.1550387596899,34.8837209302326
"279",43,23,129,1.8695652173913,0.625705899764413,17.8294573643411,33.3333333333333
"280",41,25,129,1.64,0.494696241836107,19.3798449612403,31.7829457364341
"281",36,15,129,2.4,0.8754687373539,11.6279069767442,27.906976744186
"282",33,19,129,1.73684210526316,0.55206858230004,14.7286821705426,25.5813953488372
"283",44,20,129,2.2,0.78845736036427,15.5038759689922,34.1085271317829
"284",41,28,129,1.46428571428571,0.381367556529104,21.7054263565891,31.7829457364341
"285",46,23,129,2,0.693147180559945,17.8294573643411,35.6589147286822
"286",40,23,129,1.73913043478261,0.553385238184787,17.8294573643411,31.0077519379845
"287",33,23,129,1.43478260869565,0.36101334553733,17.8294573643411,25.5813953488372
"288",30,19,129,1.57894736842105,0.456758402495715,14.7286821705426,23.2558139534884
"289",44,19,129,2.31578947368421,0.839750654751821,14.7286821705426,34.1085271317829
"290",35,28,129,1.25,0.22314355131421,21.7054263565891,27.1317829457364
"291",43,24,129,1.79166666666667,0.583146285345617,18.6046511627907,33.3333333333333
"292",34,27,129,1.25925925925926,0.230523658611832,20.9302325581395,26.3565891472868
"293",35,18,129,1.94444444444444,0.664976303593249,13.953488372093,27.1317829457364
"294",33,26,129,1.26923076923077,0.238411023444998,20.1550387596899,25.5813953488372
"295",34,27,129,1.25925925925926,0.230523658611832,20.9302325581395,26.3565891472868
"296",35,22,129,1.59090909090909,0.464305608131098,17.0542635658915,27.1317829457364
"297",41,25,129,1.64,0.494696241836107,19.3798449612403,31.7829457364341
"298",35,12,129,2.91666666666667,1.07044141170141,9.30232558139535,27.1317829457364
"299",34,28,129,1.21428571428571,0.194156014440957,21.7054263565891,26.3565891472868
"300",40,21,129,1.9047619047619,0.644357016390513,16.2790697674419,31.0077519379845
"301",33,27,129,1.22222222222222,0.200670695462151,20.9302325581395,25.5813953488372
"302",42,21,129,2,0.693147180559945,16.2790697674419,32.5581395348837
"303",32,22,129,1.45454545454545,0.374693449441411,17.0542635658915,24.8062015503876
"304",35,18,129,1.94444444444444,0.664976303593249,13.953488372093,27.1317829457364
"305",30,19,129,1.57894736842105,0.456758402495715,14.7286821705426,23.2558139534884
"306",46,28,129,1.64285714285714,0.496436886313891,21.7054263565891,35.6589147286822
"307",39,16,129,2.4375,0.890972923889865,12.4031007751938,30.2325581395349
"308",44,22,129,2,0.693147180559945,17.0542635658915,34.1085271317829
"309",38,23,129,1.65217391304348,0.502091943797236,17.8294573643411,29.4573643410853
"310",43,25,129,1.72,0.542324290825362,19.3798449612403,33.3333333333333
"311",25,17,129,1.47058823529412,0.385662480811985,13.1782945736434,19.3798449612403
"312",31,14,129,2.21428571428571,0.794929874869888,10.8527131782946,24.031007751938
"313",29,25,129,1.16,0.148420005118273,19.3798449612403,22.4806201550388
"314",39,23,129,1.69565217391304,0.528067430200497,17.8294573643411,30.2325581395349
"315",21,19,129,1.10526315789474,0.100083458556983,14.7286821705426,16.2790697674419
"316",33,20,129,1.65,0.500775287912489,15.5038759689922,25.5813953488372
"317",37,29,129,1.27586206896552,0.243622082657751,22.4806201550388,28.6821705426357
"318",36,20,129,1.8,0.587786664902119,15.5038759689922,27.906976744186
"319",29,18,129,1.61111111111111,0.476924072090309,13.953488372093,22.4806201550388
"320",30,17,129,1.76470588235294,0.567984037605939,13.1782945736434,23.2558139534884
"321",32,19,129,1.68421052631579,0.521296923633286,14.7286821705426,24.8062015503876
"322",27,20,129,1.35,0.300104592450338,15.5038759689922,20.9302325581395
"323",38,19,129,2,0.693147180559945,14.7286821705426,29.4573643410853
"324",38,26,129,1.46153846153846,0.379489621704904,20.1550387596899,29.4573643410853
"325",40,19,129,2.10526315789474,0.744440474947496,14.7286821705426,31.0077519379845
"326",42,21,129,2,0.693147180559945,16.2790697674419,32.5581395348837
"327",30,27,129,1.11111111111111,0.105360515657826,20.9302325581395,23.2558139534884
"328",36,24,129,1.5,0.405465108108164,18.6046511627907,27.906976744186
"329",36,23,129,1.56521739130435,0.44802472252696,17.8294573643411,27.906976744186
"330",37,23,129,1.60869565217391,0.475423696715075,17.8294573643411,28.6821705426357
"331",42,16,129,2.625,0.965080896043587,12.4031007751938,32.5581395348837
"332",44,21,129,2.0952380952381,0.739667196194838,16.2790697674419,34.1085271317829
"333",41,21,129,1.95238095238095,0.669049628980885,16.2790697674419,31.7829457364341
"334",37,25,129,1.48,0.392042087776024,19.3798449612403,28.6821705426357
"335",42,25,129,1.68,0.518793793415168,19.3798449612403,32.5581395348837
"336",38,15,129,2.53333333333333,0.929535958624176,11.6279069767442,29.4573643410853
"337",42,18,129,2.33333333333333,0.847297860387204,13.953488372093,32.5581395348837
"338",37,26,129,1.42307692307692,0.352821374622742,20.1550387596899,28.6821705426357
"339",38,19,129,2,0.693147180559945,14.7286821705426,29.4573643410853
"340",31,17,129,1.82352941176471,0.60077386042893,13.1782945736434,24.031007751938
"341",40,23,129,1.73913043478261,0.553385238184787,17.8294573643411,31.0077519379845
"342",49,22,129,2.22727272727273,0.800777844752311,17.0542635658915,37.984496124031
"343",46,23,129,2,0.693147180559945,17.8294573643411,35.6589147286822
"344",32,20,129,1.6,0.470003629245736,15.5038759689922,24.8062015503876
"345",38,23,129,1.65217391304348,0.502091943797236,17.8294573643411,29.4573643410853
"346",35,22,129,1.59090909090909,0.464305608131098,17.0542635658915,27.1317829457364
"347",33,22,129,1.5,0.405465108108164,17.0542635658915,25.5813953488372
"348",38,24,129,1.58333333333333,0.45953232937844,18.6046511627907,29.4573643410853
"349",33,20,129,1.65,0.500775287912489,15.5038759689922,25.5813953488372
