Information and diagnostics 
=========================== 
Total iter:                       130000 
Burn-in:                          50009 
Thin:                             10 
Num chains:                       3 
Max Rhat:                         1.29 
Min n.eff:                        0 


Model summary 
============= 
                mean     sd    2.5%     50%   97.5% Rhat n.eff
eta[6]        -3.521  1.747  -6.967  -3.542  -0.006 1.00  6475
eta[7]        -2.116  0.875  -3.833  -2.096  -0.487 1.00 10270
eta[8]        -1.896  1.191  -4.277  -1.874   0.324 1.00  7448
eta[9]        -3.656  1.835  -7.255  -3.684   0.078 1.00  5455
eta[10]       -2.950  1.857  -6.614  -2.986   0.812 1.00 12914
eta[11]       -1.336  0.377  -2.071  -1.339  -0.596 1.00 13543
eta[12]       -0.813  0.730  -2.219  -0.812   0.615 1.00 13129
eta[13]       -0.812  0.225  -1.261  -0.809  -0.383 1.00 23431
eta[14]       -2.735  0.688  -4.128  -2.720  -1.412 1.00 13571
eta[15]       -3.239  1.256  -5.565  -3.333  -0.496 1.00  6343
eta[16]       -1.866  0.371  -2.639  -1.850  -1.182 1.00 24000
eta[17]       -0.058  0.313  -0.678  -0.056   0.546 1.00 22851
eta[18]        0.702  0.304   0.119   0.700   1.312 1.00 23355
eta[19]       -3.500  1.797  -6.979  -3.544   0.281 1.00  7173
eta[20]       -3.101  1.792  -6.748  -3.104   0.421 1.00  7932
eta[21]       -2.825  0.631  -4.054  -2.836  -1.579 1.00  8989
eta[22]       -3.408  1.731  -6.887  -3.425   0.107 1.00  8058
eta[23]       -2.515  0.822  -4.239  -2.466  -1.042 1.00 18226
eta[24]       -3.169  1.821  -6.780  -3.204   0.504 1.00  7481
eta[25]       -3.221  1.862  -6.969  -3.214   0.414 1.00  7242
eta[26]       -3.940  0.747  -5.533  -3.895  -2.638 1.00 13396
eta[27]       -3.318  2.004  -7.153  -3.378   0.765 1.00  5970
eta[28]       -3.296  1.846  -6.913  -3.328   0.424 1.00  6641
eta[29]       -4.068  1.034  -6.254  -4.031  -2.184 1.00  7075
eta[30]       -3.782  0.801  -5.374  -3.779  -2.197 1.00  6521
eta[31]       -3.582  0.896  -5.408  -3.565  -1.919 1.00  5793
eta[32]       -1.010  0.219  -1.444  -1.006  -0.592 1.00 20958
mu.alpha      -0.703  0.527  -1.745  -0.703   0.360 1.00  2734
mu.det        -2.230  0.448  -3.145  -2.217  -1.395 1.00  4272
p.chi2b        0.464  0.499   0.000   0.000   1.000 1.00 21462
p.ftd          0.212  0.409   0.000   0.000   1.000 1.00 22858
psi[1]         0.250  0.202   0.035   0.187   0.836 1.00  5806
psi[2]         0.285  0.203   0.053   0.225   0.852 1.00  6040
psi[3]         0.337  0.207   0.075   0.282   0.874 1.00  6567
psi[4]         0.423  0.233   0.082   0.383   0.927 1.00  7707
psi[5]         0.241  0.200   0.031   0.177   0.827 1.00  5899
psi[6]         0.372  0.214   0.085   0.322   0.893 1.00  7039
psi[7]         0.428  0.238   0.076   0.389   0.933 1.00  7847
psi[8]         0.248  0.200   0.036   0.185   0.831 1.00  5873
psi[9]         0.386  0.220   0.081   0.339   0.902 1.00  7449
psi[10]        0.274  0.201   0.049   0.213   0.848 1.00  6005
psi[11]        0.286  0.201   0.055   0.226   0.852 1.00  6142
psi[12]        0.431  0.220   0.101   0.394   0.917 1.00  7822
psi[13]        0.676  0.223   0.191   0.714   0.984 1.00  9287
psi[14]        0.328  0.205   0.075   0.272   0.870 1.00  6486
psi[15]        0.627  0.219   0.185   0.648   0.972 1.00  9165
psi[16]        0.255  0.202   0.036   0.192   0.836 1.00  6060
psi[17]        0.375  0.212   0.088   0.328   0.892 1.00  7147
psi[18]        0.411  0.222   0.090   0.369   0.913 1.00  7485
psi[19]        0.262  0.201   0.041   0.200   0.840 1.00  5938
psi[20]        0.370  0.211   0.087   0.321   0.892 1.00  6912
psi[21]        0.408  0.223   0.087   0.366   0.913 1.00  7353
psi[22]        0.272  0.201   0.047   0.211   0.847 1.00  6013
psi[23]        0.367  0.212   0.085   0.316   0.891 1.00  6860
psi[24]        0.276  0.201   0.050   0.216   0.848 1.00  6068
psi[25]        0.298  0.202   0.060   0.240   0.859 1.00  6325
psi[26]        0.249  0.199   0.033   0.187   0.826 1.00  6015
psi[27]        0.347  0.206   0.080   0.294   0.878 1.00  6756
psi[28]        0.253  0.199   0.036   0.192   0.829 1.00  6048
psi[29]        0.322  0.203   0.072   0.266   0.867 1.00  6399
psi[30]        0.253  0.199   0.037   0.192   0.829 1.00  6032
psi[31]        0.306  0.202   0.066   0.248   0.859 1.00  6430
psi[32]        0.413  0.227   0.085   0.371   0.918 1.00  7615
psi[33]        0.249  0.199   0.035   0.187   0.827 1.00  5972
psi[34]        0.304  0.202   0.065   0.246   0.859 1.00  6385
psi[35]        0.130  0.159   0.004   0.072   0.622 1.00  4088
psi[36]        0.148  0.167   0.008   0.088   0.662 1.00  3776
psi[37]        0.217  0.207   0.010   0.146   0.795 1.00  3927
psi[38]        0.279  0.228   0.022   0.209   0.870 1.00  4580
psi[39]        0.123  0.155   0.004   0.066   0.608 1.00  4228
psi[40]        0.167  0.182   0.009   0.101   0.724 1.00  4289
psi[41]        0.253  0.234   0.013   0.171   0.879 1.00  5283
psi[42]        0.139  0.163   0.007   0.080   0.649 1.00  3802
psi[43]        0.232  0.223   0.012   0.152   0.855 1.00  5116
psi[44]        0.125  0.156   0.004   0.069   0.610 1.00  3877
psi[45]        0.206  0.202   0.013   0.134   0.790 1.00  4172
psi[46]        0.146  0.166   0.008   0.086   0.666 1.00  3729
psi[47]        0.133  0.159   0.006   0.075   0.629 1.00  3562
psi[48]        0.123  0.155   0.004   0.066   0.606 1.00  4105
psi[49]        0.214  0.206   0.014   0.142   0.803 1.00  4097
psi[50]        0.134  0.160   0.006   0.077   0.635 1.00  3717
psi[51]        0.177  0.185   0.011   0.111   0.734 1.00  3746
psi[52]        0.125  0.156   0.004   0.069   0.615 1.00  3853
psi[53]        0.141  0.164   0.007   0.082   0.654 1.00  3558
psi[54]        0.238  0.224   0.013   0.159   0.852 1.00  4730
psi[55]        0.149  0.170   0.005   0.087   0.663 1.00  4507
psi[56]        0.195  0.195   0.012   0.125   0.772 1.00  4003
psi[57]        0.155  0.172   0.006   0.095   0.676 1.00  4504
psi[58]        0.173  0.180   0.009   0.110   0.717 1.00  4343
psi[59]        0.257  0.226   0.016   0.181   0.861 1.00  5402
psi[60]        0.149  0.170   0.005   0.087   0.665 1.00  4528
psi[61]        0.229  0.208   0.016   0.159   0.817 1.00  4794
psi[62]        0.281  0.233   0.019   0.207   0.881 1.00  5837
psi[63]        0.169  0.178   0.008   0.107   0.707 1.00  4554
psi[64]        0.189  0.188   0.011   0.124   0.746 1.00  4716
psi[65]        0.244  0.216   0.016   0.173   0.834 1.00  5313
psi[66]        0.135  0.187   0.001   0.058   0.737 1.00  3175
psi[67]        0.143  0.189   0.001   0.067   0.741 1.00  3227
psi[68]        0.125  0.182   0.001   0.051   0.727 1.00  3192
psi[69]        0.216  0.251   0.002   0.107   0.912 1.00  3295
psi[70]        0.134  0.189   0.001   0.056   0.751 1.00  3183
psi[71]        0.150  0.202   0.001   0.065   0.791 1.00  3181
psi[72]        0.122  0.175   0.001   0.051   0.681 1.00  3274
psi[73]        0.133  0.186   0.001   0.057   0.733 1.00  3189
psi[74]        0.178  0.222   0.001   0.085   0.849 1.00  3231
psi[75]        0.140  0.191   0.001   0.061   0.748 1.00  3168
psi[76]        0.203  0.241   0.002   0.101   0.888 1.00  3180
psi[77]        0.128  0.179   0.001   0.054   0.701 1.00  3251
psi[78]        0.132  0.183   0.001   0.057   0.714 1.00  3223
psi[79]        0.173  0.214   0.001   0.085   0.821 1.00  3131
psi[80]        0.218  0.252   0.002   0.110   0.909 1.00  3297
psi[81]        0.236  0.265   0.002   0.123   0.932 1.00  3454
psi[82]        0.131  0.182   0.001   0.056   0.705 1.00  3216
psi[83]        0.195  0.228   0.002   0.102   0.854 1.00  3152
psi[84]        0.170  0.211   0.001   0.083   0.813 1.00  3134
psi[85]        0.233  0.255   0.002   0.128   0.909 1.00  3194
psi[86]        0.242  0.264   0.002   0.133   0.927 1.00  3346
psi[87]        0.136  0.185   0.001   0.060   0.720 1.00  3188
psi[88]        0.171  0.211   0.001   0.085   0.809 1.00  3103
psi[89]        0.203  0.233   0.002   0.108   0.867 1.00  3145
psi[90]        0.251  0.267   0.002   0.142   0.931 1.00  3336
psi[91]        0.233  0.242   0.002   0.142   0.866 1.00  3177
psi[92]        0.194  0.227   0.002   0.100   0.854 1.00  3120
psi[93]        0.238  0.260   0.002   0.130   0.921 1.00  3261
psi[94]        0.284  0.284   0.003   0.172   0.953 1.00  3501
psi[95]        0.145  0.192   0.001   0.065   0.745 1.00  3178
psi[96]        0.313  0.280   0.004   0.223   0.947 1.00  3387
psi[97]        0.301  0.296   0.003   0.188   0.967 1.00  3754
psi[98]        0.160  0.203   0.001   0.076   0.785 1.00  3136
psi[99]        0.182  0.217   0.001   0.092   0.828 1.00  3052
psi[100]       0.252  0.268   0.002   0.142   0.935 1.00  3330
psi[101]       0.161  0.203   0.001   0.077   0.788 1.00  3136
psi[102]       0.275  0.276   0.003   0.167   0.942 1.00  3236
psi[103]       0.246  0.256   0.003   0.146   0.912 1.00  3172
psi[104]       0.089  0.182   0.000   0.017   0.746 1.00  3830
psi[105]       0.094  0.180   0.000   0.022   0.740 1.00  3713
psi[106]       0.096  0.180   0.000   0.023   0.735 1.00  3640
psi[107]       0.102  0.194   0.000   0.022   0.796 1.00  3890
psi[108]       0.102  0.194   0.000   0.022   0.803 1.00  3786
psi[109]       0.110  0.197   0.000   0.027   0.810 1.00  3698
psi[110]       0.115  0.201   0.000   0.030   0.822 1.00  3710
psi[111]       0.113  0.196   0.000   0.031   0.803 1.00  3544
psi[112]       0.109  0.187   0.000   0.032   0.766 1.00  3376
psi[113]       0.103  0.177   0.001   0.033   0.717 1.00  3254
psi[114]       0.096  0.169   0.001   0.031   0.677 1.00  3221
psi[115]       0.099  0.166   0.001   0.034   0.666 1.00  3202
psi[116]       0.104  0.177   0.001   0.034   0.719 1.00  3202
psi[117]       0.100  0.163   0.001   0.038   0.646 1.00  3475
psi[118]       0.102  0.165   0.001   0.039   0.655 1.00  3492
psi[119]       0.102  0.168   0.001   0.037   0.674 1.00  3503
psi[120]       0.104  0.173   0.001   0.036   0.700 1.00  3539
psi[121]       0.104  0.183   0.000   0.031   0.746 1.00  3725
psi[122]       0.098  0.175   0.000   0.028   0.711 1.00  3348
psi[123]       0.112  0.189   0.001   0.034   0.767 1.00  3417
psi[124]       0.130  0.205   0.001   0.043   0.827 1.00  3730
psi[125]       0.143  0.213   0.001   0.050   0.853 1.00  3855
psi[126]       0.150  0.210   0.001   0.062   0.828 1.00  3454
psi[127]       0.124  0.201   0.001   0.039   0.819 1.00  3440
psi[128]       0.112  0.213   0.000   0.019   0.873 1.00  3764
psi[129]       0.132  0.242   0.000   0.018   0.938 1.00  4020
psi[130]       0.106  0.164   0.001   0.044   0.645 1.00  3561
psi[131]       0.106  0.166   0.001   0.043   0.657 1.00  3531
psi[132]       0.101  0.166   0.001   0.037   0.664 1.00  3418
psi[133]       0.102  0.169   0.001   0.036   0.682 1.00  3399
psi[134]       0.105  0.168   0.001   0.041   0.673 1.00  3434
psi[135]       0.115  0.177   0.001   0.046   0.713 1.00  3462
psi[136]       0.122  0.187   0.001   0.046   0.764 1.00  3495
psi[137]       0.127  0.196   0.001   0.046   0.795 1.00  3578
psi[138]       0.146  0.206   0.001   0.060   0.822 1.00  3653
psi[139]       0.162  0.215   0.001   0.073   0.847 1.00  3775
psi[140]       0.175  0.224   0.002   0.081   0.868 1.00  3861
psi[141]       0.193  0.237   0.002   0.092   0.896 1.00  4037
psi[142]       0.148  0.238   0.000   0.036   0.919 1.00  3650
psi[143]       0.283  0.318   0.001   0.133   0.985 1.00  4292
psi[144]       0.220  0.289   0.000   0.075   0.973 1.00  3956
psi[145]       0.347  0.269   0.033   0.263   0.965 1.00  2621
psi[146]       0.442  0.281   0.053   0.382   0.984 1.00  2728
psi[147]       0.374  0.268   0.042   0.296   0.969 1.00  2580
psi[148]       0.389  0.269   0.046   0.316   0.972 1.00  2562
psi[149]       0.533  0.277   0.081   0.515   0.991 1.00  3021
psi[150]       0.336  0.267   0.031   0.250   0.962 1.00  2630
psi[151]       0.421  0.269   0.058   0.357   0.977 1.00  2647
psi[152]       0.361  0.276   0.033   0.273   0.973 1.00  2481
psi[153]       0.336  0.268   0.031   0.248   0.963 1.00  2579
psi[154]       0.438  0.287   0.047   0.375   0.986 1.00  2665
psi[155]       0.442  0.279   0.055   0.384   0.984 1.00  2693
psi[156]       0.439  0.276   0.056   0.382   0.982 1.00  2827
psi[157]       0.419  0.274   0.052   0.355   0.978 1.00  2802
psi[158]       0.402  0.273   0.048   0.333   0.975 1.00  2846
psi[159]       0.398  0.271   0.047   0.329   0.973 1.00  2920
psi[160]       0.400  0.271   0.047   0.333   0.973 1.00  2772
psi[161]       0.399  0.272   0.047   0.331   0.974 1.00  2882
psi[162]       0.396  0.273   0.045   0.325   0.974 1.00  2804
psi[163]       0.354  0.273   0.029   0.271   0.968 1.00  3066
psi[164]       0.388  0.279   0.032   0.319   0.974 1.00  3283
psi[165]       0.287  0.264   0.017   0.189   0.953 1.00  2966
psi[166]       0.372  0.274   0.033   0.295   0.970 1.00  3057
psi[167]       0.400  0.286   0.032   0.329   0.979 1.00  3106
psi[168]       0.299  0.266   0.018   0.202   0.955 1.00  2964
psi[169]       0.326  0.268   0.026   0.236   0.961 1.00  2958
psi[170]       0.353  0.275   0.028   0.268   0.970 1.00  3069
psi[171]       0.357  0.278   0.028   0.273   0.972 1.00  2981
psi[172]       0.321  0.267   0.024   0.231   0.959 1.00  3026
psi[173]       0.359  0.270   0.035   0.278   0.967 1.00  2836
psi[174]       0.328  0.268   0.027   0.239   0.961 1.00  2928
psi[175]       0.339  0.272   0.027   0.250   0.966 1.00  2990
psi[176]       0.340  0.270   0.027   0.255   0.962 1.00  3030
psi[177]       0.308  0.264   0.022   0.215   0.956 1.00  3001
psi[178]       0.367  0.270   0.037   0.289   0.967 1.00  2816
psi[179]       0.341  0.267   0.031   0.256   0.963 1.00  2924
psi[180]       0.320  0.266   0.023   0.232   0.957 1.00  3189
psi[181]       0.337  0.267   0.027   0.254   0.960 1.00  3213
psi[182]       0.383  0.268   0.045   0.310   0.969 1.00  2835
psi[183]       0.375  0.271   0.041   0.297   0.971 1.00  2754
psi[184]       0.318  0.262   0.026   0.230   0.955 1.00  3017
psi[185]       0.278  0.257   0.017   0.183   0.942 1.00  3341
psi[186]       0.265  0.256   0.014   0.167   0.939 1.00  3157
psi[187]       0.441  0.274   0.055   0.390   0.980 1.00  2839
psi[188]       0.371  0.267   0.040   0.295   0.968 1.00  2799
psi[189]       0.293  0.258   0.020   0.201   0.945 1.00  3062
psi[190]       0.382  0.270   0.043   0.309   0.972 1.00  2792
psi[191]       0.335  0.269   0.030   0.245   0.964 1.00  2770
psi[192]       0.379  0.268   0.043   0.306   0.969 1.00  2701
psi[193]       0.338  0.262   0.032   0.257   0.957 1.00  3028
psi[194]       0.378  0.270   0.042   0.303   0.972 1.00  2757
psi[195]       0.368  0.268   0.040   0.290   0.968 1.00  2695
psi[196]       0.196  0.227   0.001   0.103   0.852 1.00  2570
psi[197]       0.213  0.237   0.002   0.117   0.873 1.00  2545
psi[198]       0.187  0.224   0.001   0.094   0.847 1.00  2575
psi[199]       0.195  0.233   0.001   0.095   0.852 1.00  2321
psi[200]       0.207  0.235   0.002   0.111   0.871 1.00  2576
psi[201]       0.172  0.214   0.001   0.082   0.826 1.00  2550
psi[202]       0.190  0.230   0.001   0.091   0.843 1.00  2308
psi[203]       0.215  0.233   0.002   0.123   0.846 1.00  2422
psi[204]       0.205  0.234   0.002   0.109   0.869 1.00  2575
psi[205]       0.176  0.218   0.001   0.084   0.835 1.00  2591
psi[206]       0.167  0.213   0.001   0.077   0.819 1.00  2599
psi[207]       0.191  0.231   0.001   0.091   0.843 1.00  2312
psi[208]       0.178  0.211   0.001   0.092   0.794 1.00  2477
psi[209]       0.175  0.219   0.001   0.082   0.833 1.00  2591
psi[210]       0.177  0.219   0.001   0.084   0.837 1.00  2592
psi[211]       0.170  0.215   0.001   0.079   0.827 1.00  2597
psi[212]       0.218  0.236   0.002   0.125   0.849 1.00  2433
psi[213]       0.176  0.211   0.001   0.089   0.797 1.00  2468
psi[214]       0.170  0.213   0.001   0.080   0.818 1.00  2537
psi[215]       0.217  0.235   0.002   0.123   0.853 1.00  2440
psi[216]       0.172  0.209   0.001   0.086   0.786 1.00  2465
psi[217]       0.163  0.212   0.001   0.072   0.815 1.00  2621
psi[218]       0.210  0.232   0.001   0.117   0.841 1.00  2456
psi[219]       0.174  0.212   0.001   0.087   0.804 1.00  2477
psi[220]       0.184  0.216   0.001   0.095   0.808 1.00  2452
psi[221]       0.167  0.215   0.001   0.076   0.827 1.00  2606
psi[222]       0.162  0.211   0.001   0.072   0.813 1.00  2623
psi[223]       0.192  0.223   0.001   0.101   0.832 1.00  2492
psi[224]       0.352  0.293   0.004   0.277   0.949 1.00  2347
psi[225]       0.188  0.228   0.001   0.092   0.860 1.00  2696
psi[226]       0.161  0.210   0.001   0.071   0.815 1.00  2625
psi[227]       0.206  0.230   0.001   0.112   0.837 1.00  2468
psi[228]       0.230  0.245   0.002   0.133   0.875 1.00  2440
psi[229]       0.163  0.213   0.001   0.073   0.823 1.00  2686
psi[230]       0.158  0.208   0.001   0.069   0.807 1.00  2684
psi[231]       0.214  0.239   0.001   0.114   0.862 1.00  2427
psi[232]       0.228  0.248   0.001   0.126   0.880 1.00  2446
psi[233]       0.200  0.235   0.002   0.103   0.878 1.00  2743
psi[234]       0.156  0.206   0.001   0.069   0.808 1.00  2733
psi[235]       0.207  0.235   0.001   0.108   0.851 1.00  2442
psi[236]       0.234  0.250   0.001   0.132   0.885 1.00  2451
psi[237]       0.229  0.248   0.001   0.127   0.882 1.00  2445
psi[238]       0.207  0.235   0.001   0.108   0.853 1.00  2452
psi[239]       0.225  0.245   0.001   0.125   0.878 1.00  2447
psi[240]       0.209  0.236   0.001   0.111   0.858 1.00  2443
psi[241]       0.175  0.222   0.001   0.078   0.833 1.00  2516
psi[242]       0.181  0.214   0.001   0.097   0.813 1.00  4931
psi[243]       0.189  0.220   0.002   0.102   0.827 1.00  4907
psi[244]       0.183  0.218   0.002   0.096   0.826 1.00  4636
psi[245]       0.193  0.224   0.002   0.103   0.842 1.00  4704
psi[246]       0.195  0.304   0.000   0.027   0.987 1.00  7123
psi[247]       0.151  0.195   0.001   0.074   0.756 1.00  4563
psi[248]       0.153  0.198   0.001   0.074   0.764 1.00  4568
psi[249]       0.152  0.205   0.001   0.066   0.800 1.00  4458
psi[250]       0.148  0.197   0.001   0.068   0.770 1.00  4310
psi[251]       0.090  0.158   0.000   0.028   0.617 1.00  4807
psi[252]       0.134  0.190   0.001   0.056   0.749 1.00  4322
psi[253]       0.156  0.202   0.001   0.073   0.783 1.00  4342
psi[254]       0.126  0.179   0.001   0.055   0.703 1.00  4531
psi[255]       0.130  0.177   0.001   0.060   0.697 1.00  4811
psi[256]       0.211  0.217   0.002   0.137   0.820 1.00  5662
psi[257]       0.199  0.228   0.001   0.109   0.844 1.00  5097
psi[258]       0.230  0.224   0.002   0.157   0.843 1.00  6021
psi[259]       0.201  0.229   0.001   0.111   0.854 1.00  5225
psi[260]       0.171  0.217   0.001   0.080   0.825 1.00  5186
psi[261]       0.192  0.218   0.001   0.108   0.825 1.00  5522
psi[262]       0.188  0.215   0.001   0.105   0.819 1.00  5543
psi[263]       0.365  0.283   0.018   0.291   0.968 1.00  2833
psi[264]       0.377  0.279   0.022   0.312   0.967 1.00  2789
psi[265]       0.390  0.281   0.024   0.331   0.970 1.00  2759
psi[266]       0.425  0.286   0.030   0.381   0.976 1.00  2840
psi[267]       0.409  0.283   0.027   0.357   0.972 1.00  2799
psi[268]       0.442  0.288   0.033   0.405   0.980 1.00  2806
psi[269]       0.409  0.280   0.030   0.357   0.973 1.00  2673
psi[270]       0.420  0.282   0.031   0.373   0.974 1.00  2810
psi[271]       0.429  0.282   0.035   0.384   0.976 1.00  2818
psi[272]       0.440  0.281   0.038   0.397   0.979 1.00  2671
psi[273]       0.429  0.280   0.036   0.384   0.976 1.00  2682
psi[274]       0.441  0.281   0.038   0.400   0.978 1.00  2683
psi[275]       0.492  0.274   0.059   0.469   0.983 1.00  2776
psi[276]       0.529  0.274   0.071   0.522   0.987 1.00  2872
psi[277]       0.526  0.273   0.071   0.517   0.986 1.00  2877
psi[278]       0.522  0.273   0.070   0.510   0.986 1.00  2773
psi[279]       0.740  0.234   0.178   0.811   0.997 1.00  3376
psi[280]       0.734  0.237   0.171   0.805   0.997 1.00  3368
psi[281]       0.733  0.238   0.170   0.804   0.997 1.00  3370
psi[282]       0.481  0.275   0.057   0.449   0.983 1.00  2592
psi[283]       0.481  0.273   0.057   0.451   0.982 1.00  2645
psi[284]       0.470  0.274   0.055   0.433   0.982 1.00  2576
psi[285]       0.481  0.273   0.057   0.451   0.981 1.00  2651
psi[286]       0.469  0.273   0.053   0.440   0.979 1.00  2686
psi[287]       0.509  0.274   0.064   0.493   0.984 1.00  2788
psi[288]       0.480  0.273   0.056   0.454   0.980 1.00  2682
psi[289]       0.520  0.274   0.068   0.509   0.986 1.00  2806
psi[290]       0.580  0.267   0.092   0.593   0.990 1.00  2825
psi[291]       0.504  0.272   0.064   0.489   0.983 1.00  2814
psi[292]       0.550  0.272   0.077   0.552   0.988 1.00  2894
psi[293]       0.492  0.270   0.061   0.473   0.980 1.00  2756
psi[294]       0.522  0.271   0.070   0.514   0.984 1.00  2858
psi[295]       0.556  0.271   0.080   0.562   0.988 1.00  2922
psi[296]       0.496  0.270   0.062   0.478   0.980 1.00  2759
psi[297]       0.531  0.269   0.075   0.527   0.984 1.00  2775
psi[298]       0.661  0.274   0.097   0.723   0.997 1.00  3609
psi[299]       0.540  0.265   0.083   0.537   0.985 1.00  2831
psi[300]       0.515  0.288   0.053   0.500   0.989 1.00  3159
psi[301]       0.354  0.285   0.018   0.269   0.970 1.00  2695
psi[302]       0.603  0.254   0.117   0.618   0.990 1.00  3200
psi[303]       0.627  0.252   0.128   0.651   0.992 1.00  3274
psi[304]       0.610  0.256   0.117   0.626   0.991 1.00  3185
psi[305]       0.504  0.287   0.051   0.484   0.988 1.00  3111
psi[306]       0.419  0.288   0.029   0.362   0.978 1.00  3087
psi[307]       0.395  0.286   0.025   0.330   0.974 1.00  3044
psi[308]       0.589  0.256   0.110   0.598   0.988 1.00  3175
psi[309]       0.607  0.254   0.119   0.624   0.990 1.00  3206
psi[310]       0.525  0.265   0.081   0.510   0.983 1.00  3116
psi[311]       0.701  0.252   0.133   0.767   0.997 1.00  3615
psi[312]       0.480  0.286   0.045   0.450   0.985 1.00  3075
psi[313]       0.620  0.268   0.097   0.654   0.993 1.00  3375
psi[314]       0.570  0.257   0.101   0.572   0.986 1.00  3068
psi[315]       0.589  0.255   0.112   0.599   0.988 1.00  3163
psi[316]       0.570  0.258   0.101   0.572   0.987 1.00  3152
psi[317]       0.523  0.264   0.081   0.509   0.982 1.00  3132
psi[318]       0.449  0.282   0.040   0.409   0.979 1.00  3144
psi[319]       0.547  0.260   0.092   0.540   0.984 1.00  3014
psi[320]       0.529  0.262   0.084   0.516   0.983 1.00  2978
psi[321]       0.419  0.278   0.035   0.368   0.973 1.00  3053
psi[322]       0.500  0.264   0.074   0.476   0.980 1.00  2935
psi[323]       0.487  0.263   0.069   0.458   0.977 1.00  2946
psi[324]       0.456  0.261   0.059   0.417   0.971 1.00  3079
psi[325]       0.672  0.251   0.129   0.723   0.994 1.00  3220
psi[326]       0.676  0.250   0.133   0.729   0.994 1.00  3269
psi[327]       0.674  0.251   0.130   0.725   0.994 1.00  3272
