"","i",".variable",".value",".lower",".upper",".width",".point",".interval","cell_2.5"
"23",23,"psi",0.695464442115534,0.331079617273162,0.941741961091993,0.95,"median","qi","-81.729_24.521"
"24",24,"psi",0.307222387920009,0.0700402058761935,0.737724004234119,0.95,"median","qi","-81.771_24.479"
"25",25,"psi",0.315938362439605,0.0823905137270952,0.729089121357479,0.95,"median","qi","-81.812_24.479"
"26",26,"psi",0.19544042944566,0.0295056568893834,0.616607159699114,0.95,"median","qi","-81.854_24.438"
"27",27,"psi",0.584058930315423,0.204533144451753,0.905509209393729,0.95,"median","qi","-81.854_24.479"
"28",28,"psi",0.231853832434983,0.0445146010695573,0.612947708891328,0.95,"median","qi","-81.896_24.438"
"29",29,"psi",0.476116797027765,0.159839038884178,0.842846874500504,0.95,"median","qi","-81.896_24.479"
"30",30,"psi",0.245759756463324,0.0507596631536279,0.624283053326624,0.95,"median","qi","-81.938_24.438"
"31",31,"psi",0.46146073086794,0.157904276502182,0.843617761290831,0.95,"median","qi","-81.938_24.479"
"32",32,"psi",0.799647443231306,0.430751017087375,0.972558147753913,0.95,"median","qi","-81.938_24.521"
"33",33,"psi",0.228931127571895,0.0490736408499114,0.599436267027283,0.95,"median","qi","-81.979_24.438"
"34",34,"psi",0.434317226383356,0.130396084181351,0.844780747338228,0.95,"median","qi","-81.979_24.479"
"35",35,"psi",0.146750249621828,0.0094480349243142,0.606988264799244,0.95,"median","qi","-80.438_24.938"
"36",36,"psi",0.220202013579048,0.0229127502909393,0.684901795410315,0.95,"median","qi","-80.479_24.938"
"37",37,"psi",0.612288680906387,0.0760178224738356,0.984039938688519,0.95,"median","qi","-80.521_24.896"
"38",38,"psi",0.823633885576478,0.357132791921808,0.988614505411376,0.95,"median","qi","-80.521_24.938"
"39",39,"psi",0.172791185902132,0.0104628456147292,0.690992206701068,0.95,"median","qi","-80.562_24.854"
"40",40,"psi",0.313847579763508,0.0391596875293397,0.840106285278557,0.95,"median","qi","-80.562_24.896"
"41",41,"psi",0.687453396480583,0.190899930020859,0.972144649502903,0.95,"median","qi","-80.562_24.938"
"42",42,"psi",0.198621249010874,0.019514371223044,0.679841291597038,0.95,"median","qi","-80.604_24.854"
"43",43,"psi",0.665878768820069,0.167210953794931,0.969740998844619,0.95,"median","qi","-80.604_24.896"
"44",44,"psi",0.105990964865133,0.00812680021834778,0.461458829414911,0.95,"median","qi","-80.646_24.812"
"45",45,"psi",0.598145228536889,0.146062018918177,0.92155568160595,0.95,"median","qi","-80.646_24.854"
"46",46,"psi",0.203222764036508,0.0285192741215406,0.599222101380411,0.95,"median","qi","-80.688_24.812"
"47",47,"psi",0.122769558985456,0.011620214708004,0.491550078101891,0.95,"median","qi","-80.729_24.771"
"48",48,"psi",0.16807834894574,0.0113823895524486,0.649918291820411,0.95,"median","qi","-80.771_24.729"
"49",49,"psi",0.448592305991014,0.107691795122099,0.837442765276703,0.95,"median","qi","-80.771_24.771"
"50",50,"psi",0.211966617382189,0.0196469502272209,0.686129181722152,0.95,"median","qi","-80.812_24.729"
"51",51,"psi",0.425379266211957,0.0718034696112768,0.85091213219291,0.95,"median","qi","-80.854_24.729"
"52",52,"psi",0.123946036794571,0.0106745072925189,0.499192741154546,0.95,"median","qi","-80.896_24.688"
"53",53,"psi",0.137942069003128,0.0144878947403593,0.538426844316214,0.95,"median","qi","-80.938_24.688"
"54",54,"psi",0.609568757873447,0.163937642043458,0.937383283893059,0.95,"median","qi","-80.938_24.729"
"55",55,"psi",0.0953551107952298,0.00640618190883958,0.498280410209535,0.95,"median","qi","-80.979_24.646"
"56",56,"psi",0.451178168794555,0.116543870928108,0.83615520051625,0.95,"median","qi","-80.979_24.688"
"57",57,"psi",0.115680219253883,0.0097056124234081,0.523667989070406,0.95,"median","qi","-81.021_24.646"
"58",58,"psi",0.142745071330723,0.0154778666896437,0.560368970176679,0.95,"median","qi","-81.062_24.646"
"59",59,"psi",0.674417108006205,0.212046292991446,0.952060473778833,0.95,"median","qi","-81.062_24.688"
"60",60,"psi",0.108770694408597,0.00833283226219884,0.505739930623823,0.95,"median","qi","-81.104_24.604"
"61",61,"psi",0.505871332090694,0.124412852101728,0.887473218434322,0.95,"median","qi","-81.104_24.646"
"62",62,"psi",0.57719025449951,0.131937470250773,0.936872834320712,0.95,"median","qi","-81.146_24.646"
"63",63,"psi",0.17775325436296,0.0206612789368845,0.606577224463948,0.95,"median","qi","-81.188_24.604"
"64",64,"psi",0.322688970537875,0.0542228334744225,0.770317019962587,0.95,"median","qi","-81.229_24.604"
"65",65,"psi",0.5829177289083,0.102557095242936,0.942572787373025,0.95,"median","qi","-81.271_24.604"
"66",66,"psi",0.31572681921542,0.0661230424363597,0.751004856835508,0.95,"median","qi","-80.104_25.438"
"67",67,"psi",0.294436540292917,0.0594895970819306,0.711137001631959,0.95,"median","qi","-80.104_25.479"
"68",68,"psi",0.342988670610769,0.0496230746264207,0.859536463201788,0.95,"median","qi","-80.104_25.521"
"69",69,"psi",0.816487346080586,0.311870379328956,0.98512011772128,0.95,"median","qi","-80.104_25.562"
"70",70,"psi",0.361691260302044,0.0430966217002609,0.893480671236544,0.95,"median","qi","-80.104_25.604"
"71",71,"psi",0.481217519139712,0.0915319165576653,0.913860971702236,0.95,"median","qi","-80.104_25.646"
"72",72,"psi",0.180652187109445,0.0211496397484763,0.554608309929547,0.95,"median","qi","-80.146_25.312"
"73",73,"psi",0.354344016198714,0.0828203295841616,0.774126129100195,0.95,"median","qi","-80.146_25.354"
"74",74,"psi",0.585761661423702,0.197611266157586,0.920823609718543,0.95,"median","qi","-80.146_25.396"
"75",75,"psi",0.305947762988065,0.065336584542297,0.736447542781892,0.95,"median","qi","-80.146_25.438"
"76",76,"psi",0.684782858069584,0.300517053682572,0.936118188145392,0.95,"median","qi","-80.146_25.479"
"77",77,"psi",0.192220161780763,0.0210340457688746,0.618435404477862,0.95,"median","qi","-80.188_25.229"
"78",78,"psi",0.256112108535574,0.0371363602184042,0.652467224013865,0.95,"median","qi","-80.188_25.271"
"79",79,"psi",0.42069994983032,0.108390399217298,0.813576673511694,0.95,"median","qi","-80.188_25.312"
"80",80,"psi",0.796362348729839,0.3986230437814,0.970349531437124,0.95,"median","qi","-80.188_25.354"
"81",81,"psi",0.866720055059965,0.508092308685223,0.986349233315791,0.95,"median","qi","-80.188_25.396"
"82",82,"psi",0.165886620135297,0.0211378828803741,0.546747610661129,0.95,"median","qi","-80.229_25.146"
"83",83,"psi",0.441775014425971,0.132788524585546,0.839313912172374,0.95,"median","qi","-80.229_25.188"
"84",84,"psi",0.368288998948577,0.103752665994207,0.747129689982019,0.95,"median","qi","-80.229_25.229"
"85",85,"psi",0.717085952023036,0.314021557397956,0.939929158868462,0.95,"median","qi","-80.229_25.271"
"86",86,"psi",0.813159618203083,0.443578195472886,0.971847919130767,0.95,"median","qi","-80.229_25.312"
"87",87,"psi",0.158865993456687,0.0186014582075228,0.559878455289656,0.95,"median","qi","-80.271_25.104"
"88",88,"psi",0.268161561282066,0.0531350666270974,0.712121668858271,0.95,"median","qi","-80.271_25.146"
"89",89,"psi",0.384962036539846,0.0824957864930727,0.841844134510121,0.95,"median","qi","-80.271_25.188"
"90",90,"psi",0.803247686974655,0.424320610270622,0.971931237012318,0.95,"median","qi","-80.271_25.229"
"91",91,"psi",0.543374894015361,0.0887126104961588,0.95643418710278,0.95,"median","qi","-80.312_25.062"
"92",92,"psi",0.466326841187292,0.151664216576889,0.846735707929513,0.95,"median","qi","-80.312_25.104"
"93",93,"psi",0.788428778360849,0.406184858345486,0.973657497668088,0.95,"median","qi","-80.312_25.146"
"94",94,"psi",0.777389218501065,0.306458717935158,0.979447839512934,0.95,"median","qi","-80.312_25.188"
"95",95,"psi",0.222080511954752,0.0281334028399924,0.698476499948465,0.95,"median","qi","-80.354_25.021"
"96",96,"psi",0.833082444001596,0.353444880624333,0.990069087011878,0.95,"median","qi","-80.354_25.062"
"97",97,"psi",0.900167298200806,0.526337671568897,0.993646274062549,0.95,"median","qi","-80.354_25.146"
"98",98,"psi",0.258218078734467,0.0329308253902332,0.791167187724316,0.95,"median","qi","-80.396_24.979"
"99",99,"psi",0.344342743773384,0.0677606298523325,0.817637406689809,0.95,"median","qi","-80.396_25.021"
"100",100,"psi",0.833218400344673,0.439872678385407,0.984495493495642,0.95,"median","qi","-80.396_25.062"
"101",101,"psi",0.256188150036519,0.0320355207647775,0.792103341396019,0.95,"median","qi","-80.438_24.979"
"102",102,"psi",0.763695924886256,0.310525054720455,0.974613148200668,0.95,"median","qi","-80.438_25.021"
"103",103,"psi",0.554731599487737,0.110250329149069,0.951307887947027,0.95,"median","qi","-80.479_24.979"
"104",104,"psi",0.236504592646072,0.0536743077165302,0.713313163233151,0.95,"median","qi","-80.021_26.479"
"105",105,"psi",0.282237874348869,0.0695021157140956,0.722647860803657,0.95,"median","qi","-80.021_26.521"
"106",106,"psi",0.362026048636622,0.10644956005539,0.790427867864591,0.95,"median","qi","-80.021_26.562"
"107",107,"psi",0.360979973152096,0.1039133427832,0.806713512106967,0.95,"median","qi","-80.021_26.604"
"108",108,"psi",0.587741542306615,0.210039215910145,0.942998261200877,0.95,"median","qi","-80.021_26.688"
"109",109,"psi",0.478301459339737,0.164815828854741,0.874165376282719,0.95,"median","qi","-80.021_26.729"
"110",110,"psi",0.588315882425704,0.243768578054029,0.919360631767188,0.95,"median","qi","-80.021_26.771"
"111",111,"psi",0.610103052540773,0.256769398568308,0.928776346438802,0.95,"median","qi","-80.021_26.812"
"112",112,"psi",0.650624641340107,0.292487915691028,0.940169588522052,0.95,"median","qi","-80.021_26.854"
"113",113,"psi",0.660512219379601,0.285697428095346,0.945006428059228,0.95,"median","qi","-80.021_26.896"
"114",114,"psi",0.666777538529527,0.277930490885887,0.947640122942907,0.95,"median","qi","-80.021_26.938"
"115",115,"psi",0.710438244316792,0.300346332876753,0.960038784858115,0.95,"median","qi","-80.021_26.979"
"116",116,"psi",0.745565724467852,0.340931801889253,0.971086903070614,0.95,"median","qi","-80.021_27.062"
"117",117,"psi",0.317831947935201,0.0684177347864096,0.801955931154136,0.95,"median","qi","-80.062_26.104"
"118",118,"psi",0.218340126929701,0.0368357958641229,0.69179207847747,0.95,"median","qi","-80.062_26.146"
"119",119,"psi",0.221843712714119,0.0444437432386463,0.673213016243256,0.95,"median","qi","-80.062_26.188"
"120",120,"psi",0.243204608188742,0.0596540633514307,0.686679907956923,0.95,"median","qi","-80.062_26.229"
"121",121,"psi",0.293231528314689,0.0853851113605076,0.761236336585618,0.95,"median","qi","-80.062_26.271"
"122",122,"psi",0.263980042168736,0.0659701994742338,0.71040385975795,0.95,"median","qi","-80.062_26.312"
"123",123,"psi",0.348360591336378,0.100496135183348,0.787466839492446,0.95,"median","qi","-80.062_26.354"
"124",124,"psi",0.48664896786619,0.185839473874693,0.869912557944048,0.95,"median","qi","-80.062_26.396"
"125",125,"psi",0.707831527422058,0.324351881469662,0.960738175160933,0.95,"median","qi","-80.062_26.438"
"126",126,"psi",0.904856581750407,0.580746648360002,0.992435601156266,0.95,"median","qi","-80.062_26.979"
"127",127,"psi",0.827339034200979,0.441966793409611,0.985110822496149,0.95,"median","qi","-80.062_27.062"
"128",128,"psi",0.775161134395924,0.277935468452931,0.98634491595361,0.95,"median","qi","-80.062_27.104"
"129",129,"psi",0.848700268237018,0.264479113551122,0.995083256394741,0.95,"median","qi","-80.062_27.146"
"130",130,"psi",0.527173449890689,0.152683473833113,0.919323731143029,0.95,"median","qi","-80.104_25.771"
"131",131,"psi",0.517082976644655,0.139823631919566,0.918990703560418,0.95,"median","qi","-80.104_25.812"
"132",132,"psi",0.487183213531744,0.140653639619074,0.909249257290535,0.95,"median","qi","-80.104_25.854"
"133",133,"psi",0.430783587516685,0.127966064125427,0.87760002634897,0.95,"median","qi","-80.104_25.896"
"134",134,"psi",0.361066672238341,0.100630511458128,0.812750031800728,0.95,"median","qi","-80.104_25.938"
"135",135,"psi",0.396920976235709,0.123647647169207,0.826718178936481,0.95,"median","qi","-80.104_25.979"
"136",136,"psi",0.469343563481022,0.170384946428832,0.872933596022519,0.95,"median","qi","-80.104_26.021"
"137",137,"psi",0.579399926580179,0.234176549877358,0.931594160248119,0.95,"median","qi","-80.104_26.062"
"138",138,"psi",0.540998095373312,0.186569242714477,0.91229683203731,0.95,"median","qi","-80.104_26.104"
"139",139,"psi",0.648448292868361,0.282899481999702,0.943886184021609,0.95,"median","qi","-80.104_26.146"
"140",140,"psi",0.748187909572256,0.404343625333199,0.966185087611304,0.95,"median","qi","-80.104_26.188"
"141",141,"psi",0.777037507151176,0.443800954892081,0.970106403868649,0.95,"median","qi","-80.104_26.229"
"142",142,"psi",0.927956724964723,0.501038176067819,0.997536267731732,0.95,"median","qi","-80.104_27.104"
"143",143,"psi",0.99838173156458,0.948840440206189,0.999985232924147,0.95,"median","qi","-80.146_27.104"
"144",144,"psi",0.993992766754256,0.879248559676065,0.999920194071052,0.95,"median","qi","-80.146_27.146"
"145",145,"psi",0.117014296816801,0.0073225445439397,0.627326502278574,0.95,"median","qi","-82.021_24.438"
"146",146,"psi",0.695699143377037,0.152979235650334,0.980912759673616,0.95,"median","qi","-82.021_24.479"
"147",147,"psi",0.119932737413451,0.00762423268429654,0.623742631727252,0.95,"median","qi","-82.062_24.438"
"148",148,"psi",0.122949389410555,0.00789833358240106,0.633889665254193,0.95,"median","qi","-82.104_24.438"
"149",149,"psi",0.886349815658736,0.429134927616661,0.994802440085926,0.95,"median","qi","-82.104_24.479"
"150",150,"psi",0.127894766276879,0.00824222039011302,0.639580979379738,0.95,"median","qi","-82.146_24.438"
"151",151,"psi",0.214171875065938,0.0239265739266264,0.714003649022851,0.95,"median","qi","-82.188_24.438"
"152",152,"psi",0.49699567067452,0.0871629648188919,0.931037660582363,0.95,"median","qi","-82.188_24.479"
"153",153,"psi",0.169510331812556,0.0144571213791086,0.673104363985305,0.95,"median","qi","-82.229_24.438"
"154",154,"psi",0.910053427507852,0.540802441244373,0.99581648435966,0.95,"median","qi","-82.271_24.521"
"155",155,"psi",0.628035683112081,0.234935374922562,0.947712287967418,0.95,"median","qi","-82.312_24.479"
"156",156,"psi",0.531867610432014,0.157462201549702,0.910615542429336,0.95,"median","qi","-82.396_24.438"
"157",157,"psi",0.518333986827271,0.174594025119593,0.904955711869576,0.95,"median","qi","-82.438_24.438"
"158",158,"psi",0.477614727646813,0.159203655277283,0.895086850484395,0.95,"median","qi","-82.479_24.438"
"159",159,"psi",0.513306388973277,0.18291691303343,0.907402116811532,0.95,"median","qi","-82.521_24.438"
"160",160,"psi",0.511675723387146,0.180885390630603,0.906922209857253,0.95,"median","qi","-82.562_24.438"
"161",161,"psi",0.502737522008991,0.170906127936897,0.905037497579079,0.95,"median","qi","-82.604_24.438"
"162",162,"psi",0.657760786158343,0.2991352316104,0.952535373093706,0.95,"median","qi","-82.604_24.479"
"163",163,"psi",0.807109105106294,0.460060643261391,0.98422071154049,0.95,"median","qi","-82.771_24.646"
"164",164,"psi",0.638012256558827,0.168319080016777,0.974314316108926,0.95,"median","qi","-82.771_24.688"
"165",165,"psi",0.666460136090963,0.28193150958419,0.968500238711797,0.95,"median","qi","-82.771_24.729"
"166",166,"psi",0.805594001164158,0.442936046713959,0.984460692882876,0.95,"median","qi","-82.812_24.646"
"167",167,"psi",0.982182114550119,0.834799014800262,0.999515051855969,0.95,"median","qi","-82.812_24.688"
"168",168,"psi",0.781617605766727,0.423794768602091,0.981677656007315,0.95,"median","qi","-82.812_24.729"
"169",169,"psi",0.754518701541313,0.437176352117942,0.974574593025817,0.95,"median","qi","-82.854_24.604"
"170",170,"psi",0.882730051603273,0.578536950272303,0.992580592432358,0.95,"median","qi","-82.854_24.646"
"171",171,"psi",0.939248560654609,0.675913751879131,0.997483780514975,0.95,"median","qi","-82.854_24.688"
"172",172,"psi",0.745311285105985,0.393653962126872,0.974560744159698,0.95,"median","qi","-82.854_24.729"
"173",173,"psi",0.675599813363838,0.304572277211678,0.953046820658212,0.95,"median","qi","-82.896_24.562"
"174",174,"psi",0.760318293493332,0.455032308984527,0.974632578824181,0.95,"median","qi","-82.896_24.604"
"175",175,"psi",0.846790451536095,0.525267898608172,0.989278425095177,0.95,"median","qi","-82.896_24.646"
"176",176,"psi",0.877730053945433,0.56759063727312,0.990640137764818,0.95,"median","qi","-82.896_24.688"
"177",177,"psi",0.573821970381192,0.22848984708519,0.945695241046478,0.95,"median","qi","-82.896_24.729"
"178",178,"psi",0.701065349405117,0.31903933337807,0.958603069172978,0.95,"median","qi","-82.938_24.562"
"179",179,"psi",0.78379701797403,0.487289205689435,0.978176758063577,0.95,"median","qi","-82.938_24.604"
"180",180,"psi",0.822526350546427,0.506763436278545,0.983696143164829,0.95,"median","qi","-82.938_24.646"
"181",181,"psi",0.694416576724871,0.333439920300785,0.96371982292171,0.95,"median","qi","-82.938_24.688"
"182",182,"psi",0.495775270544209,0.178414158993256,0.898212455440928,0.95,"median","qi","-82.979_24.562"
"183",183,"psi",0.786277564209347,0.471732089757698,0.971932780075975,0.95,"median","qi","-82.979_24.604"
"184",184,"psi",0.629327042950154,0.316297112542982,0.943011820307668,0.95,"median","qi","-82.979_24.646"
"185",185,"psi",0.54107079379531,0.23096772406381,0.928030668176096,0.95,"median","qi","-82.979_24.688"
"186",186,"psi",0.472871389698202,0.156323219298943,0.925379819165595,0.95,"median","qi","-82.979_24.729"
"187",187,"psi",0.585562410423405,0.15949544220091,0.948127947205387,0.95,"median","qi","-83.021_24.604"
"188",188,"psi",0.637313231260398,0.293218777540562,0.94251996578728,0.95,"median","qi","-83.021_24.646"
"189",189,"psi",0.561299507330533,0.253336842058899,0.927547419305648,0.95,"median","qi","-83.021_24.688"
"190",190,"psi",0.34950960833347,0.0857437025004832,0.84424418958471,0.95,"median","qi","-83.062_24.562"
"191",191,"psi",0.576748629695047,0.248058718291587,0.923998047081353,0.95,"median","qi","-83.062_24.604"
"192",192,"psi",0.731271416825599,0.377202022934363,0.960695488135735,0.95,"median","qi","-83.062_24.646"
"193",193,"psi",0.527624438484131,0.212428164626838,0.914768959178219,0.95,"median","qi","-83.062_24.688"
"194",194,"psi",0.427107651324386,0.118965260743272,0.890360614638394,0.95,"median","qi","-83.104_24.604"
"195",195,"psi",0.513250788622854,0.193399595778838,0.9058380001408,0.95,"median","qi","-83.104_24.646"
"196",196,"psi",0.784011240338983,0.394710405225998,0.986524628188435,0.95,"median","qi","-65.188_18.271"
"197",197,"psi",0.811806774347785,0.461664582893816,0.987747946630071,0.95,"median","qi","-65.229_18.271"
"198",198,"psi",0.841317065796931,0.464705216750669,0.992370062832836,0.95,"median","qi","-65.229_18.312"
"199",199,"psi",0.621583806089299,0.138786400315761,0.98052581919618,0.95,"median","qi","-65.271_18.146"
"200",200,"psi",0.723072571929097,0.363883985471639,0.978464655086101,0.95,"median","qi","-65.271_18.271"
"201",201,"psi",0.781551639541773,0.362596625608307,0.989349228431909,0.95,"median","qi","-65.271_18.354"
"202",202,"psi",0.456779375369757,0.0793463530676407,0.957109847804268,0.95,"median","qi","-65.312_18.104"
"203",203,"psi",0.528811790515015,0.183356403423834,0.952124790690003,0.95,"median","qi","-65.312_18.146"
"204",204,"psi",0.689547282563609,0.322378358951401,0.975020061643294,0.95,"median","qi","-65.312_18.271"
"205",205,"psi",0.757864093223358,0.39246332977209,0.983658014718437,0.95,"median","qi","-65.312_18.312"
"206",206,"psi",0.790556165941404,0.384270160202826,0.989595480788881,0.95,"median","qi","-65.312_18.354"
"207",207,"psi",0.435612736053097,0.0729160982741214,0.953191683330759,0.95,"median","qi","-65.354_18.104"
"208",208,"psi",0.779841664836983,0.218854746634196,0.995463348748199,0.95,"median","qi","-65.354_18.146"
"209",209,"psi",0.667418331558595,0.299264042055061,0.973533956030745,0.95,"median","qi","-65.354_18.229"
"210",210,"psi",0.78888857349507,0.431416477628802,0.986069756859542,0.95,"median","qi","-65.354_18.312"
"211",211,"psi",0.843016402692915,0.474120500121801,0.992205569842352,0.95,"median","qi","-65.354_18.354"
"212",212,"psi",0.302220596285176,0.074482369371378,0.865053511719423,0.95,"median","qi","-65.396_18.062"
"213",213,"psi",0.493011724637202,0.123402785751435,0.954257328818829,0.95,"median","qi","-65.396_18.104"
"214",214,"psi",0.623941149178543,0.27666412816704,0.966945197021908,0.95,"median","qi","-65.396_18.229"
"215",215,"psi",0.462090673741157,0.134674439268907,0.942825234173007,0.95,"median","qi","-65.438_18.104"
"216",216,"psi",0.563907599682779,0.228319316948584,0.957263884217097,0.95,"median","qi","-65.438_18.188"
"217",217,"psi",0.811629551423798,0.419983140369807,0.989882692740938,0.95,"median","qi","-65.438_18.354"
"218",218,"psi",0.246816836064481,0.0553129669461561,0.830256096719385,0.95,"median","qi","-65.479_18.062"
"219",219,"psi",0.825063450607188,0.323567038862694,0.994986581875411,0.95,"median","qi","-65.479_18.146"
"220",220,"psi",0.808781483932868,0.480301980024091,0.987359902094564,0.95,"median","qi","-65.479_18.188"
"221",221,"psi",0.852240498569608,0.532602398191667,0.991381817665497,0.95,"median","qi","-65.479_18.271"
"222",222,"psi",0.809384636462497,0.441376570245945,0.988561460653399,0.95,"median","qi","-65.479_18.354"
"223",223,"psi",0.947007045782087,0.654470495784622,0.99845602200209,0.95,"median","qi","-65.521_18.146"
"224",224,"psi",0.9961051334642,0.85294020802811,0.99997724559261,0.95,"median","qi","-65.521_18.188"
"225",225,"psi",0.957008327312903,0.738322255983374,0.998253222833132,0.95,"median","qi","-65.521_18.271"
"226",226,"psi",0.844071814245532,0.497115302116783,0.991221136144231,0.95,"median","qi","-65.521_18.354"
"227",227,"psi",0.209229419812838,0.0427700186518047,0.798428516592054,0.95,"median","qi","-65.562_18.062"
"228",228,"psi",0.682810265235307,0.279297342435256,0.977428342515037,0.95,"median","qi","-65.562_18.104"
"229",229,"psi",0.908738622666644,0.616040816961441,0.995940966427121,0.95,"median","qi","-65.562_18.354"
"230",230,"psi",0.82923754719788,0.432810300669814,0.992540897888496,0.95,"median","qi","-65.562_18.396"
"231",231,"psi",0.473991335261946,0.135405697773446,0.934264581155209,0.95,"median","qi","-65.604_18.104"
"232",232,"psi",0.897163515763829,0.489083149533076,0.995576663218894,0.95,"median","qi","-65.604_18.188"
"233",233,"psi",0.984129986262467,0.772887211726092,0.999742455670045,0.95,"median","qi","-65.604_18.271"
"234",234,"psi",0.946875416424774,0.653470363807439,0.998246553078484,0.95,"median","qi","-65.604_18.354"
"235",235,"psi",0.355131749746479,0.0869670032831318,0.891177519797471,0.95,"median","qi","-65.646_18.104"
"236",236,"psi",0.786123660022187,0.350350502737518,0.98529602815892,0.95,"median","qi","-65.646_18.146"
"237",237,"psi",0.9064230313714,0.503409873094665,0.996399196497338,0.95,"median","qi","-65.646_18.188"
"238",238,"psi",0.4253411820902,0.123840840149862,0.910891979662546,0.95,"median","qi","-65.688_18.104"
"239",239,"psi",0.778772504055822,0.33898224087205,0.986024137038584,0.95,"median","qi","-65.688_18.146"
"240",240,"psi",0.606827731895815,0.211874780941313,0.962065228250202,0.95,"median","qi","-65.729_18.104"
"241",241,"psi",0.21102304050782,0.0144675322311433,0.918557720707596,0.95,"median","qi","-65.812_18.062"
"242",242,"psi",0.804134949315271,0.31969746516394,0.98845720643184,0.95,"median","qi","-65.604_18.396"
"243",243,"psi",0.908852822493206,0.494773772144526,0.996233227140225,0.95,"median","qi","-65.646_18.396"
"244",244,"psi",0.904557832933919,0.459078645627996,0.996467451235977,0.95,"median","qi","-65.688_18.396"
"245",245,"psi",0.87727257699656,0.386347124528806,0.995435311848513,0.95,"median","qi","-65.729_18.396"
"246",246,"psi",0.841342565479982,0.232368941703308,0.998162129221189,0.95,"median","qi","-66.021_18.438"
"247",247,"psi",0.518974163753033,0.104218806179317,0.949716055123951,0.95,"median","qi","-66.021_18.479"
"248",248,"psi",0.556066936958744,0.112688998497411,0.959987383003248,0.95,"median","qi","-66.062_18.479"
"249",249,"psi",0.690088330103568,0.164626312132981,0.98425083634673,0.95,"median","qi","-66.229_18.479"
"250",250,"psi",0.51852471706322,0.096756037759746,0.957052667332283,0.95,"median","qi","-66.312_18.479"
"251",251,"psi",0.60336676834431,0.0872073328776198,0.984031970126136,0.95,"median","qi","-66.396_18.479"
"252",252,"psi",0.500532347619402,0.100151258277244,0.960544347770209,0.95,"median","qi","-66.438_18.479"
"253",253,"psi",0.403162458446485,0.0704276568177001,0.940577549616871,0.95,"median","qi","-66.604_18.479"
"254",254,"psi",0.539599118298674,0.114841802174851,0.970479967862579,0.95,"median","qi","-66.896_18.479"
"255",255,"psi",0.633329662917481,0.131349601875015,0.984122293660285,0.95,"median","qi","-66.938_18.479"
"256",256,"psi",0.519050200337684,0.111466902591737,0.94023991278038,0.95,"median","qi","-67.104_18.521"
"257",257,"psi",0.396098822345594,0.0865392405480487,0.905290707713313,0.95,"median","qi","-67.146_18.479"
"258",258,"psi",0.483870192680678,0.0947278190258505,0.930170528303296,0.95,"median","qi","-67.146_18.521"
"259",259,"psi",0.757396717218162,0.305426366463294,0.983542825930446,0.95,"median","qi","-67.229_18.312"
"260",260,"psi",0.459803001624429,0.108926086035866,0.932580824932951,0.95,"median","qi","-67.229_18.396"
"261",261,"psi",0.489602058954505,0.121776940463093,0.930179215600555,0.95,"median","qi","-67.271_18.354"
