Information and diagnostics 
=========================== 
Total iter:                       130000 
Burn-in:                          50009 
Thin:                             10 
Num chains:                       3 
Max Rhat:                         1.13 
Min n.eff:                        2864 


Model summary 
============= 
                mean     sd    2.5%     50%   97.5% Rhat n.eff
psi[56]        0.252  0.112   0.078   0.238   0.506 1.00 14175
psi[57]        0.049  0.038   0.007   0.039   0.149 1.00 13390
psi[58]        0.091  0.060   0.018   0.077   0.242 1.00 15622
psi[59]        0.547  0.166   0.217   0.553   0.841 1.00 16647
psi[60]        0.036  0.030   0.005   0.028   0.116 1.00 12630
psi[61]        0.258  0.119   0.073   0.241   0.528 1.00 18265
psi[62]        0.447  0.156   0.162   0.443   0.752 1.00 18151
psi[63]        0.066  0.047   0.012   0.054   0.188 1.00 13726
psi[64]        0.131  0.076   0.030   0.116   0.323 1.00 16137
psi[65]        0.326  0.139   0.099   0.312   0.628 1.00 17980
psi[66]        0.246  0.221   0.025   0.169   0.887 1.00  6129
psi[67]        0.200  0.207   0.016   0.125   0.847 1.00  5684
psi[68]        0.232  0.219   0.020   0.154   0.876 1.00  6137
psi[69]        0.580  0.243   0.141   0.582   0.983 1.00  8353
psi[70]        0.257  0.228   0.023   0.179   0.896 1.00  6357
psi[71]        0.315  0.240   0.037   0.243   0.926 1.00  6637
psi[72]        0.195  0.205   0.015   0.119   0.843 1.00  5768
psi[73]        0.250  0.222   0.025   0.174   0.889 1.00  6096
psi[74]        0.494  0.245   0.107   0.466   0.972 1.00  7296
psi[75]        0.258  0.224   0.028   0.182   0.895 1.00  6162
psi[76]        0.592  0.231   0.169   0.593   0.983 1.00  8047
psi[77]        0.213  0.212   0.018   0.136   0.860 1.00  5824
psi[78]        0.196  0.204   0.016   0.122   0.839 1.00  5713
psi[79]        0.315  0.235   0.042   0.244   0.924 1.00  6446
psi[80]        0.709  0.201   0.270   0.738   0.991 1.00  8974
psi[81]        0.778  0.176   0.352   0.819   0.995 1.00  9768
psi[82]        0.208  0.210   0.018   0.132   0.851 1.00  5744
psi[83]        0.459  0.244   0.093   0.420   0.966 1.00  7109
psi[84]        0.381  0.242   0.064   0.324   0.947 1.00  6595
psi[85]        0.666  0.211   0.237   0.686   0.989 1.00  8481
psi[86]        0.766  0.178   0.347   0.803   0.994 1.00  9466
psi[87]        0.224  0.215   0.020   0.147   0.871 1.00  5811
psi[88]        0.333  0.238   0.047   0.266   0.934 1.00  6335
psi[89]        0.491  0.243   0.108   0.462   0.971 1.00  7167
psi[90]        0.810  0.157   0.420   0.850   0.996 1.00 10149
psi[91]        0.307  0.247   0.026   0.232   0.929 1.00  6190
psi[92]        0.517  0.239   0.123   0.496   0.974 1.00  7165
psi[93]        0.774  0.175   0.357   0.814   0.995 1.00  9342
psi[94]        0.856  0.138   0.485   0.900   0.998 1.00 11181
psi[95]        0.246  0.223   0.023   0.168   0.893 1.00  5897
psi[96]        0.682  0.218   0.218   0.714   0.991 1.00  8031
psi[97]        0.911  0.100   0.624   0.946   0.999 1.00 12122
psi[98]        0.301  0.237   0.033   0.227   0.924 1.00  6107
psi[99]        0.399  0.247   0.063   0.345   0.956 1.00  6643
psi[100]       0.837  0.147   0.455   0.880   0.997 1.00 10406
psi[101]       0.307  0.239   0.033   0.233   0.927 1.00  6153
psi[102]       0.756  0.185   0.322   0.796   0.994 1.00  9106
psi[103]       0.650  0.225   0.194   0.672   0.989 1.00  7922
psi[104]       0.026  0.075   0.000   0.005   0.196 1.00  5426
psi[105]       0.040  0.096   0.000   0.009   0.306 1.00  5712
psi[106]       0.038  0.093   0.000   0.009   0.290 1.00  5628
psi[107]       0.033  0.088   0.000   0.007   0.257 1.00  5559
psi[108]       0.022  0.070   0.000   0.004   0.168 1.01  5179
psi[109]       0.044  0.100   0.000   0.011   0.329 1.00  5677
psi[110]       0.034  0.088   0.000   0.008   0.258 1.00  5556
psi[111]       0.026  0.074   0.000   0.005   0.192 1.01  5412
psi[112]       0.021  0.066   0.000   0.004   0.155 1.01  5384
psi[113]       0.014  0.052   0.000   0.002   0.098 1.02  5203
psi[114]       0.013  0.050   0.000   0.002   0.089 1.02  5336
psi[115]       0.012  0.048   0.000   0.002   0.083 1.02  5475
psi[116]       0.011  0.046   0.000   0.002   0.078 1.02  5509
psi[117]       0.055  0.104   0.000   0.019   0.348 1.00  5999
psi[118]       0.058  0.108   0.000   0.021   0.373 1.00  6102
psi[119]       0.051  0.101   0.000   0.017   0.334 1.00  5759
psi[120]       0.047  0.097   0.000   0.015   0.314 1.00  5627
psi[121]       0.038  0.088   0.000   0.011   0.268 1.00  5627
psi[122]       0.059  0.113   0.000   0.019   0.399 1.00  5788
psi[123]       0.064  0.118   0.000   0.022   0.424 1.00  5810
psi[124]       0.064  0.118   0.000   0.022   0.425 1.00  5866
psi[125]       0.058  0.114   0.000   0.018   0.396 1.00  6161
psi[126]       0.028  0.076   0.000   0.006   0.212 1.01  5609
psi[127]       0.012  0.048   0.000   0.002   0.083 1.02  5593
psi[128]       0.014  0.057   0.000   0.001   0.105 1.01  5891
psi[129]       0.021  0.078   0.000   0.002   0.194 1.00  7216
psi[130]       0.089  0.136   0.000   0.038   0.510 1.00  6500
psi[131]       0.091  0.138   0.000   0.039   0.516 1.00  6722
psi[132]       0.087  0.135   0.000   0.037   0.505 1.00  6631
psi[133]       0.069  0.119   0.000   0.027   0.422 1.00  6200
psi[134]       0.068  0.118   0.000   0.026   0.419 1.00  6272
psi[135]       0.070  0.120   0.000   0.027   0.434 1.00  6199
psi[136]       0.078  0.128   0.000   0.031   0.472 1.00  6354
psi[137]       0.085  0.135   0.000   0.035   0.501 1.00  6510
psi[138]       0.115  0.159   0.001   0.054   0.615 1.00  7128
psi[139]       0.112  0.157   0.001   0.052   0.610 1.00  7054
psi[140]       0.137  0.176   0.001   0.068   0.677 1.00  7463
psi[141]       0.081  0.133   0.000   0.030   0.502 1.00  6639
psi[142]       0.033  0.092   0.000   0.005   0.281 1.00  7079
psi[143]       0.160  0.231   0.000   0.049   0.855 1.00  8171
psi[144]       0.080  0.158   0.000   0.016   0.616 1.00  7779
psi[145]       0.635  0.238   0.171   0.656   0.989 1.00  5477
psi[146]       0.843  0.145   0.470   0.888   0.997 1.00  5955
psi[147]       0.640  0.236   0.180   0.663   0.989 1.00  5063
psi[148]       0.644  0.236   0.177   0.669   0.990 1.00  4922
psi[149]       0.863  0.132   0.516   0.904   0.998 1.00  6744
psi[150]       0.610  0.240   0.159   0.621   0.986 1.00  5383
psi[151]       0.632  0.230   0.191   0.647   0.988 1.00  5023
psi[152]       0.718  0.201   0.280   0.750   0.992 1.00  5742
psi[153]       0.595  0.238   0.160   0.600   0.983 1.00  5291
psi[154]       0.847  0.133   0.509   0.883   0.997 1.00  6596
psi[155]       0.692  0.206   0.264   0.716   0.990 1.00  5573
psi[156]       0.626  0.225   0.200   0.633   0.985 1.00  5466
psi[157]       0.584  0.226   0.184   0.578   0.979 1.00  5442
psi[158]       0.537  0.229   0.158   0.517   0.971 1.00  5431
psi[159]       0.510  0.232   0.137   0.482   0.966 1.00  5564
psi[160]       0.509  0.233   0.136   0.481   0.966 1.00  5537
psi[161]       0.490  0.239   0.118   0.456   0.965 1.00  5477
psi[162]       0.487  0.238   0.115   0.454   0.963 1.00  5683
psi[163]       0.641  0.204   0.244   0.649   0.980 1.00  6799
psi[164]       0.593  0.237   0.154   0.605   0.979 1.00  6345
psi[165]       0.554  0.216   0.180   0.543   0.966 1.00  8511
psi[166]       0.646  0.205   0.243   0.657   0.980 1.00  6606
psi[167]       0.789  0.151   0.437   0.818   0.991 1.00  8115
psi[168]       0.572  0.213   0.194   0.564   0.968 1.00  8720
psi[169]       0.614  0.193   0.261   0.609   0.971 1.00  7371
psi[170]       0.664  0.194   0.279   0.674   0.981 1.00  7665
psi[171]       0.701  0.181   0.323   0.717   0.984 1.00  8216
psi[172]       0.556  0.213   0.191   0.543   0.965 1.00  7416
psi[173]       0.534  0.226   0.157   0.514   0.967 1.00  6138
psi[174]       0.603  0.194   0.257   0.595   0.969 1.00  7161
psi[175]       0.650  0.188   0.288   0.653   0.977 1.00  7535
psi[176]       0.609  0.201   0.237   0.605   0.972 1.00  7802
psi[177]       0.537  0.214   0.179   0.520   0.960 1.00  7205
psi[178]       0.531  0.227   0.153   0.510   0.967 1.00  6118
psi[179]       0.583  0.195   0.243   0.571   0.965 1.00  7075
psi[180]       0.560  0.206   0.204   0.545   0.963 1.00  8522
psi[181]       0.565  0.211   0.195   0.555   0.965 1.00  7012
psi[182]       0.500  0.233   0.128   0.471   0.963 1.00  5543
psi[183]       0.569  0.211   0.206   0.555   0.969 1.00  5938
psi[184]       0.540  0.203   0.203   0.519   0.957 1.00  7176
psi[185]       0.483  0.211   0.153   0.454   0.944 1.00  8179
psi[186]       0.470  0.214   0.141   0.440   0.942 1.00  8577
psi[187]       0.564  0.235   0.150   0.561   0.976 1.00  5547
psi[188]       0.545  0.212   0.192   0.527   0.962 1.00  5767
psi[189]       0.488  0.210   0.158   0.459   0.945 1.00  8055
psi[190]       0.509  0.226   0.148   0.483   0.963 1.00  5247
psi[191]       0.519  0.220   0.164   0.495   0.960 1.00  5874
psi[192]       0.556  0.211   0.200   0.538   0.966 1.00  5864
psi[193]       0.506  0.212   0.167   0.481   0.952 1.00  6534
psi[194]       0.522  0.224   0.157   0.501   0.963 1.00  5407
psi[195]       0.542  0.216   0.180   0.525   0.964 1.00  5631
psi[196]       0.413  0.258   0.061   0.356   0.968 1.00  5765
psi[197]       0.477  0.257   0.086   0.440   0.977 1.00  5811
psi[198]       0.394  0.257   0.055   0.333   0.963 1.00  5905
psi[199]       0.335  0.258   0.031   0.256   0.952 1.00  5734
psi[200]       0.514  0.256   0.101   0.490   0.983 1.00  5877
psi[201]       0.343  0.253   0.040   0.268   0.950 1.00  5831
psi[202]       0.361  0.263   0.036   0.288   0.959 1.00  5838
psi[203]       0.339  0.255   0.036   0.263   0.951 1.00  5520
psi[204]       0.502  0.257   0.095   0.475   0.982 1.00  5873
psi[205]       0.442  0.258   0.072   0.393   0.972 1.00  6016
psi[206]       0.367  0.256   0.046   0.298   0.958 1.00  6004
psi[207]       0.397  0.267   0.044   0.334   0.968 1.00  5897
psi[208]       0.453  0.279   0.043   0.414   0.978 1.00  6896
psi[209]       0.419  0.259   0.062   0.363   0.970 1.00  5907
psi[210]       0.461  0.257   0.080   0.418   0.975 1.00  6106
psi[211]       0.452  0.259   0.073   0.409   0.974 1.00  6272
psi[212]       0.353  0.261   0.037   0.277   0.957 1.00  5484
psi[213]       0.538  0.262   0.096   0.531   0.984 1.00  6396
psi[214]       0.407  0.255   0.063   0.349   0.965 1.00  5745
psi[215]       0.494  0.264   0.080   0.468   0.981 1.00  5967
psi[216]       0.414  0.259   0.056   0.362   0.965 1.00  5963
psi[217]       0.428  0.260   0.063   0.376   0.971 1.00  6296
psi[218]       0.367  0.263   0.039   0.295   0.960 1.00  5590
psi[219]       0.790  0.185   0.325   0.844   0.997 1.00  7571
psi[220]       0.636  0.235   0.171   0.657   0.989 1.00  6755
psi[221]       0.669  0.222   0.214   0.694   0.992 1.00  7070
psi[222]       0.482  0.256   0.087   0.449   0.978 1.00  6343
psi[223]       0.899  0.116   0.567   0.940   0.999 1.00  8910
psi[224]       0.886  0.150   0.440   0.947   0.999 1.00  9185
psi[225]       0.887  0.117   0.564   0.925   0.999 1.00  8357
psi[226]       0.553  0.248   0.124   0.544   0.985 1.00  6677
psi[227]       0.372  0.265   0.039   0.302   0.962 1.00  5651
psi[228]       0.690  0.224   0.210   0.726   0.994 1.00  6733
psi[229]       0.708  0.210   0.245   0.743   0.994 1.00  7607
psi[230]       0.421  0.258   0.063   0.367   0.968 1.00  6221
psi[231]       0.622  0.247   0.149   0.641   0.991 1.00  6364
psi[232]       0.901  0.114   0.576   0.942   0.999 1.00  8608
psi[233]       0.978  0.039   0.870   0.991   1.000 1.00 10580
psi[234]       0.875  0.130   0.522   0.918   0.999 1.00  8572
psi[235]       0.560  0.260   0.109   0.557   0.987 1.00  6181
psi[236]       0.821  0.167   0.388   0.871   0.998 1.00  7436
psi[237]       0.916  0.102   0.623   0.953   0.999 1.00  8679
psi[238]       0.612  0.246   0.148   0.626   0.990 1.00  6297
psi[239]       0.850  0.149   0.449   0.898   0.998 1.00  7480
psi[240]       0.756  0.197   0.291   0.801   0.996 1.00  6838
psi[241]       0.656  0.248   0.151   0.693   0.994 1.00  6356
psi[242]       0.428  0.282   0.038   0.372   0.976 1.00  7504
psi[243]       0.566  0.273   0.083   0.571   0.990 1.00  8395
psi[244]       0.509  0.280   0.062   0.488   0.986 1.00  8145
psi[245]       0.548  0.271   0.083   0.542   0.987 1.00  8453
psi[246]       0.315  0.351   0.000   0.137   0.995 1.00  9762
psi[247]       0.257  0.250   0.012   0.162   0.919 1.00  7179
psi[248]       0.287  0.259   0.015   0.193   0.935 1.00  7278
psi[249]       0.293  0.261   0.016   0.201   0.938 1.00  7792
psi[250]       0.222  0.242   0.007   0.124   0.902 1.00  7342
psi[251]       0.187  0.223   0.004   0.095   0.844 1.00  9291
psi[252]       0.219  0.247   0.005   0.115   0.908 1.00  7307
psi[253]       0.234  0.240   0.008   0.141   0.886 1.00  8633
psi[254]       0.330  0.296   0.008   0.229   0.969 1.00  7689
psi[255]       0.362  0.316   0.006   0.263   0.983 1.00  7798
psi[256]       0.293  0.259   0.016   0.203   0.937 1.00  6915
psi[257]       0.254  0.232   0.015   0.175   0.887 1.00  9185
psi[258]       0.288  0.256   0.016   0.199   0.932 1.00  7019
psi[259]       0.574  0.252   0.105   0.589   0.978 1.00 11974
psi[260]       0.316  0.247   0.022   0.246   0.911 1.00 11167
psi[261]       0.384  0.249   0.043   0.334   0.936 1.00 10140
psi[262]       0.327  0.241   0.031   0.264   0.911 1.00  9972
psi[263]       0.641  0.265   0.125   0.683   0.994 1.00  5692
psi[264]       0.612  0.264   0.125   0.638   0.992 1.00  5793
psi[265]       0.724  0.227   0.221   0.781   0.996 1.00  5548
psi[266]       0.892  0.127   0.530   0.941   0.999 1.00  5956
psi[267]       0.730  0.225   0.226   0.789   0.996 1.00  5466
psi[268]       0.948  0.076   0.726   0.977   1.000 1.00  6439
psi[269]       0.625  0.258   0.139   0.651   0.992 1.00  5519
psi[270]       0.796  0.190   0.327   0.857   0.998 1.00  5398
psi[271]       0.818  0.176   0.370   0.876   0.998 1.00  5366
psi[272]       0.843  0.160   0.418   0.899   0.999 1.00  5436
psi[273]       0.683  0.240   0.186   0.727   0.995 1.00  5478
psi[274]       0.826  0.170   0.386   0.883   0.998 1.00  5380
psi[275]       0.772  0.205   0.284   0.832   0.997 1.00  4761
psi[276]       0.935  0.087   0.682   0.969   1.000 1.00  5266
psi[277]       0.901  0.119   0.559   0.947   0.999 1.00  5028
psi[278]       0.934  0.087   0.677   0.968   1.000 1.00  5127
psi[279]       0.912  0.139   0.480   0.972   1.000 1.01  6656
psi[280]       0.881  0.170   0.364   0.955   1.000 1.01  6355
psi[281]       0.925  0.126   0.526   0.977   1.000 1.01  6832
psi[282]       0.924  0.099   0.635   0.963   1.000 1.00  5341
psi[283]       0.787  0.197   0.307   0.848   0.998 1.00  4755
psi[284]       0.929  0.094   0.653   0.966   1.000 1.00  5667
psi[285]       0.824  0.175   0.376   0.884   0.998 1.00  4778
psi[286]       0.683  0.243   0.181   0.729   0.995 1.00  4792
psi[287]       0.902  0.118   0.565   0.948   0.999 1.00  4863
psi[288]       0.754  0.213   0.264   0.813   0.997 1.00  4740
psi[289]       0.937  0.085   0.688   0.970   1.000 1.00  5066
psi[290]       0.943  0.082   0.697   0.975   1.000 1.01  5129
psi[291]       0.823  0.175   0.375   0.882   0.998 1.00  4772
psi[292]       0.959  0.062   0.773   0.983   1.000 1.00  5406
psi[293]       0.643  0.255   0.153   0.675   0.993 1.00  4871
psi[294]       0.865  0.147   0.463   0.919   0.999 1.00  4875
psi[295]       0.967  0.052   0.812   0.987   1.000 1.00  5512
psi[296]       0.642  0.255   0.153   0.674   0.994 1.00  4868
psi[297]       0.853  0.155   0.444   0.909   0.999 1.00  4853
psi[298]       0.998  0.007   0.985   1.000   1.000 1.00 10277
psi[299]       0.815  0.181   0.355   0.877   0.998 1.00  4652
psi[300]       0.994  0.014   0.959   0.999   1.000 1.01  8106
psi[301]       0.857  0.175   0.351   0.929   0.999 1.00  6255
psi[302]       0.867  0.152   0.442   0.925   0.999 1.00  4710
psi[303]       0.958  0.066   0.762   0.984   1.000 1.00  5176
psi[304]       0.985  0.028   0.905   0.995   1.000 1.00  5929
psi[305]       0.989  0.025   0.921   0.997   1.000 1.01  7446
psi[306]       0.917  0.125   0.528   0.969   1.000 1.00  6523
psi[307]       0.832  0.196   0.287   0.913   0.999 1.00  6216
psi[308]       0.814  0.188   0.328   0.880   0.998 1.00  4601
psi[309]       0.897  0.127   0.528   0.947   0.999 1.00  4806
psi[310]       0.946  0.080   0.710   0.977   1.000 1.00  5914
psi[311]       0.981  0.048   0.853   0.997   1.000 1.01  8199
psi[312]       0.980  0.040   0.866   0.994   1.000 1.01  6961
psi[313]       0.968  0.063   0.780   0.992   1.000 1.01  7132
psi[314]       0.712  0.238   0.192   0.770   0.996 1.00  4646
psi[315]       0.893  0.129   0.523   0.944   0.999 1.00  4935
psi[316]       0.908  0.115   0.575   0.954   0.999 1.00  5056
psi[317]       0.899  0.125   0.535   0.948   0.999 1.00  5498
psi[318]       0.927  0.106   0.604   0.970   1.000 1.00  6312
psi[319]       0.827  0.177   0.364   0.890   0.998 1.00  5011
psi[320]       0.822  0.180   0.353   0.885   0.998 1.00  5158
psi[321]       0.824  0.189   0.316   0.895   0.999 1.00  5573
psi[322]       0.784  0.202   0.288   0.848   0.998 1.00  5316
psi[323]       0.667  0.251   0.156   0.713   0.994 1.00  5363
psi[324]       0.424  0.286   0.036   0.368   0.975 1.00  6322
psi[325]       0.597  0.300   0.064   0.627   0.996 1.00  6380
psi[326]       0.579  0.305   0.054   0.601   0.996 1.00  6252
